Matchup,STL @ TOR
Pitcher,Dylan Cease
Pitcher Team,TOR
Opposing Team,STL

,STATS,STRIKES,STATCAST
SPLIT,IP,BF,BAA,WOBA,SLG,ISO,WHIP,HR,HR/9,BB%,WHIFF%,K%,PUTAWAY%,SWSTR%,K/9,1STPS%,MEATBALL%,BARREL%,HH%,FB%,HR/FB%,PULLAIR%
Season,113.1,457,0.185,0.249,0.269,0.084,1.09,7,0.56,10.5%,35.2%,36.3%,25.1%,16.4%,13.18,63.3%,6.5%,5.0%,32.2%,21.3%,13.7%,18.8%
vsLHB,64.0,260,0.173,0.259,0.284,0.111,1.11,6,0.84,12.3%,35.3%,36.2%,23.5%,16.4%,13.22,61.2%,6.1%,6.1%,33.3%,24.2%,18.8%,18.2%
vsRHB,49.1,197,0.200,0.237,0.250,0.050,1.05,1,0.18,8.1%,35.1%,36.5%,27.6%,16.3%,13.14,66.2%,7.1%,3.7%,30.8%,17.8%,5.3%,19.6%

,,,STATS,STATCAST
BATTER,SAVE,ODDS,ZONE,L5 PA/G,BBE,HR,NEAR HR,EV,AVGDIST,300+,350+,BARREL%,PULLBRL%,PULLAIR%,HH%,LA SS%,BAT SPD,FAST%,SQUP%,BLAST%,COMP%,AIR%,FB%,HR/FB%,LD%,GB%,PULL%,STRAIGHT%,OPPO%,1ST PITCH SWING%
Jimmy Crooks LHB,—,N/A,21,2.20,10,1,2,99.0,301.3,3,3,30.0%,10.0%,20.0%,70.0%,50.0%,70.7,6.7%,66.7%,40.0%,100.0%,60.0%,40.0%,25.0%,20.0%,30.0%,30.0%,70.0%,-,60.0%
JJ Wetherholt LHB,—,N/A,18,4.40,10,0,1,88.1,363.5,1,1,-,-,-,40.0%,10.0%,70.2,9.1%,54.5%,36.4%,91.7%,10.0%,10.0%,0.0%,-,90.0%,20.0%,60.0%,20.0%,14.3%
Blaze Jordan RHB,—,N/A,19,3.40,10,0,1,86.9,306.9,3,1,10.0%,-,-,50.0%,30.0%,72.2,19.2%,19.2%,7.7%,100.0%,30.0%,-,-,30.0%,60.0%,10.0%,50.0%,40.0%,50.0%
Bryan Torres LHB,—,N/A,13,2.40,10,0,0,88.8,257.6,2,0,-,-,40.0%,40.0%,50.0%,65.0,-,72.7%,-,84.6%,70.0%,20.0%,0.0%,50.0%,30.0%,50.0%,30.0%,20.0%,42.9%
Nathan Church LHB,—,N/A,21,3.20,10,0,1,86.0,268.0,5,0,-,-,10.0%,30.0%,40.0%,68.9,5.3%,31.6%,10.5%,100.0%,50.0%,20.0%,0.0%,30.0%,30.0%,20.0%,50.0%,30.0%,87.5%
Lars Nootbaar LHB,—,N/A,24,3.20,10,0,0,95.7,277.2,2,1,-,-,-,60.0%,10.0%,72.7,33.3%,60.0%,26.7%,100.0%,30.0%,20.0%,0.0%,10.0%,50.0%,20.0%,70.0%,10.0%,40.0%
Ivan Herrera RHB,—,N/A,16,4.40,10,0,0,88.7,252.1,2,0,-,-,10.0%,30.0%,30.0%,73.2,41.7%,50.0%,16.7%,100.0%,40.0%,10.0%,0.0%,30.0%,50.0%,40.0%,50.0%,10.0%,57.1%
Jose Fermin RHB,—,N/A,16,3.60,10,0,0,91.9,250.2,4,1,-,-,30.0%,40.0%,30.0%,69.4,-,61.5%,15.4%,100.0%,50.0%,40.0%,0.0%,10.0%,30.0%,50.0%,30.0%,20.0%,66.7%
Jordan Walker RHB,—,N/A,13,4.40,10,0,2,87.1,230.4,3,3,20.0%,10.0%,40.0%,40.0%,30.0%,80.5,90.9%,27.3%,27.3%,100.0%,70.0%,30.0%,0.0%,40.0%,20.0%,50.0%,40.0%,10.0%,70.0%
Alec Burleson LHB,—,N/A,10,4.20,10,0,1,97.4,306.7,4,3,20.0%,-,20.0%,70.0%,60.0%,75.2,53.3%,46.7%,33.3%,93.8%,90.0%,40.0%,0.0%,50.0%,10.0%,20.0%,60.0%,20.0%,57.1%
Pedro Pages RHB,—,N/A,20,1.80,10,0,0,78.4,195.8,0,0,-,-,20.0%,40.0%,50.0%,72.8,35.7%,28.6%,21.4%,77.8%,50.0%,20.0%,0.0%,30.0%,20.0%,20.0%,30.0%,50.0%,55.6%
Masyn Winn RHB,—,N/A,17,4.20,10,0,0,88.1,206.4,1,0,-,-,-,40.0%,40.0%,71.6,12.5%,37.5%,12.5%,100.0%,50.0%,20.0%,0.0%,30.0%,40.0%,-,40.0%,60.0%,30.0%
Nelson Velazquez RHB,—,N/A,-,1.40,5,0,0,95.1,215.4,1,0,-,-,20.0%,80.0%,60.0%,74.9,50.0%,50.0%,33.3%,100.0%,60.0%,-,-,60.0%,40.0%,20.0%,40.0%,40.0%,0.0%
