Matchup,SF @ SD
Pitcher,Carson Whisenhunt
Pitcher Team,SF
Opposing Team,SD

,STATS,STRIKES,STATCAST
SPLIT,IP,BF,BAA,WOBA,SLG,ISO,WHIP,HR,HR/9,BB%,WHIFF%,K%,PUTAWAY%,SWSTR%,K/9,1STPS%,MEATBALL%,BARREL%,HH%,FB%,HR/FB%,PULLAIR%
Season,15.2,67,0.237,0.327,0.424,0.186,1.40,3,1.72,11.9%,31.7%,19.4%,18.1%,16.0%,7.47,70.1%,6.8%,8.7%,41.3%,39.1%,16.7%,23.9%
vsLHB,3.2,16,0.083,0.227,0.083,-,1.36,0,-,25.0%,14.3%,18.8%,33.3%,5.1%,7.36,43.8%,3.4%,-,-,22.2%,-,-
vsRHB,12.0,51,0.277,0.358,0.511,0.234,1.42,3,2.25,7.8%,35.2%,19.6%,15.9%,19.4%,7.50,78.4%,7.9%,10.8%,51.4%,43.2%,18.8%,29.7%

,,,STATS,STATCAST
BATTER,SAVE,ODDS,ZONE,L5 PA/G,BBE,HR,NEAR HR,EV,AVGDIST,300+,350+,BARREL%,PULLBRL%,PULLAIR%,HH%,LA SS%,BAT SPD,FAST%,SQUP%,BLAST%,COMP%,AIR%,FB%,HR/FB%,LD%,GB%,PULL%,STRAIGHT%,OPPO%,1ST PITCH SWING%
Fernando Tatis Jr. RHB,,N/A,21,4.80,10,2,2,92.5,368.1,3,3,30.0%,20.0%,20.0%,60.0%,20.0%,77.4,71.4%,42.9%,42.9%,100.0%,40.0%,30.0%,33.3%,10.0%,60.0%,60.0%,40.0%,-,57.1%
Manny Machado RHB,,N/A,18,4.80,10,1,3,94.6,321.5,5,4,20.0%,-,20.0%,40.0%,40.0%,73.7,33.3%,60.0%,20.0%,93.8%,80.0%,60.0%,16.7%,20.0%,20.0%,30.0%,20.0%,50.0%,44.4%
Freddy Fermin RHB,—,N/A,24,2.60,10,1,1,84.1,252.7,2,1,10.0%,10.0%,20.0%,20.0%,20.0%,70.8,13.3%,26.7%,13.3%,100.0%,60.0%,50.0%,20.0%,10.0%,20.0%,30.0%,20.0%,50.0%,44.4%
Gavin Sheets LHB,—,N/A,12,3.40,10,0,1,84.2,227.0,2,0,-,-,10.0%,40.0%,20.0%,71.8,27.8%,27.8%,11.1%,90.0%,40.0%,20.0%,0.0%,20.0%,50.0%,10.0%,40.0%,50.0%,14.3%
Jase Bowen RHB,,N/A,12,2.60,10,0,0,86.3,259.5,1,0,-,-,10.0%,50.0%,20.0%,75.8,63.6%,54.5%,9.1%,91.7%,50.0%,40.0%,0.0%,10.0%,40.0%,60.0%,10.0%,30.0%,70.0%
Luis Rengifo SHB,,N/A,20,3.40,10,0,0,94.2,278.6,1,1,10.0%,-,-,70.0%,50.0%,73.3,28.6%,57.1%,28.6%,100.0%,50.0%,10.0%,0.0%,40.0%,50.0%,40.0%,40.0%,20.0%,37.5%
Xander Bogaerts RHB,,N/A,12,4.00,10,0,0,87.2,263.1,1,0,-,-,-,30.0%,10.0%,74.4,41.7%,33.3%,8.3%,85.7%,30.0%,20.0%,0.0%,10.0%,70.0%,30.0%,40.0%,30.0%,0.0%
Jake Cronenworth LHB,,N/A,2,4.80,10,0,0,81.9,269.7,0,0,-,-,-,30.0%,30.0%,71.1,-,38.5%,7.7%,81.2%,30.0%,-,-,30.0%,60.0%,40.0%,50.0%,10.0%,22.2%
Ty France RHB,,N/A,20,4.20,10,0,0,95.8,264.3,2,0,-,-,30.0%,60.0%,30.0%,73.3,33.3%,58.3%,41.7%,85.7%,60.0%,30.0%,0.0%,30.0%,40.0%,40.0%,40.0%,20.0%,37.5%
Jackson Merrill LHB,,N/A,17,3.80,10,0,0,96.8,272.2,4,2,-,-,30.0%,80.0%,60.0%,72.4,25.0%,45.0%,20.0%,90.9%,90.0%,40.0%,0.0%,50.0%,10.0%,30.0%,50.0%,20.0%,37.5%
Rodolfo Durán RHB,—,N/A,6,2.80,5,0,0,89.4,238.3,1,1,20.0%,-,20.0%,20.0%,20.0%,73.8,33.3%,22.2%,11.1%,81.8%,40.0%,40.0%,0.0%,-,40.0%,40.0%,40.0%,20.0%,33.3%
Luis Campusano RHB,,N/A,5,3.80,5,0,0,89.6,160.4,1,1,-,-,20.0%,40.0%,40.0%,70.1,-,60.0%,20.0%,100.0%,40.0%,20.0%,0.0%,20.0%,20.0%,40.0%,20.0%,40.0%,0.0%
Sung-Mun Song LHB,—,N/A,2,2.20,3,0,0,92.7,166.2,0,0,-,-,33.3%,33.3%,33.3%,72.8,40.0%,40.0%,20.0%,100.0%,33.3%,-,-,33.3%,33.3%,33.3%,66.7%,-,66.7%
