Matchup,SD @ STL
Pitcher,Andre Pallante
Pitcher Team,STL
Opposing Team,SD

,STATS,STRIKES,STATCAST
SPLIT,IP,BF,BAA,WOBA,SLG,ISO,WHIP,HR,HR/9,BB%,WHIFF%,K%,PUTAWAY%,SWSTR%,K/9,1STPS%,MEATBALL%,BARREL%,HH%,FB%,HR/FB%,PULLAIR%
Season,69.2,298,0.236,0.303,0.375,0.139,1.26,9,1.16,8.4%,22.8%,18.8%,16.2%,10.1%,7.23,66.8%,8.2%,6.6%,34.9%,21.7%,19.6%,11.3%
vsLHB,36.2,159,0.243,0.310,0.396,0.153,1.36,5,1.23,9.4%,20.8%,17.6%,15.4%,9.0%,6.87,66.0%,9.8%,7.8%,40.5%,21.6%,20.0%,8.6%
vsRHB,32.2,139,0.228,0.295,0.350,0.122,1.16,4,1.10,7.2%,24.9%,20.1%,17.1%,11.4%,7.71,67.6%,6.3%,5.2%,28.1%,21.9%,19.0%,14.6%

,,,STATS,STRIKES,STATCAST
BATTER,SAVE,ODDS,ZONE,PA,L5 PA/G,HR,NEAR HR,BA,OBP,SLG,ISO,WOBA,BB%,WHIFF%,K%,SWSTR%,EV,AVGDIST,300+,350+,BARREL%,PULLBRL%,PULLAIR%,HH%,LA SS%,BAT SPD,FAST%,SQUP%,BLAST%,COMP%,FB%,HR/FB%,LD%,GB%,PULL%,STRAIGHT%,OPPO%,1ST PITCH SWING%
Jackson Merrill LHB,,+680,28,19,4.40,1,1,0.111,0.158,0.389,0.278,0.230,5.3%,24.3%,21.1%,16.1%,89.4,303.5,5,3,14.3%,7.1%,21.4%,50.0%,28.6%,73.6,35.5%,32.3%,22.6%,91.2%,35.7%,20.0%,21.4%,28.6%,35.7%,21.4%,42.9%,46.7%
Fernando Tatis Jr. RHB,,+575,12,17,4.80,1,1,0.400,0.412,0.600,0.200,0.423,5.9%,26.1%,23.5%,9.4%,96.8,290.9,2,1,8.3%,8.3%,8.3%,58.3%,33.3%,75.9,70.0%,40.0%,25.0%,90.9%,16.7%,0.0%,33.3%,50.0%,33.3%,50.0%,16.7%,18.8%
Gavin Sheets LHB,,+710,27,15,4.00,1,1,0.231,0.333,0.538,0.308,0.371,13.3%,17.2%,13.3%,8.5%,88.9,221.4,2,2,-,-,18.2%,45.5%,27.3%,75.0,56.0%,20.0%,4.0%,89.3%,18.2%,50.0%,27.3%,36.4%,27.3%,36.4%,36.4%,20.0%
Sung-Mun Song LHB,,+669,9,15,3.40,0,0,0.200,0.200,0.200,-,0.178,-,21.6%,33.3%,10.1%,93.6,242.2,3,0,-,-,40.0%,30.0%,50.0%,71.2,13.3%,20.0%,10.0%,88.2%,30.0%,0.0%,40.0%,10.0%,50.0%,20.0%,30.0%,19.0%
Ty France RHB,,+900,29,14,2.80,0,0,0.077,0.143,0.154,0.077,0.142,-,19.2%,14.3%,10.2%,88.2,292.5,2,0,-,-,10.0%,30.0%,30.0%,70.9,4.3%,30.4%,8.7%,88.5%,20.0%,0.0%,10.0%,70.0%,20.0%,50.0%,30.0%,23.1%
Manny Machado RHB,,+543,24,13,4.20,0,1,0.154,0.154,0.231,0.077,0.166,-,25.9%,15.4%,13.0%,80.8,248.1,1,1,9.1%,-,27.3%,18.2%,27.3%,73.9,50.0%,9.1%,4.5%,84.6%,45.5%,0.0%,9.1%,45.5%,54.5%,18.2%,27.3%,26.7%
Xander Bogaerts RHB,,+1120,15,10,3.60,0,0,0.125,0.300,0.125,-,0.233,-,25.0%,40.0%,9.3%,74.7,-,0,0,-,-,-,-,-,72.9,30.0%,10.0%,-,76.9%,-,-,-,100.0%,75.0%,25.0%,-,7.7%
Rodolfo Durán RHB,,+1100,18,9,3.00,0,1,0.125,0.222,0.250,0.125,0.213,11.1%,15.0%,11.1%,7.7%,85.3,307.7,1,1,14.3%,-,14.3%,42.9%,42.9%,73.6,35.3%,17.6%,17.6%,85.0%,14.3%,0.0%,14.3%,71.4%,57.1%,42.9%,-,33.3%
Samad Taylor RHB,,+1400,16,7,4.40,0,0,0.143,0.143,0.286,0.143,0.181,-,28.6%,28.6%,8.5%,85.5,264.7,0,0,-,-,-,40.0%,20.0%,67.9,-,28.6%,-,100.0%,-,-,20.0%,80.0%,20.0%,80.0%,-,7.7%
Will Wagner LHB,,+1650,2,7,2.80,0,0,0.250,0.571,0.250,-,0.405,42.9%,12.5%,-,4.4%,84.8,-,0,0,-,-,-,25.0%,25.0%,68.5,13.3%,13.3%,6.7%,93.8%,-,-,-,100.0%,25.0%,25.0%,50.0%,20.0%
Jase Bowen RHB,,+1120,1,6,3.60,0,0,-,-,-,-,-,-,80.0%,83.3%,40.0%,54.2,-,0,0,-,-,-,-,-,75.0,50.0%,-,-,80.0%,-,-,-,100.0%,-,-,100.0%,20.0%
