Matchup,KC @ DET
Pitcher,Randy Dobnak
Pitcher Team,KC
Opposing Team,DET

,STATS,STRIKES,STATCAST
SPLIT,IP,BF,BAA,WOBA,SLG,ISO,WHIP,HR,HR/9,BB%,WHIFF%,K%,PUTAWAY%,SWSTR%,K/9,1STPS%,MEATBALL%,BARREL%,HH%,FB%,HR/FB%,PULLAIR%
Season,14.0,62,0.241,0.327,0.407,0.167,1.50,2,1.29,12.9%,16.5%,11.3%,10.3%,7.5%,4.50,53.2%,4.3%,6.4%,40.4%,17.0%,25.0%,23.4%
vsLHB,9.1,39,0.250,0.294,0.361,0.111,1.29,1,0.96,7.7%,13.7%,10.3%,9.8%,6.6%,3.86,48.7%,5.9%,3.1%,31.2%,18.8%,16.7%,21.9%
vsRHB,4.2,23,0.222,0.383,0.500,0.278,1.93,1,1.93,21.7%,21.4%,13.0%,11.1%,8.7%,5.79,60.9%,1.9%,13.3%,60.0%,13.3%,50.0%,26.7%

,,,STATS,STATCAST
BATTER,SAVE,ODDS,ZONE,L5 PA/G,BBE,HR,NEAR HR,EV,AVGDIST,300+,350+,BARREL%,PULLBRL%,PULLAIR%,HH%,LA SS%,BAT SPD,FAST%,SQUP%,BLAST%,COMP%,AIR%,FB%,HR/FB%,LD%,GB%,PULL%,STRAIGHT%,OPPO%,1ST PITCH SWING%
Riley Greene LHB,,+393,19,4.00,10,3,3,95.8,365.0,6,5,40.0%,20.0%,20.0%,60.0%,20.0%,76.3,50.0%,58.3%,41.7%,80.0%,70.0%,60.0%,50.0%,10.0%,30.0%,40.0%,30.0%,30.0%,37.5%
Kevin McGonigle LHB,,+650,29,4.40,10,1,1,90.1,322.8,4,3,10.0%,-,-,50.0%,50.0%,70.8,25.0%,50.0%,12.5%,100.0%,70.0%,50.0%,20.0%,20.0%,30.0%,-,60.0%,40.0%,42.9%
Jake Rogers RHB,—,N/A,8,3.20,10,1,1,80.9,206.1,1,1,10.0%,10.0%,60.0%,30.0%,20.0%,71.0,-,45.5%,18.2%,91.7%,30.0%,20.0%,50.0%,10.0%,20.0%,80.0%,20.0%,-,66.7%
Colt Keith LHB,,+870,21,2.60,10,1,1,91.4,277.7,2,1,10.0%,10.0%,20.0%,40.0%,40.0%,70.5,16.7%,66.7%,33.3%,92.3%,50.0%,20.0%,50.0%,30.0%,40.0%,20.0%,40.0%,40.0%,30.0%
Dillon Dingler RHB,,+560,21,4.40,10,1,1,79.4,229.4,1,1,-,-,20.0%,30.0%,40.0%,70.5,9.1%,36.4%,18.2%,91.7%,40.0%,10.0%,100.0%,30.0%,50.0%,40.0%,40.0%,20.0%,37.5%
Zach McKinstry LHB,,+1180,14,3.00,10,0,1,90.2,264.1,2,0,-,-,-,30.0%,30.0%,71.1,20.0%,70.0%,10.0%,90.9%,50.0%,30.0%,0.0%,20.0%,40.0%,20.0%,40.0%,40.0%,40.0%
Hao-Yu Lee RHB,—,N/A,14,3.80,10,0,0,80.3,185.8,1,0,-,-,30.0%,20.0%,40.0%,68.7,8.3%,50.0%,8.3%,100.0%,50.0%,-,-,50.0%,20.0%,40.0%,40.0%,20.0%,33.3%
Kerry Carpenter LHB,,+581,24,3.80,10,0,0,87.8,238.8,2,0,-,-,10.0%,20.0%,40.0%,70.1,6.7%,40.0%,13.3%,93.8%,70.0%,40.0%,0.0%,30.0%,20.0%,20.0%,30.0%,50.0%,16.7%
James Outman LHB,,+910,11,3.40,10,0,0,80.1,243.4,1,1,-,-,40.0%,40.0%,40.0%,74.3,41.2%,23.5%,23.5%,100.0%,60.0%,20.0%,0.0%,40.0%,30.0%,60.0%,20.0%,20.0%,50.0%
Gleyber Torres RHB,,+1060,14,4.00,10,0,0,88.3,244.7,2,0,-,-,-,30.0%,30.0%,69.6,10.0%,80.0%,-,90.9%,40.0%,20.0%,0.0%,20.0%,50.0%,10.0%,40.0%,50.0%,25.0%
Matt Vierling RHB,—,N/A,12,2.40,10,0,0,84.0,233.4,1,0,-,-,10.0%,20.0%,30.0%,70.3,11.1%,44.4%,-,81.8%,60.0%,40.0%,0.0%,20.0%,30.0%,20.0%,60.0%,20.0%,42.9%
Spencer Torkelson RHB,,+486,15,4.20,10,0,0,87.3,206.5,1,0,-,-,20.0%,20.0%,30.0%,74.8,38.5%,38.5%,-,100.0%,40.0%,10.0%,0.0%,30.0%,50.0%,40.0%,40.0%,20.0%,57.1%
Ben Malgeri RHB,—,N/A,1,2.80,3,0,0,76.4,153.7,0,0,-,-,-,33.3%,-,68.3,-,33.3%,33.3%,100.0%,-,-,-,-,66.7%,33.3%,33.3%,33.3%,0.0%
