Matchup,CLE @ BOS
Pitcher,Foster Griffin
Pitcher Team,CLE
Opposing Team,BOS

,STATS,STRIKES,STATCAST
SPLIT,IP,BF,BAA,WOBA,SLG,ISO,WHIP,HR,HR/9,BB%,WHIFF%,K%,PUTAWAY%,SWSTR%,K/9,1STPS%,MEATBALL%,BARREL%,HH%,FB%,HR/FB%,PULLAIR%
Season,166.2,693,0.243,0.307,0.405,0.162,1.19,23,1.24,6.5%,23.1%,21.8%,17.5%,11.1%,8.15,61.1%,7.1%,8.4%,37.4%,25.3%,17.1%,16.2%
vsLHB,46.1,188,0.198,0.280,0.378,0.180,0.95,7,1.36,5.3%,25.5%,28.7%,23.3%,11.9%,10.49,64.4%,7.7%,10.2%,34.7%,28.8%,17.6%,18.6%
vsRHB,119.2,505,0.259,0.317,0.415,0.156,1.30,16,1.20,6.9%,22.3%,19.2%,15.4%,10.8%,7.30,59.9%,6.9%,7.9%,38.2%,24.1%,16.9%,15.4%

,,,STATS,STATCAST
BATTER,SAVE,ODDS,ZONE,L5 PA/G,BBE,HR,NEAR HR,EV,AVGDIST,300+,350+,BARREL%,PULLBRL%,PULLAIR%,HH%,LA SS%,BAT SPD,FAST%,SQUP%,BLAST%,COMP%,AIR%,FB%,HR/FB%,LD%,GB%,PULL%,STRAIGHT%,OPPO%,1ST PITCH SWING%
Trevor Story RHB,,+950,21,3.80,8,1,1,85.8,267.9,1,1,12.5%,12.5%,12.5%,37.5%,37.5%,70.8,9.1%,36.4%,18.2%,91.7%,37.5%,12.5%,0.0%,25.0%,62.5%,25.0%,62.5%,12.5%,42.9%
Connor Wong RHB,,+991,21,3.80,8,1,1,87.9,305.7,2,1,12.5%,12.5%,37.5%,50.0%,25.0%,76.0,66.7%,44.4%,33.3%,100.0%,62.5%,50.0%,25.0%,12.5%,37.5%,75.0%,25.0%,-,28.6%
Jahmai Jones RHB,,+650,21,2.40,8,1,1,86.2,237.2,1,1,12.5%,12.5%,12.5%,25.0%,12.5%,72.4,33.3%,33.3%,11.1%,81.8%,62.5%,50.0%,0.0%,12.5%,25.0%,37.5%,25.0%,37.5%,28.6%
Roman Anthony LHB,,+950,14,4.60,8,1,1,97.8,317.6,1,1,25.0%,12.5%,12.5%,50.0%,25.0%,75.8,54.5%,45.5%,27.3%,100.0%,37.5%,25.0%,50.0%,12.5%,62.5%,50.0%,37.5%,12.5%,60.0%
Jarren Duran LHB,—,N/A,16,2.40,8,1,1,87.6,347.2,3,2,25.0%,12.5%,12.5%,50.0%,37.5%,74.5,40.0%,50.0%,30.0%,90.9%,50.0%,50.0%,25.0%,-,50.0%,25.0%,62.5%,12.5%,28.6%
Caleb Durbin RHB,,+1200,21,4.00,8,1,1,84.6,234.7,2,1,12.5%,12.5%,25.0%,37.5%,-,70.3,6.7%,33.3%,13.3%,88.2%,50.0%,50.0%,25.0%,-,37.5%,37.5%,25.0%,37.5%,57.1%
Willson Contreras RHB,,+450,41,3.80,8,0,0,89.8,225.6,0,0,-,-,12.5%,12.5%,50.0%,74.9,66.7%,44.4%,11.1%,75.0%,37.5%,-,-,37.5%,50.0%,37.5%,12.5%,50.0%,16.7%
Andruw Monasterio RHB,—,N/A,23,2.80,8,0,0,87.9,225.6,1,1,-,-,-,50.0%,25.0%,68.2,-,20.0%,4.0%,92.6%,87.5%,62.5%,0.0%,25.0%,12.5%,12.5%,62.5%,25.0%,50.0%
Wilyer Abreu LHB,,+810,20,4.20,8,0,0,90.9,232.6,2,0,12.5%,-,-,50.0%,25.0%,73.9,20.0%,50.0%,30.0%,100.0%,37.5%,25.0%,0.0%,12.5%,37.5%,25.0%,12.5%,62.5%,20.0%
Adley Rutschman SHB,,+1040,22,4.00,8,0,0,90.2,296.8,6,1,-,-,12.5%,25.0%,62.5%,69.7,-,60.0%,-,90.9%,87.5%,62.5%,0.0%,25.0%,-,12.5%,50.0%,37.5%,16.7%
Nate Eaton RHB,,+950,6,2.60,8,0,0,72.6,207.8,1,0,-,-,37.5%,-,37.5%,70.7,-,6.7%,-,88.2%,62.5%,25.0%,0.0%,37.5%,12.5%,50.0%,37.5%,12.5%,33.3%
Nick Sogard SHB,,+1400,7,4.40,8,0,1,92.1,306.4,3,1,12.5%,-,25.0%,12.5%,25.0%,68.0,8.3%,50.0%,-,100.0%,75.0%,62.5%,0.0%,12.5%,25.0%,50.0%,37.5%,12.5%,40.0%
Isiah Kiner-Falefa RHB,,+1580,11,3.60,8,0,0,77.4,145.7,1,0,-,-,12.5%,25.0%,12.5%,68.1,-,31.2%,6.2%,94.1%,25.0%,-,-,25.0%,37.5%,25.0%,37.5%,37.5%,25.0%
Mickey Gasper SHB,—,N/A,5,2.40,5,0,0,74.0,287.8,1,0,-,-,20.0%,-,20.0%,72.2,-,22.2%,-,90.0%,40.0%,40.0%,0.0%,-,40.0%,60.0%,20.0%,20.0%,100.0%
