Matchup,PIT @ NYY
Pitcher,Ryan Weathers
Pitcher Team,NYY
Opposing Team,PIT

,STATS,STRIKES,STATCAST
SPLIT,IP,BF,BAA,WOBA,SLG,ISO,WHIP,HR,HR/9,BB%,WHIFF%,K%,PUTAWAY%,SWSTR%,K/9,1STPS%,MEATBALL%,BARREL%,HH%,FB%,HR/FB%,PULLAIR%
Season,97.2,409,0.249,0.310,0.415,0.167,1.24,16,1.47,6.6%,27.0%,26.4%,22.6%,12.2%,9.95,58.7%,6.3%,10.0%,41.1%,24.4%,21.2%,15.6%
vsLHB,20.1,92,0.299,0.335,0.437,0.138,1.48,3,1.33,4.3%,28.8%,27.2%,29.4%,13.6%,11.07,57.1%,7.6%,8.2%,39.3%,26.2%,18.8%,11.5%
vsRHB,76.1,317,0.234,0.302,0.409,0.175,1.19,13,1.53,7.3%,26.6%,26.2%,21.2%,11.9%,9.79,59.1%,6.0%,10.5%,41.6%,23.9%,22.0%,16.7%

,,,STATS,STATCAST
BATTER,SAVE,ODDS,ZONE,L5 PA/G,BBE,HR,NEAR HR,EV,AVGDIST,300+,350+,BARREL%,PULLBRL%,PULLAIR%,HH%,LA SS%,BAT SPD,FAST%,SQUP%,BLAST%,COMP%,AIR%,FB%,HR/FB%,LD%,GB%,PULL%,STRAIGHT%,OPPO%,1ST PITCH SWING%
Esmerlyn Valdez RHB,,+316,29,4.40,5,2,2,102.0,296.0,3,2,20.0%,-,40.0%,80.0%,20.0%,74.1,44.4%,55.6%,44.4%,100.0%,100.0%,100.0%,40.0%,-,-,40.0%,40.0%,20.0%,20.0%
Marcell Ozuna RHB,,+650,35,4.20,5,1,1,84.3,281.7,1,0,20.0%,20.0%,20.0%,20.0%,60.0%,74.3,50.0%,25.0%,25.0%,66.7%,60.0%,40.0%,50.0%,20.0%,40.0%,20.0%,40.0%,40.0%,0.0%
Ryan O'Hearn LHB,,+670,23,4.20,5,0,1,90.8,238.4,1,1,20.0%,20.0%,20.0%,60.0%,40.0%,69.9,-,36.4%,18.2%,91.7%,40.0%,20.0%,0.0%,20.0%,40.0%,40.0%,60.0%,-,40.0%
Jacob Gonzalez LHB,—,N/A,5,2.40,5,0,0,88.8,289.3,2,2,20.0%,-,20.0%,40.0%,40.0%,71.5,18.2%,18.2%,9.1%,91.7%,100.0%,60.0%,0.0%,40.0%,-,20.0%,40.0%,40.0%,50.0%
Bryan Reynolds SHB,,+557,21,4.20,5,0,0,88.0,226.3,1,0,-,-,-,20.0%,-,70.4,-,28.6%,-,100.0%,40.0%,20.0%,0.0%,20.0%,60.0%,20.0%,20.0%,60.0%,25.0%
Jared Triolo RHB,,+1220,14,4.00,5,0,0,91.5,266.1,1,0,-,-,20.0%,40.0%,40.0%,71.6,-,57.1%,14.3%,100.0%,40.0%,-,-,40.0%,60.0%,60.0%,20.0%,20.0%,50.0%
Jake Mangum SHB,,+1200,10,4.80,5,0,0,81.1,247.8,1,0,-,-,40.0%,-,20.0%,72.3,20.0%,80.0%,-,100.0%,60.0%,40.0%,0.0%,20.0%,40.0%,60.0%,20.0%,20.0%,50.0%
Brandon Lowe LHB,,+420,31,4.00,5,0,1,89.9,366.6,2,2,20.0%,-,20.0%,80.0%,20.0%,75.0,57.1%,57.1%,28.6%,100.0%,40.0%,40.0%,0.0%,-,60.0%,20.0%,80.0%,-,60.0%
Henry Davis RHB,,+514,22,3.80,5,0,0,89.4,189.3,1,1,-,-,40.0%,60.0%,40.0%,73.7,33.3%,50.0%,33.3%,85.7%,40.0%,20.0%,0.0%,20.0%,20.0%,60.0%,20.0%,20.0%,25.0%
Tyler Callihan LHB,—,N/A,4,3.60,5,0,0,80.5,293.0,2,1,-,-,-,20.0%,80.0%,69.4,12.5%,-,-,88.9%,80.0%,40.0%,0.0%,40.0%,20.0%,-,80.0%,20.0%,40.0%
Nick Gonzales RHB,,+1000,11,4.40,5,0,0,81.7,248.8,2,0,-,-,40.0%,40.0%,80.0%,70.7,12.5%,37.5%,12.5%,100.0%,60.0%,20.0%,0.0%,40.0%,20.0%,40.0%,60.0%,-,25.0%
Billy Cook RHB,—,N/A,10,2.60,5,0,1,68.6,257.7,2,0,-,-,-,40.0%,-,73.0,20.0%,40.0%,-,71.4%,40.0%,40.0%,0.0%,-,20.0%,20.0%,-,80.0%,80.0%
Rafael Flores RHB,,+365,10,3.20,1,0,0,69.7,227.1,0,0,-,-,100.0%,-,-,75.5,100.0%,-,-,100.0%,100.0%,100.0%,0.0%,-,-,100.0%,-,-,0.0%
