Matchup,ATH @ TEX
Pitcher,Gage Jump
Pitcher Team,ATH
Opposing Team,TEX

,STATS,STRIKES,STATCAST
SPLIT,IP,BF,BAA,WOBA,SLG,ISO,WHIP,HR,HR/9,BB%,WHIFF%,K%,PUTAWAY%,SWSTR%,K/9,1STPS%,MEATBALL%,BARREL%,HH%,FB%,HR/FB%,PULLAIR%
Season,88.1,385,0.259,0.327,0.408,0.149,1.46,9,0.92,10.9%,24.9%,25.2%,20.1%,11.9%,9.88,60.1%,8.4%,6.2%,37.4%,26.3%,14.1%,14.4%
vsLHB,22.2,99,0.241,0.304,0.325,0.084,1.41,2,0.79,12.1%,24.6%,24.2%,20.5%,11.8%,9.53,61.6%,8.4%,4.8%,33.9%,27.4%,11.8%,14.5%
vsRHB,65.0,286,0.265,0.335,0.435,0.170,1.49,7,0.97,10.5%,25.0%,25.5%,19.9%,11.9%,10.11,59.6%,8.4%,6.6%,38.7%,26.0%,14.9%,14.4%

,,,STATS,STATCAST
BATTER,SAVE,ODDS,ZONE,L5 PA/G,BBE,HR,NEAR HR,EV,AVGDIST,300+,350+,BARREL%,PULLBRL%,PULLAIR%,HH%,LA SS%,BAT SPD,FAST%,SQUP%,BLAST%,COMP%,AIR%,FB%,HR/FB%,LD%,GB%,PULL%,STRAIGHT%,OPPO%,1ST PITCH SWING%
Jake Burger RHB,,+457,32,3.80,8,2,2,93.8,294.0,3,3,37.5%,-,-,62.5%,25.0%,77.7,66.7%,33.3%,26.7%,93.8%,62.5%,50.0%,50.0%,12.5%,25.0%,25.0%,50.0%,25.0%,16.7%
Joc Pederson LHB,—,N/A,20,3.00,8,1,2,90.5,266.4,2,2,25.0%,12.5%,25.0%,50.0%,12.5%,71.0,9.1%,45.5%,27.3%,84.6%,37.5%,25.0%,0.0%,12.5%,50.0%,37.5%,37.5%,25.0%,42.9%
Cody Freeman RHB,,+1200,14,4.00,8,1,1,82.6,293.6,2,1,12.5%,12.5%,37.5%,37.5%,25.0%,69.6,-,54.5%,27.3%,91.7%,50.0%,37.5%,33.3%,12.5%,25.0%,50.0%,25.0%,25.0%,0.0%
Ezequiel Duran RHB,,+970,34,4.40,8,1,1,99.2,299.9,2,1,12.5%,12.5%,25.0%,87.5%,37.5%,71.9,10.0%,70.0%,50.0%,71.4%,62.5%,25.0%,50.0%,37.5%,37.5%,50.0%,37.5%,12.5%,28.6%
Elias Diaz RHB,,+436,27,3.00,8,0,0,87.0,213.6,2,0,-,-,25.0%,37.5%,37.5%,73.6,23.5%,23.5%,17.6%,77.3%,50.0%,-,-,50.0%,37.5%,37.5%,50.0%,12.5%,37.5%
Danny Jansen RHB,,+660,20,3.40,8,0,0,72.2,166.4,1,0,-,-,37.5%,-,50.0%,69.1,-,30.0%,-,90.9%,37.5%,-,-,37.5%,25.0%,50.0%,37.5%,12.5%,16.7%
Brandon Nimmo LHB,,+630,19,4.40,8,0,0,94.9,322.6,2,1,-,-,-,37.5%,12.5%,74.1,40.0%,40.0%,20.0%,90.9%,50.0%,50.0%,0.0%,-,50.0%,25.0%,50.0%,25.0%,40.0%
Corey Seager LHB,,+360,24,4.60,8,0,2,91.0,272.8,2,2,12.5%,-,12.5%,50.0%,87.5%,69.8,-,33.3%,20.0%,88.2%,100.0%,37.5%,0.0%,62.5%,-,12.5%,62.5%,25.0%,66.7%
Nicky Lopez LHB,—,N/A,5,1.40,8,0,0,85.9,305.3,2,1,-,-,12.5%,12.5%,12.5%,66.7,7.1%,50.0%,-,87.5%,37.5%,37.5%,0.0%,-,62.5%,37.5%,50.0%,12.5%,60.0%
Logan O'Hoppe RHB,,+680,23,2.20,8,0,0,85.0,281.9,3,0,-,-,-,25.0%,12.5%,73.2,14.3%,57.1%,28.6%,87.5%,50.0%,25.0%,0.0%,25.0%,50.0%,25.0%,50.0%,25.0%,14.3%
Justin Foscue RHB,,+610,39,3.60,8,0,0,87.7,263.2,1,1,12.5%,-,37.5%,37.5%,62.5%,70.5,-,36.4%,27.3%,91.7%,75.0%,37.5%,0.0%,37.5%,25.0%,62.5%,12.5%,25.0%,28.6%
Wyatt Langford RHB,,+561,15,4.60,8,0,1,93.1,277.9,2,2,-,-,25.0%,62.5%,12.5%,73.8,38.5%,46.2%,15.4%,100.0%,62.5%,50.0%,0.0%,12.5%,25.0%,37.5%,62.5%,-,42.9%
Evan Carter LHB,,+824,10,3.20,8,0,0,84.1,214.9,1,0,-,-,-,25.0%,25.0%,68.6,-,85.7%,14.3%,87.5%,37.5%,12.5%,0.0%,25.0%,37.5%,25.0%,50.0%,25.0%,25.0%
