Batter,Batter Team,Pitcher,Pitcher Team,AB,Avg,BABIP,ISO,SLG,1B,2B,3B,HR,XBH,RBI,TB,K%,OBP,BB
"Nick Fortes","TB","MacKenzie Gore","TEX","7","0.429","0.50","0.29","0.71","1","2","0","0","2","2","5","14.3","0.429","0"
"Brice Turang","MIL","Logan Webb","SF","12","0.417","0.45","0.17","0.58","4","0","1","0","1","0","7","8.3","0.417","0"
"Julio Rodriguez","SEA","Eric Lauer","LAD","5","0.400","0.50","0.60","1.00","1","0","0","1","1","2","5","40.0","0.400","0"
"Luis Robert","NYM","Chris Sale","ATL","5","0.400","0.33","0.60","1.00","1","0","0","1","1","1","5","20.0","0.400","0"
"Gabriel Arias","CLE","Brady Singer","CIN","5","0.400","0.25","0.60","1.00","1","0","0","1","1","2","5","20.0","0.500","1"
"Francisco Lindor","NYM","Chris Sale","ATL","41","0.390","0.47","0.20","0.59","12","2","0","2","4","8","24","22.0","0.405","1"
"Jose Ramirez","CLE","Brady Singer","CIN","31","0.387","0.43","0.35","0.74","7","2","0","3","5","10","23","22.6","0.525","7"
"Bryan Reynolds","PIT","Eduardo Rodriguez","ARI","8","0.375","0.50","0.13","0.50","2","1","0","0","1","0","4","25.0","0.444","1"
"Austin Riley","ATL","Sean Manaea","NYM","8","0.375","0.50","0.38","0.75","2","0","0","1","1","1","6","37.5","0.500","1"
"Matt Vierling","DET","Trevor Rogers","BAL","16","0.375","0.43","0.19","0.56","3","3","0","0","3","2","9","12.5","0.375","0"
"Jorge Polanco","NYM","Chris Sale","ATL","19","0.368","0.58","0.05","0.42","6","1","0","0","1","5","8","42.1","0.381","0"
"Matt Olson","ATL","Sean Manaea","NYM","11","0.364","0.60","0.27","0.64","3","0","0","1","1","2","7","45.5","0.364","0"
"Gabriel Rincones Jr.","PHI","Ryan Gusto","MIA","3","0.333","0.00","1.00","1.33","0","0","0","1","1","2","4","0.0","0.333","0"
"Isaac Collins","KC","Joe Ryan","MIN","3","0.333","0.33","0.33","0.67","0","1","0","0","1","1","2","0.0","0.714","3"
"Nick Loftin","KC","Joe Ryan","MIN","3","0.333","0.33","0.33","0.67","0","1","0","0","1","1","2","0.0","0.333","0"
"Dane Myers","CIN","Joey Cantillo","CLE","3","0.333","0.00","1.00","1.33","0","0","0","1","1","1","4","33.3","0.333","0"
"Nathan Lukes","TOR","Zack Littell","WSH","3","0.333","0.00","1.00","1.33","0","0","0","1","1","1","4","33.3","0.333","0"
"Ian Happ","CHC","Dustin May","STL","3","0.333","0.50","0.33","0.67","0","1","0","0","1","0","2","33.3","0.667","3"
"Kyle Tucker","LAD","Emerson Hancock","SEA","3","0.333","0.00","1.00","1.33","0","0","0","1","1","1","4","33.3","0.333","0"
"Jahmai Jones","BOS","Jacob Lopez","ATH","3","0.333","0.50","0.33","0.67","0","1","0","0","1","0","2","33.3","0.333","0"
"J.T. Realmuto","PHI","Ryan Gusto","MIA","3","0.333","0.00","1.00","1.33","0","0","0","1","1","2","4","0.0","0.333","0"
"Christian Walker","HOU","Grayson Rodriguez","LAA","3","0.333","0.50","0.33","0.67","0","1","0","0","1","1","2","33.3","0.333","0"
"Ben Rice","NYY","Davis Martin","CWS","6","0.333","0.33","0.50","0.83","1","0","0","1","1","4","5","33.3","0.429","1"
"Tyrone Taylor","NYM","Chris Sale","ATL","6","0.333","0.20","0.50","0.83","1","0","0","1","1","1","5","0.0","0.429","1"
"Masyn Winn","STL","Matthew Boyd","CHC","9","0.333","0.43","0.22","0.56","1","2","0","0","2","0","5","22.2","0.400","1"
"Marcus Semien","NYM","Chris Sale","ATL","18","0.333","0.21","0.50","0.83","3","0","0","3","3","4","15","5.6","0.400","2"
"Steven Kwan","CLE","Brady Singer","CIN","27","0.333","0.38","0.04","0.37","8","1","0","0","1","1","10","11.1","0.406","3"
"Javier Sanoja","MIA","Jesus Luzardo","PHI","14","0.286","0.33","0.07","0.36","3","1","0","0","1","2","5","21.4","0.313","1"
"Vinnie Pasquantino","KC","Joe Ryan","MIN","22","0.273","0.31","0.23","0.50","3","2","0","1","3","4","11","22.7","0.385","3"
"Dansby Swanson","CHC","Dustin May","STL","4","0.250","0.25","0.50","0.75","0","0","1","0","1","1","3","0.0","0.625","4"
"Anthony Volpe","NYY","Davis Martin","CWS","8","0.250","0.25","0.13","0.38","1","1","0","0","1","0","3","0.0","0.250","0"
"Isaac Paredes","HOU","Grayson Rodriguez","LAA","8","0.250","0.25","0.13","0.38","1","1","0","0","1","0","3","0.0","0.250","0"
"Mike Yastrzemski","ATL","Sean Manaea","NYM","8","0.250","0.40","0.25","0.50","1","0","1","0","1","2","4","37.5","0.333","1"
"Jose Altuve","HOU","Grayson Rodriguez","LAA","8","0.250","0.29","0.13","0.38","1","1","0","0","1","1","3","12.5","0.333","1"
"Mauricio Dubon","ATL","Sean Manaea","NYM","12","0.250","0.18","0.25","0.50","2","0","0","1","1","1","6","0.0","0.250","0"
"Ozzie Albies","ATL","Sean Manaea","NYM","9","0.222","0.22","0.22","0.44","0","2","0","0","2","1","4","0.0","0.222","0"
"Otto Lopez","MIA","Jesus Luzardo","PHI","18","0.222","0.31","0.06","0.28","3","1","0","0","1","0","5","27.8","0.222","0"
"Salvador Perez","KC","Joe Ryan","MIN","24","0.208","0.20","0.17","0.38","3","1","0","1","2","3","9","12.5","0.240","1"
"Nolan Schanuel","LAA","Hayden Wesneski","HOU","5","0.200","0.00","0.60","0.80","0","0","0","1","1","1","4","20.0","0.200","0"
"Leo Jimenez","MIA","Jesus Luzardo","PHI","5","0.200","0.33","0.20","0.40","0","1","0","0","1","0","2","40.0","0.333","0"
"Seiya Suzuki","CHC","Dustin May","STL","5","0.200","0.25","0.20","0.40","0","1","0","0","1","3","2","20.0","0.333","0"
"Jazz Chisholm Jr.","NYY","Davis Martin","CWS","5","0.200","0.00","0.60","0.80","0","0","0","1","1","1","4","40.0","0.333","1"
"Ozzie Albies","ATL","Christian Scott","NYM","5","0.200","0.00","0.60","0.80","0","0","0","1","1","1","4","20.0","0.200","0"
"Tyler O'Neill","BAL","Tarik Skubal","DET","5","0.200","0.00","0.60","0.80","0","0","0","1","1","1","4","80.0","0.333","1"
"Alex Bregman","CHC","Dustin May","STL","5","0.200","0.00","0.60","0.80","0","0","0","1","1","2","4","20.0","0.200","0"
"Paul Goldschmidt","NYY","Davis Martin","CWS","5","0.200","0.00","0.60","0.80","0","0","0","1","1","2","4","40.0","0.200","0"
"Brandon Lowe","PIT","Eduardo Rodriguez","ARI","20","0.200","0.17","0.45","0.65","1","0","0","3","3","4","13","55.0","0.238","1"
"Michael Massey","KC","Joe Ryan","MIN","11","0.182","0.22","0.18","0.36","0","2","0","0","2","0","4","18.2","0.182","0"
"Carter Jensen","KC","Joe Ryan","MIN","6","0.167","0.00","0.50","0.67","0","0","0","1","1","1","4","16.7","0.167","0"
"Jackson Chourio","MIL","Logan Webb","SF","6","0.167","0.00","0.50","0.67","0","0","0","1","1","2","4","50.0","0.167","0"
"George Springer","TOR","Zack Littell","WSH","13","0.154","0.09","0.23","0.38","1","0","0","1","1","1","5","7.7","0.214","1"
"Ryan O'Hearn","PIT","Eduardo Rodriguez","ARI","8","0.125","0.17","0.13","0.25","0","1","0","0","1","0","2","25.0","0.125","0"
"Jorge Soler","LAA","Hayden Wesneski","HOU","8","0.125","0.00","0.38","0.50","0","0","0","1","1","1","4","62.5","0.222","1"
"Andrew Vaughn","MIL","Logan Webb","SF","10","0.100","0.11","0.10","0.20","0","1","0","0","1","2","2","20.0","0.091","0"
