Matchup,ATL @ BAL
Pitcher,Reynaldo Lopez
Pitcher Team,ATL
Opposing Team,BAL

SPLIT,IP,WHIP,H-AB,AVG,SLG,ISO,HR,2B,3B,RBI,K%,BB,OBP,OPS
Batting First,8.0,1.50,="7-31",.226,.387,0.161,1,2,0,3,19.4,5,.333,.720
Batting Second,7.2,1.43,="7-31",.226,.290,0.064,0,2,0,0,22.9,4,.314,.604
Batting Third,8.0,1.25,="8-29",.276,.552,0.276,2,2,0,5,15.6,2,.313,.865
Batting Fourth,5.2,2.12,="10-27",.370,.704,0.334,2,3,0,6,23.3,2,.433,1.137
Batting Fifth,6.1,1.74,="5-24",.208,.708,0.500,4,0,0,8,20.0,6,.367,1.075
Batting Sixth,7.1,0.82,="5-27",.185,.185,0.000,0,0,0,2,32.1,1,.214,.399
Batting Seventh,6.1,1.89,="9-27",.333,.444,0.111,0,1,1,2,19.4,3,.400,.844
Batting Eighth,8.0,1.13,="6-29",.207,.379,0.172,1,2,0,4,21.9,3,.281,.660
Batting Ninth,8.0,0.88,="5-27",.185,.259,0.074,0,2,0,2,17.2,2,.241,.500

PLAYER,SPLIT,H-AB,AVG,SLG,ISO,HR,2B,3B,RBI,K%,BB,OBP,OPS
Taylor Ward RHB,Batting First ​,="62-252",.246,.349,0.103,5,11,0,19,21.1,42,.358,.707
Gunnar Henderson LHB,Batting Second ​,="55-247",.223,.413,0.190,12,9,1,29,22.1,23,.301,.714
Pete Alonso RHB,Batting Fourth ​,="62-244",.254,.480,0.226,15,10,0,47,23.0,34,.351,.831
Tyler O'Neill RHB,Batting Fifth ​,="10-58",.172,.241,0.069,1,1,0,2,25.4,8,.284,.525
Leody Taveras SHB,Batting Sixth ​,="34-139",.245,.331,0.086,1,7,1,14,22.0,14,.318,.649
Dylan Beavers LHB,Batting Sixth ​,="13-51",.255,.353,0.098,1,2,0,6,24.1,3,.296,.649
Colton Cowser LHB,Batting Seventh ​,="22-127",.173,.244,0.071,3,0,0,13,31.8,17,.272,.516
Christian Encarnacion-Strand RHB,Batting Eighth ​,="5-12",.417,1.000,0.583,2,1,0,6,15.4,1,.462,1.462
Coby Mayo RHB,Batting Eighth ​,="18-91",.198,.319,0.121,3,2,0,11,33.3,7,.263,.582
Chadwick Tromp RHB,Batting Ninth ​,="7-38",.184,.211,0.027,0,1,0,4,30.0,0,.179,.390
Sam Huff RHB,Batting Ninth ​,="2-19",.105,.158,0.053,0,1,0,0,57.9,0,.105,.263
Jeremiah Jackson RHB,Batting Ninth ​,="21-84",.250,.381,0.131,2,5,0,14,20.0,3,.270,.651
Jackson Holliday LHB,Batting Ninth ​,="17-68",.250,.426,0.176,3,3,0,8,19.7,7,.316,.742
