Split,vsLHB
Range,L10
Dates,="9/1/2026"
Games,15

,STATS,STATCAST
TIME,PITCHER,VS,IP,BF,FIP,AVG,WOBA,WHIP,ISO,SLG,HR,HR/9,TB,WHIFF%,K%,PUTAWAY%,SWSTR%,K/9,BB,BB%,1STPS%,MEATBALL%,BBE,HH%,BARRELS,BARREL%,FB%,HR/FB%,PULLAIR%
7:40 PM,Andrew Morris,vs,3.1,20,8.20,0.375,0.496,3.00,0.438,0.812,1,2.70,13,27.8%,20.0%,16.7%,13.3%,10.80,4,20.0%,68.4%,8.0%,12,25.0%,0,-,16.7%,50.0%,8.3%
6:40 PM,Spencer Miles,@,5.0,23,2.50,0.333,0.375,1.60,0.190,0.524,0,-,11,17.5%,13.0%,11.5%,8.4%,5.40,1,4.3%,69.6%,10.8%,19,57.9%,2,10.5%,31.6%,-,10.5%
6:40 PM,Nick Lodolo,vs,10.1,47,3.68,0.310,0.380,1.65,0.190,0.500,1,0.87,21,25.6%,23.4%,17.7%,10.5%,9.58,4,8.5%,55.3%,11.0%,31,38.7%,1,3.2%,16.1%,20.0%,9.7%
9:38 PM,Grayson Rodriguez,vs,25.2,123,4.07,0.308,0.370,1.75,0.163,0.471,2,0.70,49,24.8%,18.7%,13.1%,12.4%,8.06,13,10.6%,62.1%,7.9%,85,43.5%,4,4.7%,27.1%,8.7%,14.1%
6:40 PM,Randy Vasquez,@,20.1,95,4.67,0.302,0.349,1.62,0.140,0.442,2,0.89,38,17.4%,9.5%,10.1%,8.2%,3.98,7,7.4%,61.1%,9.9%,78,43.6%,4,5.1%,28.2%,4.5%,11.5%
7:40 PM,Tyler Phillips,@,21.2,102,4.90,0.289,0.352,1.75,0.144,0.433,3,1.25,39,24.7%,17.6%,18.6%,11.0%,7.48,12,11.8%,63.1%,8.1%,72,51.4%,5,6.9%,27.8%,10.0%,22.2%
10:10 PM,Michael McGreevy,@,32.0,144,4.85,0.285,0.359,1.56,0.208,0.492,5,1.41,64,19.1%,16.7%,14.8%,8.3%,6.75,13,9.0%,55.6%,6.1%,107,49.5%,14,13.1%,29.9%,15.6%,20.6%
9:40 PM,Eduardo Rodriguez,vs,19.1,81,3.05,0.282,0.314,1.29,0.141,0.423,2,0.93,33,24.2%,22.2%,20.0%,11.8%,8.38,3,3.7%,65.4%,8.3%,60,35.0%,5,8.3%,16.7%,20.0%,18.3%
6:45 PM,Bryan Woo,@,30.1,138,4.95,0.279,0.364,1.52,0.213,0.492,5,1.48,60,23.2%,19.6%,14.4%,11.9%,8.01,12,8.7%,57.6%,5.5%,96,50.0%,6,6.2%,28.1%,18.5%,14.6%
8:40 PM,Kyle Bradish,@,30.2,136,4.11,0.279,0.342,1.57,0.156,0.434,3,0.88,53,18.9%,18.4%,16.0%,8.6%,7.34,14,10.3%,57.8%,6.2%,97,40.2%,5,5.2%,25.8%,12.0%,14.4%
