Matchup,COL @ CHC
Pitcher,Shota Imanaga
Pitcher Team,CHC
Opposing Team,COL

,STATS,STRIKES,STATCAST
SPLIT,IP,BF,BAA,WOBA,SLG,ISO,WHIP,HR,HR/9,BB%,WHIFF%,K%,PUTAWAY%,SWSTR%,K/9,1STPS%,MEATBALL%,BARREL%,HH%,FB%,HR/FB%,PULLAIR%
Season,81.0,327,0.215,0.303,0.437,0.222,1.06,17,1.89,6.4%,30.9%,24.8%,22.0%,15.8%,9.00,56.9%,5.9%,10.8%,40.1%,32.4%,23.6%,18.9%
vsLHB,23.0,94,0.218,0.308,0.448,0.230,1.13,5,1.96,7.4%,33.9%,29.8%,30.4%,16.5%,10.96,59.6%,7.1%,13.6%,44.1%,32.2%,26.3%,20.3%
vsRHB,57.2,233,0.214,0.300,0.433,0.219,1.04,12,1.87,6.0%,29.8%,22.7%,19.1%,15.5%,8.27,55.8%,5.4%,9.8%,38.7%,32.5%,22.6%,18.4%

,,,STATS,STRIKES,STATCAST
BATTER,SAVE,ODDS,ZONE,PA,L5 PA/G,HR,NEAR HR,BA,OBP,SLG,ISO,WOBA,BB%,WHIFF%,K%,SWSTR%,EV,AVGDIST,300+,350+,BARREL%,PULLBRL%,PULLAIR%,HH%,LA SS%,BAT SPD,FAST%,SQUP%,BLAST%,COMP%,FB%,HR/FB%,LD%,GB%,PULL%,STRAIGHT%,OPPO%,1ST PITCH SWING%
Hunter Goodman RHB,,+270,21,10,4.60,1,1,0.222,0.300,0.556,0.333,0.364,10.0%,39.1%,30.0%,23.1%,84.4,309.7,1,1,16.7%,-,-,50.0%,50.0%,76.7,66.7%,22.2%,11.1%,64.3%,16.7%,100.0%,16.7%,66.7%,50.0%,33.3%,16.7%,40.0%
Tyler Freeman RHB,,+840,25,7,4.40,1,1,0.429,0.429,0.857,0.429,0.554,-,5.3%,14.3%,2.7%,86.8,273.5,1,1,-,-,-,50.0%,66.7%,68.2,-,17.6%,5.9%,89.5%,16.7%,100.0%,33.3%,33.3%,-,33.3%,66.7%,20.0%
Ezequiel Tovar RHB,,+630,9,14,4.40,0,0,0.071,0.071,0.143,0.071,0.091,-,27.0%,42.9%,17.2%,82.0,290.2,3,0,-,-,25.0%,12.5%,25.0%,72.0,18.2%,15.2%,-,100.0%,75.0%,0.0%,12.5%,12.5%,25.0%,62.5%,12.5%,50.0%
Kyle Karros RHB,,+710,18,12,3.80,0,2,0.364,0.417,0.636,0.273,0.446,8.3%,15.8%,8.3%,8.3%,94.9,298.6,4,2,20.0%,10.0%,10.0%,70.0%,50.0%,71.7,9.1%,36.4%,18.2%,91.7%,30.0%,0.0%,20.0%,40.0%,40.0%,40.0%,20.0%,0.0%
Willi Castro SHB,,+597,23,10,4.80,0,0,0.111,0.200,0.111,-,0.154,10.0%,30.4%,10.0%,15.2%,75.8,174.3,1,0,-,-,12.5%,12.5%,-,72.3,23.5%,5.9%,-,100.0%,25.0%,0.0%,-,25.0%,25.0%,50.0%,25.0%,36.4%
Brett Sullivan LHB,—,N/A,7,10,2.80,0,1,0.300,0.300,0.400,0.100,0.305,-,38.5%,30.0%,16.7%,80.8,207.9,1,1,-,-,42.9%,28.6%,28.6%,66.0,-,41.7%,16.7%,100.0%,14.3%,0.0%,28.6%,28.6%,42.9%,42.9%,14.3%,28.6%
TJ Rumfield LHB,,+710,15,9,4.60,0,0,0.286,0.444,0.286,-,0.342,22.2%,7.7%,11.1%,2.7%,80.8,209.5,1,0,-,-,-,-,16.7%,71.2,50.0%,-,-,57.1%,33.3%,0.0%,16.7%,33.3%,16.7%,33.3%,50.0%,33.3%
Jake McCarthy LHB,—,N/A,9,9,4.80,0,0,0.222,0.222,0.333,0.111,0.240,-,5.3%,-,3.7%,82.3,217.6,1,1,11.1%,-,11.1%,22.2%,22.2%,73.2,36.8%,26.3%,10.5%,100.0%,11.1%,0.0%,11.1%,66.7%,33.3%,55.6%,11.1%,50.0%
Edouard Julien LHB,—,N/A,4,9,3.00,0,1,-,0.222,-,-,0.144,22.2%,25.0%,44.4%,9.1%,83.3,348.7,2,1,-,-,-,66.7%,33.3%,69.0,-,40.0%,-,62.5%,66.7%,0.0%,-,33.3%,33.3%,-,66.7%,25.0%
Troy Johnston LHB,,+900,9,9,4.40,0,0,0.125,0.222,0.125,-,0.171,11.1%,33.3%,22.2%,16.7%,88.4,272.3,0,0,-,-,-,50.0%,16.7%,67.9,-,20.0%,-,93.8%,33.3%,0.0%,-,66.7%,16.7%,50.0%,33.3%,40.0%
Braxton Fulford RHB,,+710,3,8,2.80,0,0,0.143,0.250,0.143,-,0.192,12.5%,26.3%,75.0%,10.2%,76.6,258.8,0,0,-,-,-,-,100.0%,70.9,14.3%,-,-,93.3%,-,-,100.0%,-,-,-,100.0%,25.0%
Cole Carrigg SHB,—,N/A,5,6,4.40,0,0,0.167,0.167,0.167,-,0.148,-,15.0%,16.7%,10.0%,83.3,321.4,1,1,-,-,20.0%,20.0%,20.0%,75.0,50.0%,12.5%,-,88.9%,40.0%,0.0%,-,60.0%,40.0%,20.0%,40.0%,50.0%
Sterlin Thompson LHB,—,N/A,3,5,2.60,0,0,0.200,0.200,0.200,-,0.178,-,30.8%,80.0%,19.0%,74.8,248.9,0,0,-,-,-,-,100.0%,75.7,57.1%,-,-,77.8%,100.0%,0.0%,-,-,-,-,100.0%,28.6%
