Matchup,STL @ ARI
Pitcher,Merrill Kelly
Pitcher Team,ARI
Opposing Team,STL

SPLIT,IP,WHIP,H-AB,AVG,SLG,ISO,HR,2B,3B,RBI,K%,BB,OBP,OPS
Batting First,9.2,2.17,="16-43",.372,.605,0.233,2,2,1,3,10.2,5,.429,1.034
Batting Second,10.1,1.94,="14-43",.326,.721,0.395,5,2,0,9,4.1,6,.408,1.129
Batting Third,10.1,1.84,="11-40",.275,.625,0.350,4,2,0,6,20.4,8,.396,1.021
Batting Fourth,11.0,1.55,="14-45",.311,.600,0.289,3,4,0,10,18.4,3,.347,.947
Batting Fifth,13.1,0.68,="5-42",.119,.214,0.095,1,1,0,3,20.8,4,.208,.422
Batting Sixth,11.0,1.36,="11-43",.256,.535,0.279,2,2,2,10,12.8,4,.319,.854
Batting Seventh,8.2,1.96,="11-37",.297,.595,0.298,3,2,0,7,9.3,6,.395,.990
Batting Eighth,9.1,1.39,="11-37",.297,.405,0.108,0,4,0,1,17.1,2,.341,.746
Batting Ninth,9.0,1.11,="10-35",.286,.314,0.028,0,1,0,5,16.7,0,.286,.600

PLAYER,SPLIT,H-AB,AVG,SLG,ISO,HR,2B,3B,RBI,K%,BB,OBP,OPS
JJ Wetherholt LHB,Batting First ​,="91-349",.261,.401,0.140,13,10,0,36,15.6,40,.358,.759
Ivan Herrera RHB,Batting Second ​,="86-346",.249,.390,0.141,11,14,1,40,16.1,51,.381,.771
Alec Burleson LHB,Batting Third ​,="80-288",.278,.497,0.219,14,19,1,48,15.3,27,.347,.844
Nelson Velazquez RHB,Batting Fourth ​,="11-40",.275,.575,0.300,3,3,0,10,17.0,5,.362,.937
Jordan Walker RHB,Batting Fourth ​,="70-249",.281,.522,0.241,16,12,0,56,27.2,18,.331,.853
Lars Nootbaar LHB,Batting Fifth ​,="18-73",.247,.384,0.137,2,4,0,9,24.1,13,.356,.740
Masyn Winn RHB,Batting Sixth ​,="64-250",.256,.352,0.096,4,8,2,33,19.9,24,.330,.682
Bryan Torres LHB,Batting Seventh ​,="9-35",.257,.457,0.200,1,0,2,3,13.2,2,.297,.754
Jose Fermin RHB,Batting Seventh ​,="12-51",.235,.314,0.079,0,4,0,5,14.8,2,.259,.573
Jimmy Crooks LHB,Batting Seventh ​,="4-31",.129,.258,0.129,1,1,0,4,20.0,3,.229,.487
Nathan Church LHB,Batting Seventh ​,="33-139",.237,.388,0.151,5,6,0,17,15.1,5,.267,.655
Pedro Pages RHB,Batting Eighth ​,="28-118",.237,.364,0.127,3,6,0,9,25.6,5,.278,.642
Blaze Jordan RHB,Batting Eighth ​,="12-57",.211,.263,0.052,0,3,0,11,18.8,3,.234,.497
