Batter,Bats,Team,Pitcher,Throws,Contact,Barrel,HR,HardHit,ZoneScore
Luis Rengifo,SHB,SD,Braxton Ashcraft,R,31.7,20.3,11.1,57.8,28.1
Trea Turner,RHB,PHI,Logan Gilbert,R,41.5,22.9,25.2,32.9,27.9
Jarren Duran,LHB,BOS,Sandy Alcantara,R,29.4,21.3,19.8,45.3,27.7
Brandon Marsh,LHB,PHI,Logan Gilbert,R,29.4,21.9,25.4,37.3,27.6
Zack Gelof,RHB,ATH,Zebby Matthews,R,28.8,27.1,25.5,27.9,27
Randal Grichuk,RHB,CWS,Kumar Rocker,R,44.8,10.7,16.4,54.5,26.8
Jose Siri,RHB,LAA,Parker Messick,L,6.8,34.8,16.7,35.2,26.7
Mickey Gasper,SHB,BOS,Sandy Alcantara,R,35.7,15.9,21.5,43.9,26.6
Wilyer Abreu,LHB,BOS,Sandy Alcantara,R,24.4,21.1,19.4,42.5,26.3
Ty France,RHB,SD,Braxton Ashcraft,R,36.7,18.3,19.4,41.5,26.3
Seiya Suzuki,RHB,CHC,Merrill Kelly,R,38.8,20.2,21.2,35.4,26.2
Miguel Vargas,RHB,CWS,Kumar Rocker,R,35.9,23.9,15.4,37.5,26
Jeff McNeil,LHB,ATH,Zebby Matthews,R,28.4,22.4,8.1,51.1,25.9
Adley Rutschman,SHB,BOS,Sandy Alcantara,R,18.9,30.7,13.8,36.2,25.8
Ryan Jeffers,RHB,MIN,Jeffrey Springs,L,21.3,34.1,15.6,28.2,25.8
Gavin Sheets,LHB,SD,Braxton Ashcraft,R,35.7,18.4,30.1,26.7,25.7
Brett Sullivan,LHB,COL,Cade Cavalli,R,20.7,6.1,30.5,46.8,25.1
Colson Montgomery,LHB,CWS,Kumar Rocker,R,34.3,20.3,16.5,38.3,25.1
Gabriel Moreno,RHB,ARI,Kevin Gausman,R,34.5,27.2,11.5,33.7,24.8
Ben Malgeri,RHB,DET,Drew Rasmussen,R,50.7,22.8,22.8,19.1,24.7
Nick Sogard,SHB,BOS,Sandy Alcantara,R,33.3,15.9,9.4,52,24.7
Heriberto Hernandez,RHB,MIA,Ranger Suarez,L,40.1,22.2,24,22.8,24.7
Colt Keith,LHB,DET,Drew Rasmussen,R,56.3,17.1,22.7,24.2,24.5
Pete Crow-Armstrong,LHB,CHC,Merrill Kelly,R,24.3,20,15.2,41.9,24.5
Bryan Reynolds,SHB,PIT,Robbie Ray,L,21.3,10.7,16.1,54.6,24.4
Brandon Nimmo,LHB,TEX,José Urquidy,R,32,19.7,8.1,46.6,24.2
Moisés Ballesteros,LHB,LAA,Parker Messick,L,53.2,31.5,,31.5,24.2
Jakob Marsee,LHB,MIA,Ranger Suarez,L,31.7,8.5,9,59.7,23.8
Julio Rodriguez,RHB,SEA,Zack Wheeler,R,40.5,20.2,13.2,34.4,23.7
Esmerlyn Valdez,RHB,PIT,Robbie Ray,L,10.2,32.8,16.4,24.4,23.5
Ceddanne Rafaela,RHB,BOS,Sandy Alcantara,R,34.9,18.4,12.6,39.2,23.5
Zach Neto,RHB,LAA,Parker Messick,L,35.9,16.7,16.7,36.2,23.5
Spencer Torkelson,RHB,DET,Drew Rasmussen,R,25.8,20.6,19,31.6,23.4
Alec Bohm,RHB,PHI,Logan Gilbert,R,33.3,17.2,10.2,43.4,23.3
Brian Serven,RHB,ATH,Zebby Matthews,R,58.1,11.5,20.2,29.1,23.2
Jose Ramirez,SHB,CLE,George Klassen,R,34.8,27.5,18.2,16.6,22.7
Brady House,RHB,WSH,Ryan Feltner,R,51.8,13.3,13.2,35.7,22.7
Joc Pederson,LHB,TEX,José Urquidy,R,33.8,13.1,27.2,25.7,22.6
Nathaniel Lowe,LHB,CLE,George Klassen,R,37.5,15.9,28.4,18.5,22.5
Travis Bazzana,LHB,CLE,George Klassen,R,38.3,7.8,11.4,48.7,22.2
Corey Seager,LHB,TEX,José Urquidy,R,39.1,36.8,5.2,15.6,22.2
Hao-Yu  Lee,RHB,DET,Drew Rasmussen,R,31.1,16.2,18.1,31.6,22.1
Dillon Dingler,RHB,DET,Drew Rasmussen,R,28.5,17,13.5,35.8,21.8
Angel Martinez,SHB,CLE,George Klassen,R,27.8,15.9,26.9,21.2,21.7
Corbin Carroll,LHB,ARI,Kevin Gausman,R,27.1,13.3,12.9,41.2,21.5
Zac Veen,LHB,COL,Cade Cavalli,R,40,26.9,26.9,,21.5
Jose Tena,LHB,WSH,Ryan Feltner,R,30,8.5,27,29,21.3
Fernando Tatis Jr.,RHB,SD,Braxton Ashcraft,R,42.2,20.8,6.3,29.8,20.8
David Fry,RHB,CLE,George Klassen,R,27.3,15.4,15.4,32.2,20.8
Ezequiel Tovar,RHB,COL,Cade Cavalli,R,27.9,17.5,17.3,26.7,20.8
Willy Adames,RHB,SF,Chase Burns,R,39,10.7,16.6,32.2,20.7
Michael Conforto,LHB,CHC,Merrill Kelly,R,28.9,8.4,20.5,34.8,20.7
Petey Halpin,LHB,CLE,George Klassen,R,34.4,6.8,34.6,17.7,20.6
Henry Davis,RHB,PIT,Robbie Ray,L,24,28.2,,33.5,20.6
Tommy White,RHB,ATH,Zebby Matthews,R,23.9,20.2,11.5,30.2,20.5
Logan O'Hoppe,RHB,TEX,José Urquidy,R,26.3,16.7,,48.3,20.5
Eduardo Valencia,RHB,DET,Drew Rasmussen,R,20.6,11.9,14.2,39.6,20.4
Randy Arozarena,RHB,SEA,Zack Wheeler,R,40.1,16.8,3.3,38,20.4
Osleivis Basabe,RHB,SF,Chase Burns,R,30.6,16.1,16.6,26.7,20.4
Trevor Larnach,LHB,MIN,Jeffrey Springs,L,43.6,15.6,15.6,23.2,20.3
Brandon Lowe,LHB,PIT,Robbie Ray,L,38.5,16.8,17.3,21.1,20.2
Patrick Bailey,SHB,CLE,George Klassen,R,36,16,13,28.6,20.2
Lawrence Butler,LHB,ATH,Zebby Matthews,R,29.4,17.2,4.1,39.7,20.1
Jake Mangum,SHB,PIT,Robbie Ray,L,23.3,14.6,8.2,40.5,20
Ryan Kreidler,RHB,MIN,Jeffrey Springs,L,19.2,16.7,7.6,39.9,20
Gabriel Arias,RHB,CHC,Merrill Kelly,R,33.4,17.9,19.8,16.9,19.8
Max Kepler,LHB,ARI,Kevin Gausman,R,30.1,25.4,6.9,22.8,19.7
Manny Machado,RHB,SD,Braxton Ashcraft,R,29.8,14.1,15.6,27.8,19.5
Connor Wong,RHB,BOS,Sandy Alcantara,R,47.9,12.1,9.5,29.3,19.2
Alex Bregman,RHB,CHC,Merrill Kelly,R,21.9,6.6,16.2,39.4,19.2
Victor Bericoto,RHB,SF,Chase Burns,R,27.3,19.5,8.8,27.3,19
Evan Carter,LHB,TEX,José Urquidy,R,44.8,18.4,,31.8,18.9
Brian Navarreto,RHB,MIA,Ranger Suarez,L,16.1,21.9,13.5,21.9,18.8
Bryson Stott,LHB,PHI,Logan Gilbert,R,21.2,18.6,6.4,32.9,18.8
Jase Bowen,RHB,SD,Braxton Ashcraft,R,29.2,21.2,,33.6,18.7
Jake Cronenworth,LHB,SD,Braxton Ashcraft,R,28.3,9.8,13.2,34.1,18.7
Tristan Peters,LHB,CWS,Kumar Rocker,R,30.1,14.4,8.8,31.7,18.6
Eli White,RHB,BOS,Sandy Alcantara,R,18,21.6,10.2,24.2,18.5
Griffin Conine,LHB,MIA,Ranger Suarez,L,52.3,12.7,,35.1,18.5
Max Clark,LHB,DET,Drew Rasmussen,R,28.9,,24.5,32.7,18.4
Jose Fernandez,RHB,ARI,Kevin Gausman,R,47.4,8.5,9.1,30.7,18.1
Henry Bolte,RHB,ATH,Zebby Matthews,R,44.6,7.6,7.1,35.3,18.1
Mike Trout,RHB,LAA,Parker Messick,L,29.3,14.7,5.9,33.2,18.1
Nicky Lopez,LHB,TEX,José Urquidy,R,34.9,,11.3,44.4,18
Agustin Ramirez,RHB,MIA,Ranger Suarez,L,27.9,14.5,7.3,31.7,18
Ryan Waldschmidt,RHB,ARI,Kevin Gausman,R,42.3,12.1,8.1,28.1,17.9
Connor Norby,RHB,COL,Cade Cavalli,R,26.7,10.4,10.1,34.1,17.9
Drew Romo,SHB,CWS,Kumar Rocker,R,26,7.7,14.8,32.8,17.9
Braden Montgomery,SHB,CWS,Kumar Rocker,R,34.3,4.9,14.3,33.1,17.7
Pedro Ramirez,SHB,CHC,Merrill Kelly,R,17.1,15.5,13.8,25.3,17.6
Michael Busch,LHB,CHC,Merrill Kelly,R,23,13.6,8.5,31.7,17.5
Elias Diaz,RHB,TEX,José Urquidy,R,22.6,7.6,8.9,37.6,17
Rafael Devers,LHB,SF,Chase Burns,R,29.3,14.1,16.8,15.9,16.9
Brenton Doyle,RHB,CWS,Kumar Rocker,R,24.1,16.7,7.9,25.2,16.9
Chase Meidroth,RHB,CWS,Kumar Rocker,R,17.2,19.3,8.6,23.5,16.9
Jake Rogers,RHB,CWS,Kumar Rocker,R,40.8,14.8,7.7,20.8,16.8
Junior Caminero,RHB,TB,Framber Valdez,L,10.2,14.3,12.1,28.7,16.8
Edmundo Sosa,RHB,PHI,Logan Gilbert,R,28.3,10.7,10.2,27.8,16.6
Jonathan Aranda,LHB,TB,Framber Valdez,L,32.4,9.7,7.9,29.7,16.4
Miguel Amaya,RHB,CHC,Merrill Kelly,R,14.5,14.7,3.8,34.1,16.3
Jonah Heim,SHB,ATH,Zebby Matthews,R,36.1,18.7,8.1,14.6,16.2
Xander Bogaerts,RHB,SD,Braxton Ashcraft,R,39,11.3,,32.5,16
Jorge Mateo,RHB,TB,Framber Valdez,L,36.6,7.2,7.2,30.5,16
Troy Johnston,LHB,COL,Cade Cavalli,R,38.9,3.5,,42.8,15.8
Jo Adell,RHB,CLE,George Klassen,R,26.5,11.2,6.4,28.8,15.7
Lars Nootbaar,LHB,ARI,Kevin Gausman,R,31.7,7.3,4.4,34.1,15.6
Byron Buxton,RHB,MIN,Jeffrey Springs,L,26.8,12.1,14.6,16.8,15.5
Brooks Lee,SHB,MIN,Jeffrey Springs,L,27.9,11.8,6.1,27,15.5
Chase DeLauter,LHB,CLE,George Klassen,R,34.1,17.5,9.9,11.7,15.4
Royce Lewis,RHB,MIN,Jeffrey Springs,L,38.7,13,9.2,16.8,15.4
Oneil Cruz,LHB,PIT,Robbie Ray,L,28.4,7.5,6.9,31,15.3
Sung-Mun Song,LHB,SD,Braxton Ashcraft,R,28.1,10.2,9.4,24.2,15.2
Donovan Walton,LHB,ATH,Zebby Matthews,R,34.4,13.9,,27.7,15.2
Josh Naylor,LHB,SEA,Zack Wheeler,R,47.1,3.3,5.5,30,15
Gleyber Torres,RHB,DET,Drew Rasmussen,R,30.1,10.3,,33.2,14.9
Jordan Beck,RHB,COL,Cade Cavalli,R,37.7,14.5,,24,14.8
Owen Caissie,LHB,MIA,Ranger Suarez,L,46.9,7.7,,29.4,14.7
Steven Kwan,LHB,CLE,George Klassen,R,9.2,3.9,11.6,35.4,14.6
Jung Hoo Lee,LHB,SF,Chase Burns,R,16.6,3.1,12.8,31.9,14.6
Xavier Edwards,SHB,MIA,Ranger Suarez,L,16.6,16.7,14.3,10.5,14.4
Oswald Peraza,RHB,LAA,Parker Messick,L,21.5,12.4,8.7,21.4,14.4
Alika Williams,RHB,ATH,Zebby Matthews,R,32.8,,11.5,30.2,14.3
Freddy Fermin,RHB,SD,Braxton Ashcraft,R,32.6,3.3,,39.3,14.2
Kevin McGonigle,LHB,DET,Drew Rasmussen,R,29.5,8.9,10.7,19.9,14.2
Jonny DeLuca,RHB,TB,Framber Valdez,L,32.5,8.2,10,20.4,14.2
Brayan Rocchio,SHB,CLE,George Klassen,R,26,10.4,,31.7,14.2
Jackson Merrill,LHB,SD,Braxton Ashcraft,R,36.2,8.5,5.2,24.2,14.2
Luke Keaschall,RHB,MIN,Jeffrey Springs,L,29.9,13.5,7.6,16.8,14.2
Joe Mack,LHB,MIA,Ranger Suarez,L,43.6,8.5,9,16.1,14.1
Ildemaro Vargas,SHB,ARI,Kevin Gausman,R,24.2,6.6,5.6,30.2,14
Vaughn Grissom,RHB,LAA,Parker Messick,L,33.4,10.1,,28.3,14
Otto Lopez,RHB,MIA,Ranger Suarez,L,15.2,16.7,,26.3,13.9
Darell Hernaiz,RHB,ATH,Zebby Matthews,R,43.2,11.5,,21.5,13.7
J.T. Realmuto,RHB,PHI,Logan Gilbert,R,30,5.7,6.6,26.6,13.6
Taylor Ward,RHB,SEA,Zack Wheeler,R,24.8,13.4,,25.8,13.6
Jordan Lawlar,RHB,ARI,Kevin Gausman,R,39.8,6.9,6.9,20.7,13.6
Anthony Seigler,SHB,BOS,Sandy Alcantara,R,20,,7.6,36.8,13.5
Nolan Arenado,RHB,ARI,Kevin Gausman,R,34.7,6.7,,29.8,13.3
Jhonny Pereda,RHB,SEA,Zack Wheeler,R,44,,,35.1,13.2
Austin Hays,RHB,SD,Braxton Ashcraft,R,41.3,,,36.4,13.2
Nick Fortes,RHB,TB,Framber Valdez,L,26.1,4.2,9.3,25.5,13.2
Esteury Ruiz,RHB,MIA,Ranger Suarez,L,23.3,9.3,9.5,18.2,13
Andruw Monasterio,RHB,BOS,Sandy Alcantara,R,36.7,7.8,9.3,14.9,12.9
Liam Hicks,LHB,TB,Framber Valdez,L,36,6.9,,27.4,12.9
Nasim Nuñez,SHB,WSH,Ryan Feltner,R,27.4,,,40.6,12.9
Javier Baez,RHB,DET,Drew Rasmussen,R,50,,11,18.2,12.8
Caleb Durbin,RHB,BOS,Sandy Alcantara,R,12.1,,16,26,12.5
Patrick Wisdom,RHB,SEA,Zack Wheeler,R,17.3,12.9,,24.8,12.4
Spencer Horwitz,LHB,PIT,Robbie Ray,L,14.4,8.3,8.3,22.1,12.4
Harry Ford,RHB,WSH,Ryan Feltner,R,48.3,9.4,,16,12.1
Victor Robles,RHB,SEA,Zack Wheeler,R,50.8,,,28.2,12.1
Andrew Benintendi,LHB,CWS,Kumar Rocker,R,24.7,8.7,7.9,16.4,12
Andres Chaparro,RHB,WSH,Ryan Feltner,R,47.4,7,7,10.6,11.9
Rafael Flores,RHB,PIT,Robbie Ray,L,24.5,8.3,8.3,16.2,11.9
Jorbit Vivas,LHB,WSH,Ryan Feltner,R,24.3,7.2,,27.6,11.9
Cal Raleigh,SHB,SEA,Zack Wheeler,R,19.7,6.7,6.7,22.2,11.9
Jorge Barrosa,SHB,ARI,Kevin Gausman,R,30.6,6.9,,25.4,11.8
Jacob Young,RHB,WSH,Ryan Feltner,R,39.1,7.9,7,11.3,11.6
Carson Kelly,RHB,CHC,Merrill Kelly,R,39,,,30.2,11.4
Cedric Mullins,LHB,TB,Framber Valdez,L,32.5,9.7,,19.2,11.4
Ian Happ,SHB,CHC,Merrill Kelly,R,23.7,5.7,,27.9,11.3
Weston Wilson,RHB,SEA,Zack Wheeler,R,16.8,8.2,8.2,16.8,11.2
Josh Bell,SHB,MIN,Jeffrey Springs,L,5.7,9.2,9.2,16.8,10.8
Jared Triolo,RHB,PIT,Robbie Ray,L,28.5,4.8,,24.4,10.6
Keibert Ruiz,SHB,WSH,Ryan Feltner,R,24.8,3.6,8.1,17.6,10.6
Zach McKinstry,LHB,DET,Drew Rasmussen,R,29.2,,8.6,19.9,10.5
Chandler Simpson,LHB,TB,Framber Valdez,L,32.1,,,29.1,10.5
Javier Sanoja,RHB,MIA,Ranger Suarez,L,24.2,,12.9,15.3,10.1
Nico Hoerner,RHB,CHC,Merrill Kelly,R,24.5,,,29,9.7
Garrett Stubbs,LHB,PHI,Logan Gilbert,R,27.4,,,27.5,9.6
Nick Gonzales,RHB,PIT,Robbie Ray,L,23.3,3.4,,24.4,9.6
Tyler Heineman,SHB,LAA,Parker Messick,L,48.9,,,18.2,9.4
Drew Gilbert,LHB,SF,Chase Burns,R,23.5,3.9,7.6,12.7,9.2
Victor Caratini,SHB,MIN,Jeffrey Springs,L,37.2,5.7,,14.1,9.2
Geraldo Perdomo,SHB,ARI,Kevin Gausman,R,26.2,,7,17.8,9.2
Cole Young,LHB,SEA,Zack Wheeler,R,4.7,12.9,,16.8,9.2
Billy Cook,RHB,PIT,Robbie Ray,L,39.3,,,19,8.7
Josh Lowe,LHB,LAA,Parker Messick,L,34,,,20.7,8.6
Alex Jackson,RHB,MIN,Jeffrey Springs,L,57.2,,,11.4,8.6
Luisangel Acuna,RHB,CWS,Kumar Rocker,R,23.4,6.6,,16,8.6
Austin Hedges,RHB,CLE,George Klassen,R,41.6,2.9,6.6,5.5,8.5
Carlos Cortes,LHB,ATH,Zebby Matthews,R,44.2,,,15.1,8.2
Justin Crawford,LHB,PHI,Logan Gilbert,R,20.7,,,23.7,8
Turner Hill,LHB,SF,Chase Burns,R,59.5,,,8,8
Sam Antonacci,LHB,CWS,Kumar Rocker,R,25.1,,3.2,17.4,7.8
Richie Palacios,LHB,TB,Framber Valdez,L,53,,,9.4,7.6
Leo Jimenez,RHB,MIA,Ranger Suarez,L,32.9,,,15.7,7.2
Jahmai Jones,RHB,BOS,Sandy Alcantara,R,20.7,,,19.7,7
Taylor Walls,SHB,TB,Framber Valdez,L,33.5,,,14.3,6.9
Nick Yorke,RHB,PIT,Robbie Ray,L,8.3,,,24.4,6.9
Jacob Gonzalez,LHB,PIT,Robbie Ray,L,15.3,8.3,,8.3,6.5
Dominic Canzone,LHB,SEA,Zack Wheeler,R,30,4.6,,6.8,6.3
Travis d'Arnaud,RHB,LAA,Parker Messick,L,8.7,8.7,,8.7,6.1
Christian Koss,RHB,SF,Chase Burns,R,20.1,,,15.9,6
Luis Arraez,LHB,PHI,Logan Gilbert,R,,,,23.3,5.8
Braxton Fulford,RHB,COL,Cade Cavalli,R,28.6,,,10.9,5.6
Bryan De La Cruz,RHB,PHI,Logan Gilbert,R,29.8,,,10.2,5.5
Drew Cavanaugh,LHB,SF,Chase Burns,R,31.1,,,8,5.1
Brock Rodden,SHB,SEA,Zack Wheeler,R,34.3,,,6.7,5.1
Leo Rivas,SHB,SEA,Zack Wheeler,R,35,,,5.5,4.9
Adam Frazier,LHB,LAA,Parker Messick,L,48.2,,,,4.8
Buddy Kennedy,RHB,SF,Chase Burns,R,23.4,,,8.8,4.5
Brett Callahan,LHB,DET,Drew Rasmussen,R,11.3,,,11.3,4
Kaelen Culpepper,RHB,MIN,Jeffrey Springs,L,9.2,,,12.4,4
Cody Freeman,RHB,TEX,José Urquidy,R,10.9,,,10.9,3.8
Alan Roden,LHB,MIN,Jeffrey Springs,L,10.9,,,,1.1
Christian Moore,RHB,LAA,Parker Messick,L,3.8,,,,0.4
Jonah Cox,RHB,SF,Chase Burns,R,,,,,
Kenny Piper,RHB,TB,Framber Valdez,L,,,,,
Andrew Knizner,RHB,SF,Chase Burns,R,,,,,
Andrew Pinckney,RHB,WSH,Ryan Feltner,R,,,,,
Gustavo Campero,SHB,LAA,Parker Messick,L,,,,,
Corey Julks,RHB,DET,Drew Rasmussen,R,,,,,
Deyvison De Los Santos,RHB,MIA,Ranger Suarez,L,,,,,
Kevin Alcantara,RHB,CHC,Merrill Kelly,R,,,,,
Michael Stefanic,RHB,ATH,Zebby Matthews,R,,,,,
Ryan Ritter,RHB,COL,Cade Cavalli,R,,,,,
