Matchup,ARI @ SD
Pitcher,Brandon Pfaadt
Pitcher Team,ARI
Opposing Team,SD

,STATS,STRIKES,STATCAST
SPLIT,IP,BF,BAA,WOBA,SLG,ISO,WHIP,HR,HR/9,BB%,WHIFF%,K%,PUTAWAY%,SWSTR%,K/9,1STPS%,MEATBALL%,BARREL%,HH%,FB%,HR/FB%,PULLAIR%
Season,20.1,93,0.278,0.389,0.544,0.266,1.57,5,2.21,10.8%,24.1%,20.4%,22.1%,11.0%,8.41,62.4%,6.4%,14.5%,41.9%,19.4%,41.7%,17.7%
vsLHB,11.1,52,0.295,0.423,0.636,0.341,1.59,4,3.18,9.6%,27.6%,25.0%,23.2%,13.4%,10.32,61.5%,4.5%,15.2%,27.3%,24.2%,50.0%,21.2%
vsRHB,9.0,41,0.257,0.349,0.429,0.171,1.56,1,1.00,12.2%,18.3%,14.6%,20.0%,7.6%,6.00,63.4%,9.0%,13.8%,58.6%,13.8%,25.0%,13.8%

,,,STATS,STRIKES,STATCAST
BATTER,SAVE,ODDS,ZONE,PA,L5 PA/G,HR,NEAR HR,BA,OBP,SLG,ISO,WOBA,BB%,WHIFF%,K%,SWSTR%,EV,AVGDIST,300+,350+,BARREL%,PULLBRL%,PULLAIR%,HH%,LA SS%,BAT SPD,FAST%,SQUP%,BLAST%,COMP%,AIR%,FB%,HR/FB%,LD%,GB%,PULL%,STRAIGHT%,OPPO%,1ST PITCH SWING%
Manny Machado RHB,,+432,22,22,4.40,2,4,0.263,0.364,0.684,0.421,0.435,13.6%,35.3%,31.8%,16.2%,93.9,347.1,6,4,25.0%,-,-,66.7%,41.7%,76.1,60.6%,24.2%,12.1%,100.0%,66.6%,58.3%,28.6%,8.3%,33.3%,16.7%,50.0%,33.3%,38.1%
Gavin Sheets LHB,,+476,10,19,4.40,2,2,0.375,0.474,0.750,0.375,0.511,15.8%,16.2%,5.3%,6.9%,87.8,239.2,2,2,13.3%,6.7%,26.7%,26.7%,46.7%,74.4,50.0%,21.9%,9.4%,86.5%,46.6%,13.3%,100.0%,33.3%,40.0%,66.7%,20.0%,13.3%,8.7%
Sung-Mun Song LHB,,+860,12,24,3.20,1,1,0.350,0.458,0.600,0.250,0.450,16.7%,18.4%,8.3%,7.5%,85.3,242.7,4,2,11.1%,5.6%,27.8%,22.2%,38.9%,72.4,25.7%,28.6%,5.7%,97.2%,50.0%,22.2%,0.0%,27.8%,22.2%,38.9%,16.7%,44.4%,28.0%
Luis Campusano RHB,,+690,25,22,3.40,1,1,0.222,0.364,0.500,0.278,0.373,13.6%,31.7%,31.8%,15.9%,88.6,248.2,3,1,9.1%,-,18.2%,63.6%,18.2%,72.1,28.6%,14.3%,3.6%,87.5%,45.5%,18.2%,0.0%,27.3%,36.4%,27.3%,63.6%,9.1%,36.4%
Jackson Merrill LHB,,+500,16,22,3.60,1,1,0.238,0.273,0.381,0.143,0.287,4.5%,34.7%,40.9%,19.1%,91.9,291.7,3,1,8.3%,-,8.3%,58.3%,33.3%,72.7,20.0%,17.5%,12.5%,83.3%,41.7%,16.7%,50.0%,25.0%,58.3%,41.7%,33.3%,25.0%,41.7%
Samad Taylor RHB,,+681,15,26,3.20,0,0,0.300,0.462,0.300,-,0.355,23.1%,17.6%,23.1%,6.5%,78.2,237.3,1,0,-,-,7.1%,28.6%,35.7%,66.7,-,23.1%,-,83.9%,50.0%,14.3%,0.0%,35.7%,35.7%,35.7%,50.0%,14.3%,12.5%
Fernando Tatis Jr. RHB,,+454,21,26,4.60,0,0,0.304,0.385,0.391,0.087,0.346,7.7%,28.6%,23.1%,13.7%,97.3,252.3,4,2,11.8%,-,-,64.7%,17.6%,75.7,67.4%,23.3%,16.3%,89.6%,47.0%,29.4%,0.0%,17.6%,41.2%,17.6%,52.9%,29.4%,39.3%
Xander Bogaerts RHB,,+910,18,24,3.60,0,0,0.318,0.375,0.409,0.091,0.345,8.3%,11.1%,12.5%,5.4%,91.0,258.7,4,0,5.3%,5.3%,15.8%,52.6%,42.1%,73.8,44.8%,34.5%,13.8%,93.5%,52.6%,15.8%,0.0%,36.8%,47.4%,36.8%,47.4%,15.8%,33.3%
Ty France RHB,,+650,25,24,4.60,0,0,0.100,0.250,0.150,0.050,0.204,8.3%,23.8%,16.7%,13.0%,87.4,249.5,5,1,-,-,18.8%,18.8%,37.5%,72.2,21.1%,21.1%,2.6%,92.7%,50.0%,25.0%,0.0%,25.0%,31.2%,31.2%,31.2%,37.5%,30.0%
Rodolfo Durán RHB,,+444,21,19,3.00,0,0,0.158,0.158,0.211,0.053,0.161,-,17.6%,21.1%,7.3%,84.9,223.5,2,1,-,-,6.7%,26.7%,13.3%,72.1,34.5%,20.7%,3.4%,90.6%,33.4%,26.7%,0.0%,6.7%,40.0%,40.0%,33.3%,26.7%,23.8%
