Split,vsLHB
Range,L10
Dates,="9/16/2026"
Games,15

,STATS,STATCAST
TIME,PITCHER,VS,IP,BF,FIP,AVG,WOBA,WHIP,ISO,SLG,HR,HR/9,TB,WHIFF%,K%,PUTAWAY%,SWSTR%,K/9,BB,BB%,1STPS%,MEATBALL%,BBE,HH%,BARRELS,BARREL%,FB%,HR/FB%,PULLAIR%
9:38 PM,George Kirby,@,27.0,128,6.06,0.316,0.398,1.78,0.265,0.581,7,2.33,68,22.8%,17.2%,14.3%,11.0%,7.33,11,8.6%,62.3%,5.9%,95,41.1%,5,5.3%,26.3%,28.0%,26.3%
6:45 PM,Zack Wheeler,@,24.0,115,6.10,0.310,0.421,1.88,0.290,0.600,7,2.62,60,33.5%,27.8%,19.6%,17.4%,12.00,14,12.2%,61.7%,3.7%,68,45.6%,7,10.3%,33.8%,21.7%,22.1%
8:40 PM,Robbie Ray,@,13.2,64,3.76,0.310,0.335,1.76,0.069,0.379,1,0.66,22,26.6%,17.2%,19.0%,11.7%,7.24,6,9.4%,58.5%,6.9%,47,36.2%,0,-,21.3%,-,12.8%
6:40 PM,Brady Basso,@,8.2,37,2.75,0.306,0.309,1.38,0.083,0.389,0,-,14,12.3%,8.1%,11.1%,5.9%,3.12,1,2.7%,62.2%,9.3%,33,27.3%,1,3.0%,21.2%,-,18.2%
7:10 PM,Chris Bassitt,@,30.2,140,4.80,0.302,0.360,1.60,0.178,0.481,5,1.47,62,18.0%,16.4%,14.2%,8.8%,6.75,10,7.1%,62.4%,8.1%,106,36.8%,9,8.5%,26.4%,17.9%,16.0%
7:40 PM,Shota Imanaga,vs,11.2,54,6.87,0.300,0.380,1.46,0.240,0.540,4,3.09,27,25.2%,18.5%,16.4%,12.3%,7.71,2,3.7%,40.7%,7.5%,40,40.0%,5,12.5%,37.5%,20.0%,35.0%
7:10 PM,Robert Stock,vs,20.0,96,4.15,0.294,0.347,1.75,0.118,0.412,2,0.90,35,21.6%,19.8%,19.2%,11.0%,8.55,10,10.4%,61.5%,7.5%,66,33.3%,5,7.6%,31.8%,9.5%,21.2%
9:38 PM,Yusei Kikuchi,vs,12.0,55,2.10,0.292,0.332,1.58,0.083,0.375,0,-,18,26.0%,27.3%,22.7%,12.6%,11.25,5,9.1%,61.8%,9.7%,34,38.2%,2,5.9%,17.6%,-,29.4%
1:10 PM,Parker Messick,vs,14.0,62,4.10,0.288,0.346,1.43,0.203,0.492,3,1.93,29,22.7%,27.4%,20.5%,12.1%,10.93,3,4.8%,74.6%,7.1%,42,33.3%,3,7.1%,26.2%,27.3%,9.5%
1:15 PM,Anthony Molina,@,12.1,51,4.32,0.280,0.327,1.22,0.200,0.480,2,1.46,24,20.4%,13.7%,12.1%,10.4%,5.11,1,2.0%,52.0%,8.0%,43,39.5%,3,7.0%,32.6%,14.3%,16.3%
1:40 PM,Zebby Matthews,vs,30.0,135,5.10,0.273,0.353,1.47,0.215,0.488,6,1.80,59,17.5%,20.0%,16.5%,8.2%,8.10,11,8.1%,60.7%,6.0%,96,47.9%,10,10.4%,26.0%,20.0%,15.6%
9:40 PM,Merrill Kelly,vs,32.2,151,5.70,0.264,0.350,1.71,0.163,0.426,5,1.38,55,21.0%,15.2%,14.1%,10.0%,6.34,22,14.6%,57.2%,3.1%,106,38.7%,7,6.6%,25.5%,18.5%,17.0%
3:07 PM,Keider Montero,@,29.2,129,5.73,0.261,0.339,1.38,0.218,0.479,6,1.82,57,15.2%,11.6%,12.5%,7.0%,4.55,10,7.8%,68.2%,8.9%,104,36.5%,9,8.7%,35.6%,16.2%,14.4%
6:40 PM,Andrew Abbott,vs,12.2,52,5.78,0.260,0.360,1.18,0.320,0.580,4,2.84,29,22.8%,23.1%,23.5%,12.5%,8.53,2,3.8%,69.2%,8.2%,38,47.4%,7,18.4%,42.1%,18.8%,26.3%
3:07 PM,Max Scherzer,vs,28.2,133,5.30,0.259,0.334,1.60,0.147,0.405,4,1.26,47,16.9%,15.0%,13.8%,8.0%,6.28,16,12.0%,57.9%,7.4%,96,32.3%,5,5.2%,37.5%,11.1%,25.0%
8:40 PM,Mason Adams,vs,9.0,41,5.54,0.257,0.349,1.67,0.171,0.429,2,2.00,15,22.2%,26.8%,25.6%,9.5%,11.00,6,14.6%,73.2%,5.4%,24,62.5%,1,4.2%,33.3%,25.0%,25.0%
8:10 PM,Cristian Javier,vs,21.1,88,3.33,0.253,0.303,1.22,0.157,0.410,2,0.84,34,25.1%,20.5%,15.4%,12.9%,7.59,5,5.7%,63.6%,7.3%,65,24.6%,4,6.2%,38.5%,8.0%,21.5%
9:40 PM,Ryan Gusto,@,26.0,111,3.72,0.250,0.312,1.35,0.150,0.400,2,0.69,40,21.0%,18.0%,13.1%,10.1%,6.92,10,9.0%,63.7%,9.9%,80,43.8%,6,7.5%,20.0%,12.5%,12.5%
1:15 PM,Matthew Liberatore,vs,12.1,53,4.24,0.239,0.308,1.46,0.109,0.348,1,0.73,16,28.0%,18.9%,18.2%,12.6%,7.30,7,13.2%,50.9%,10.6%,36,36.1%,3,8.3%,27.8%,10.0%,11.1%
8:05 PM,MacKenzie Gore,vs,15.0,62,2.70,0.236,0.291,1.27,0.109,0.345,0,-,19,21.0%,19.4%,14.8%,9.9%,7.20,6,9.7%,48.4%,8.8%,44,45.5%,4,9.1%,22.7%,-,6.8%
7:40 PM,JR Ritchie,@,20.1,94,4.82,0.224,0.320,1.52,0.132,0.355,2,0.89,27,23.7%,22.3%,20.2%,9.3%,9.30,14,14.9%,50.5%,7.8%,56,44.6%,5,8.9%,30.4%,11.8%,23.2%
8:10 PM,Daniel Lynch IV,@,7.1,30,4.05,0.214,0.272,0.95,0.143,0.357,1,1.23,10,18.2%,20.0%,18.8%,9.2%,7.36,1,3.3%,56.7%,9.2%,22,27.3%,2,9.1%,18.2%,25.0%,9.1%
6:40 PM,Nick Martinez,vs,36.2,138,3.35,0.212,0.233,0.82,0.117,0.328,4,0.98,45,16.1%,16.7%,16.1%,8.2%,5.65,1,0.7%,63.0%,7.6%,114,33.3%,7,6.1%,34.2%,10.3%,21.9%
6:40 PM,Blake Snell,@,11.0,48,2.01,0.200,0.276,1.45,0.050,0.250,0,-,10,37.2%,37.5%,30.5%,17.9%,14.73,8,16.7%,68.8%,3.1%,22,9.1%,0,-,9.1%,-,-
1:10 PM,Anthony Kay,@,17.0,65,1.34,0.190,0.200,0.82,0.048,0.238,0,-,15,25.6%,27.7%,27.3%,13.0%,9.53,2,3.1%,64.6%,8.8%,45,35.6%,1,2.2%,13.3%,-,15.6%
6:40 PM,Jared Jones,vs,30.1,127,3.50,0.189,0.287,1.15,0.180,0.369,3,0.89,41,32.0%,28.3%,22.6%,15.3%,10.68,14,11.0%,61.7%,7.8%,76,38.2%,5,6.6%,35.5%,11.1%,21.1%
8:05 PM,Jake Bennett,@,14.2,58,1.74,0.173,0.196,1.02,-,0.173,0,-,9,29.9%,32.8%,25.3%,14.1%,11.66,6,10.3%,59.6%,8.4%,33,33.3%,0,-,24.2%,-,18.2%
6:40 PM,Logan Henderson,@,38.0,135,3.71,0.147,0.218,0.66,0.178,0.326,7,1.66,42,26.0%,31.9%,19.4%,13.4%,10.18,6,4.4%,65.2%,9.0%,86,47.7%,8,9.3%,33.7%,20.7%,23.3%
1:40 PM,Carlos Rodon,@,12.2,49,3.81,0.140,0.229,0.87,0.140,0.279,2,1.42,12,29.4%,32.7%,25.0%,14.0%,11.37,5,10.2%,67.3%,8.4%,28,28.6%,1,3.6%,25.0%,-,14.3%
6:45 PM,Jared Simpson,vs,1.2,4,1.90,-,-,-,-,-,0,-,0,16.7%,25.0%,50.0%,9.1%,5.40,0,-,50.0%,-,3,33.3%,0,-,33.3%,-,-
