Matchup,PHI @ NYM
Pitcher,Zach Thornton
Pitcher Team,NYM
Opposing Team,PHI

,STATS,STRIKES,STATCAST
SPLIT,IP,BF,BAA,WOBA,SLG,ISO,WHIP,HR,HR/9,BB%,WHIFF%,K%,PUTAWAY%,SWSTR%,K/9,1STPS%,MEATBALL%,BARREL%,HH%,FB%,HR/FB%,PULLAIR%
Season,4.1,19,0.235,0.336,0.471,0.235,1.38,1,2.08,10.5%,15.4%,15.8%,10.7%,7.5%,6.23,63.2%,12.5%,14.3%,57.1%,42.9%,16.7%,21.4%
vsLHB,2.0,7,0.143,0.286,0.571,0.429,0.50,1,4.50,-,7.7%,-,-,4.8%,-,71.4%,28.6%,14.3%,57.1%,57.1%,25.0%,28.6%
vsRHB,2.1,12,0.300,0.365,0.400,0.100,2.14,0,-,16.7%,19.2%,25.0%,12.0%,8.5%,11.57,58.3%,6.8%,14.3%,57.1%,28.6%,-,14.3%

,,,STATS,STRIKES,STATCAST
BATTER,SAVE,ODDS,ZONE,PA,L5 PA/G,HR,NEAR HR,BA,OBP,SLG,ISO,WOBA,BB%,WHIFF%,K%,SWSTR%,EV,AVGDIST,300+,350+,BARREL%,PULLBRL%,PULLAIR%,HH%,LA SS%,BAT SPD,FAST%,SQUP%,BLAST%,COMP%,FB%,HR/FB%,LD%,GB%,PULL%,STRAIGHT%,OPPO%,1ST PITCH SWING%
Kyle Schwarber LHB,,+291,47,15,3.80,3,4,0.462,0.533,1.154,0.692,0.685,13.3%,25.0%,20.0%,12.5%,90.7,298.7,4,4,30.0%,20.0%,40.0%,50.0%,50.0%,77.6,80.8%,19.2%,19.2%,92.9%,50.0%,60.0%,30.0%,10.0%,50.0%,40.0%,10.0%,46.2%
Derek Hill RHB,,+800,30,12,2.40,1,1,0.250,0.250,0.583,0.333,0.355,-,60.0%,50.0%,33.3%,95.7,256.8,2,1,33.3%,16.7%,33.3%,66.7%,83.3%,71.9,20.8%,20.8%,12.5%,96.0%,33.3%,50.0%,50.0%,16.7%,33.3%,50.0%,16.7%,0.0%
Edmundo Sosa RHB,,+680,27,9,3.80,1,2,0.500,0.556,1.125,0.625,0.691,-,23.8%,-,14.7%,88.6,324.4,4,3,-,-,12.5%,62.5%,37.5%,71.8,26.3%,26.3%,21.1%,90.5%,37.5%,33.3%,12.5%,37.5%,37.5%,37.5%,25.0%,33.3%
Brandon Marsh LHB,,+680,50,18,4.40,0,0,0.222,0.222,0.222,-,0.198,-,17.9%,22.2%,9.6%,89.1,289.9,2,0,-,-,7.1%,50.0%,21.4%,71.7,12.0%,36.0%,16.0%,92.6%,14.3%,0.0%,14.3%,71.4%,42.9%,50.0%,7.1%,37.5%
Alec Bohm RHB,,+750,26,13,4.20,0,1,0.273,0.308,0.364,0.091,0.285,7.7%,4.3%,-,2.1%,90.2,314.5,4,1,8.3%,-,8.3%,41.7%,16.7%,71.4,25.0%,40.0%,20.0%,87.0%,50.0%,0.0%,-,50.0%,33.3%,33.3%,33.3%,46.2%
Trea Turner RHB,,+630,18,11,4.80,0,0,0.111,0.273,0.111,-,0.205,9.1%,30.4%,45.5%,17.1%,91.1,320.6,1,1,-,-,-,25.0%,25.0%,70.3,15.0%,10.0%,5.0%,90.9%,25.0%,0.0%,25.0%,50.0%,-,50.0%,50.0%,33.3%
Bryson Stott LHB,,+860,21,11,4.20,0,0,0.364,0.364,0.455,0.091,0.358,-,22.7%,27.3%,8.9%,78.8,260.1,1,0,-,-,-,12.5%,37.5%,68.3,5.3%,10.5%,5.3%,90.5%,25.0%,0.0%,25.0%,50.0%,37.5%,37.5%,25.0%,7.1%
Bryce Harper LHB,,+430,47,10,4.40,0,0,-,0.200,-,-,0.130,20.0%,36.8%,20.0%,15.2%,89.8,300.6,2,0,-,-,-,50.0%,33.3%,75.7,56.2%,18.8%,6.2%,84.2%,33.3%,0.0%,16.7%,50.0%,50.0%,-,50.0%,37.5%
J.T. Realmuto RHB,,+750,32,10,4.40,0,0,-,0.200,-,-,0.130,20.0%,16.7%,10.0%,7.5%,87.7,246.9,3,0,-,-,14.3%,28.6%,42.9%,72.2,17.6%,23.5%,11.8%,94.4%,28.6%,0.0%,42.9%,14.3%,28.6%,28.6%,42.9%,36.4%
Justin Crawford LHB,—,N/A,14,8,3.60,0,0,0.143,0.250,0.143,-,0.192,12.5%,14.3%,25.0%,6.2%,67.9,229.9,0,0,-,-,-,20.0%,20.0%,67.5,-,15.4%,-,65.0%,20.0%,0.0%,-,60.0%,20.0%,40.0%,40.0%,23.1%
Rafael Marchan SHB,—,N/A,8,7,2.80,0,0,0.143,0.143,0.143,-,0.127,-,0.0%,14.3%,-,78.4,245.0,0,0,-,-,16.7%,16.7%,33.3%,65.6,-,8.3%,-,85.7%,16.7%,0.0%,16.7%,50.0%,33.3%,50.0%,16.7%,30.0%
Gabriel Rincones Jr. LHB,—,N/A,-,1,3.20,0,0,-,-,-,-,-,-,0.0%,-,-,83.1,-,0,0,-,-,-,-,-,70.6,-,-,-,100.0%,-,-,-,100.0%,100.0%,-,-,100.0%
