Matchup,PIT @ CIN
Pitcher,Rhett Lowder
Pitcher Team,CIN
Opposing Team,PIT

SPLIT,IP,WHIP,H-AB,AVG,SLG,ISO,HR,2B,3B,RBI,K%,BB,OBP,OPS
Batting First,9.1,1.61,="10-37",.270,.378,0.108,1,1,0,4,25.6,5,.372,.750
Batting Second,9.2,1.45,="12-40",.300,.525,0.225,2,1,1,5,20.9,2,.349,.874
Batting Third,10.1,1.26,="7-37",.189,.243,0.054,0,2,0,1,16.3,6,.302,.545
Batting Fourth,7.2,2.61,="14-36",.389,.528,0.139,1,2,0,6,16.3,6,.488,1.016
Batting Fifth,8.0,1.88,="12-36",.333,.722,0.389,4,2,0,7,10.3,3,.385,1.107
Batting Sixth,8.1,1.68,="8-33",.242,.455,0.213,1,4,0,7,20.0,6,.375,.830
Batting Seventh,8.2,1.38,="8-34",.235,.324,0.089,0,3,0,3,13.2,4,.316,.640
Batting Eighth,7.0,1.71,="10-31",.323,.452,0.129,0,2,1,7,15.2,2,.364,.816
Batting Ninth,8.0,0.75,="3-26",.115,.115,0.000,0,0,0,0,29.0,3,.207,.322

PLAYER,SPLIT,H-AB,AVG,SLG,ISO,HR,2B,3B,RBI,K%,BB,OBP,OPS
Jake Mangum SHB,Batting First ​,="30-101",.297,.386,0.089,1,4,1,6,19.8,3,.330,.716
Brandon Lowe LHB,Batting Second ​,="93-354",.263,.517,0.254,22,22,1,67,26.3,38,.333,.850
Bryan Reynolds SHB,Batting Third ​,="106-392",.270,.462,0.192,15,26,2,59,23.9,67,.386,.848
Marcell Ozuna RHB,Batting Fourth ​,="14-90",.156,.278,0.122,3,2,0,9,32.0,9,.240,.518
Ryan O'Hearn LHB,Batting Fourth ​,="53-187",.283,.444,0.161,8,6,0,35,26.2,13,.332,.776
Esmerlyn Valdez RHB,Batting Fourth ​,="22-86",.256,.605,0.349,8,4,1,24,37.3,14,.363,.968
Nick Gonzales RHB,Batting Sixth ​,="47-124",.379,.508,0.129,3,7,0,15,15.7,9,.425,.933
Endy Rodriguez SHB,Batting Seventh ​,="12-44",.273,.477,0.204,2,3,0,5,24.5,4,.333,.810
Jacob Gonzalez LHB,Batting Seventh ​,="4-33",.121,.242,0.121,1,1,0,3,22.9,1,.171,.413
Jared Triolo RHB,Batting Eighth ​,="26-87",.299,.379,0.080,1,4,0,10,22.1,5,.351,.730
Jhostynxon Garcia RHB,Batting Eighth ​,="2-14",.143,.143,0.000,0,0,0,1,35.7,0,.143,.286
Henry Davis RHB,Batting Ninth ​,="28-168",.167,.339,0.172,8,5,0,25,21.2,17,.266,.605
Billy Cook RHB,Batting Ninth ​,="6-27",.222,.296,0.074,0,0,1,2,48.1,0,.222,.518
