Split,Season
Range,L10
Dates,="9/22/2026"
Games,16

,STATS,STATCAST
TIME,PITCHER,VS,IP,BF,FIP,AVG,WOBA,WHIP,ISO,SLG,HR,HR/9,TB,WHIFF%,K%,PUTAWAY%,SWSTR%,K/9,BB,BB%,1STPS%,MEATBALL%,BBE,HH%,BARRELS,BARREL%,FB%,HR/FB%,PULLAIR%
9:40 PM,Brady Basso,vs,21.0,93,3.15,0.307,0.320,1.48,0.114,0.420,1,0.43,37,17.5%,12.9%,12.5%,9.1%,5.14,4,4.3%,68.8%,8.5%,77,33.8%,4,5.2%,24.7%,5.3%,10.4%
6:35 PM,Chris Bassitt,vs,53.1,236,4.11,0.274,0.325,1.44,0.135,0.409,6,1.01,88,20.7%,17.8%,18.4%,9.6%,7.09,18,7.6%,58.4%,8.8%,174,37.4%,11,6.3%,27.0%,12.8%,14.4%
8:40 PM,Kyle Freeland,vs,56.2,241,4.74,0.272,0.342,1.29,0.228,0.500,11,1.75,114,22.3%,17.8%,17.2%,11.2%,6.83,11,4.6%,64.2%,8.3%,186,41.4%,18,9.7%,26.9%,20.0%,17.7%
7:40 PM,Janson Junk,@,39.1,171,4.09,0.269,0.316,1.35,0.122,0.391,3,0.69,61,11.0%,12.3%,10.3%,5.3%,4.81,11,6.4%,61.0%,7.9%,136,34.6%,10,7.4%,22.8%,9.7%,15.4%
8:05 PM,Sean Manaea,@,57.1,248,4.86,0.267,0.350,1.31,0.231,0.498,11,1.73,112,23.1%,20.6%,21.9%,11.9%,8.01,15,6.0%,66.1%,9.5%,177,42.9%,25,14.1%,35.0%,14.5%,19.2%
6:40 PM,Jackson Kent,@,33.0,152,4.34,0.264,0.339,1.73,0.124,0.388,2,0.55,50,23.4%,17.8%,15.0%,10.6%,7.36,23,15.1%,58.3%,6.3%,102,40.2%,7,6.9%,20.6%,9.5%,21.6%
7:40 PM,Anthony Kay,@,51.1,225,4.07,0.261,0.319,1.31,0.155,0.415,6,1.05,86,21.8%,18.2%,16.8%,10.7%,7.19,13,5.8%,62.4%,7.5%,166,38.0%,12,7.2%,22.9%,15.8%,17.5%
6:40 PM,Andre Pallante,@,55.1,230,3.43,0.260,0.297,1.34,0.087,0.346,2,0.33,72,22.0%,14.8%,13.7%,9.8%,5.53,20,8.7%,53.6%,8.1%,176,33.0%,5,2.8%,13.1%,4.3%,13.1%
9:40 PM,Yusei Kikuchi,@,48.1,212,4.20,0.258,0.340,1.45,0.187,0.445,6,1.12,81,24.1%,23.6%,17.5%,11.6%,9.31,23,10.8%,63.0%,9.4%,137,44.5%,14,10.2%,23.4%,18.8%,23.4%
6:40 PM,Dustin May,@,42.1,185,4.07,0.250,0.318,1.32,0.140,0.390,5,1.06,64,25.3%,22.7%,20.0%,12.3%,8.93,15,8.1%,62.2%,7.3%,123,41.5%,13,10.6%,27.6%,11.8%,13.8%
7:15 PM,Brandon Williamson,@,44.1,196,6.15,0.247,0.353,1.51,0.204,0.451,8,1.62,73,24.4%,15.8%,15.8%,10.7%,6.29,27,13.8%,53.3%,4.7%,134,41.8%,13,9.7%,29.1%,17.9%,21.6%
8:05 PM,MacKenzie Gore,vs,49.1,222,4.24,0.247,0.319,1.48,0.155,0.402,5,0.91,78,25.7%,20.3%,17.6%,12.1%,8.21,25,11.3%,52.9%,6.1%,150,34.0%,12,8.0%,29.3%,9.1%,12.0%
6:40 PM,Zack Wheeler,vs,50.1,219,4.59,0.245,0.337,1.41,0.198,0.443,9,1.61,85,30.8%,27.4%,19.9%,15.0%,10.73,24,11.0%,66.2%,4.8%,133,38.3%,9,6.8%,28.6%,18.4%,21.1%
9:40 PM,Cristian Javier,@,45.1,188,3.85,0.244,0.298,1.19,0.159,0.403,7,1.39,71,30.4%,23.9%,17.9%,16.2%,8.93,11,5.9%,65.4%,6.8%,132,30.3%,11,8.3%,41.7%,10.9%,25.8%
