Matchup,PHI @ STL
Pitcher,Andre Pallante
Pitcher Team,STL
Opposing Team,PHI

,STATS,STRIKES,STATCAST
SPLIT,IP,BF,BAA,WOBA,SLG,ISO,WHIP,HR,HR/9,BB%,WHIFF%,K%,PUTAWAY%,SWSTR%,K/9,1STPS%,MEATBALL%,BARREL%,HH%,FB%,HR/FB%,PULLAIR%
Season,124.0,517,0.241,0.291,0.357,0.116,1.22,10,0.73,7.2%,21.7%,17.4%,15.1%,9.8%,6.53,63.3%,7.5%,5.5%,33.6%,17.7%,13.2%,11.2%
vsLHB,64.1,276,0.259,0.308,0.392,0.133,1.35,6,0.84,7.6%,21.0%,16.7%,15.4%,9.4%,6.44,62.3%,8.4%,7.2%,38.3%,17.7%,13.5%,11.5%
vsRHB,59.0,241,0.220,0.272,0.317,0.096,1.08,4,0.61,6.6%,22.5%,18.3%,14.8%,10.1%,6.71,64.5%,6.6%,3.4%,28.0%,17.7%,12.9%,10.9%

,,,STATS,STATCAST
BATTER,SAVE,ODDS,ZONE,L5 PA/G,BBE,HR,NEAR HR,EV,AVGDIST,300+,350+,BARREL%,PULLBRL%,PULLAIR%,HH%,LA SS%,BAT SPD,FAST%,SQUP%,BLAST%,COMP%,AIR%,FB%,HR/FB%,LD%,GB%,PULL%,STRAIGHT%,OPPO%,1ST PITCH SWING%
Derek Hill RHB,—,N/A,36,3.00,10,2,2,86.9,286.3,2,2,20.0%,10.0%,20.0%,40.0%,40.0%,73.1,41.7%,41.7%,25.0%,92.3%,60.0%,30.0%,66.7%,30.0%,40.0%,50.0%,20.0%,30.0%,85.7%
Bryce Harper LHB,,+476,29,5.00,10,2,3,99.5,301.2,4,3,20.0%,10.0%,20.0%,70.0%,60.0%,76.2,57.1%,57.1%,50.0%,100.0%,60.0%,30.0%,66.7%,30.0%,30.0%,40.0%,30.0%,30.0%,44.4%
J.T. Realmuto RHB,,+830,10,4.40,10,1,2,100.1,317.0,3,3,20.0%,10.0%,30.0%,70.0%,30.0%,76.2,66.7%,53.3%,46.7%,100.0%,50.0%,30.0%,33.3%,20.0%,50.0%,70.0%,30.0%,-,0.0%
Trea Turner RHB,,+740,13,5.20,10,1,1,72.1,229.5,1,1,10.0%,10.0%,10.0%,20.0%,40.0%,71.9,27.3%,9.1%,-,73.3%,40.0%,20.0%,50.0%,20.0%,30.0%,30.0%,20.0%,50.0%,62.5%
Kyle Schwarber LHB,,+290,41,4.80,10,1,2,97.9,274.4,3,2,10.0%,10.0%,40.0%,60.0%,50.0%,77.4,81.8%,63.6%,45.5%,100.0%,50.0%,20.0%,50.0%,30.0%,40.0%,70.0%,10.0%,20.0%,50.0%
Justin Crawford LHB,,+1280,8,3.80,10,0,0,88.7,263.1,1,1,10.0%,-,-,50.0%,40.0%,70.2,8.3%,58.3%,33.3%,100.0%,40.0%,20.0%,0.0%,20.0%,50.0%,10.0%,40.0%,50.0%,55.6%
Luis Arraez LHB,,+1100,7,5.00,10,0,1,83.4,245.7,4,1,-,-,40.0%,-,20.0%,62.2,-,52.9%,-,94.4%,90.0%,70.0%,0.0%,20.0%,-,40.0%,20.0%,40.0%,20.0%
Edmundo Sosa RHB,—,N/A,22,3.20,10,0,1,84.3,350.0,2,2,10.0%,-,-,30.0%,10.0%,72.6,21.4%,42.9%,14.3%,82.4%,30.0%,20.0%,0.0%,10.0%,60.0%,50.0%,40.0%,10.0%,55.6%
Brandon Marsh LHB,,+720,19,5.00,10,0,0,95.6,266.2,3,2,-,-,20.0%,70.0%,60.0%,72.5,15.4%,61.5%,38.5%,92.9%,90.0%,40.0%,0.0%,50.0%,10.0%,20.0%,60.0%,20.0%,50.0%
Bryson Stott LHB,,+870,32,4.80,10,0,0,91.8,253.9,0,0,-,-,30.0%,80.0%,60.0%,69.8,14.3%,64.3%,35.7%,100.0%,60.0%,-,-,60.0%,30.0%,40.0%,40.0%,20.0%,0.0%
Alec Bohm RHB,,+900,14,4.20,10,0,0,88.5,219.4,2,1,-,-,10.0%,40.0%,20.0%,73.5,38.5%,38.5%,23.1%,100.0%,50.0%,20.0%,0.0%,30.0%,40.0%,30.0%,50.0%,20.0%,37.5%
Garrett Stubbs LHB,—,N/A,7,3.00,10,0,0,77.6,254.4,3,0,-,-,10.0%,20.0%,50.0%,65.7,-,35.7%,7.1%,93.3%,60.0%,30.0%,0.0%,30.0%,20.0%,20.0%,50.0%,30.0%,0.0%
Bryan De La Cruz RHB,—,N/A,3,4.00,4,0,0,94.7,224.2,0,0,-,-,-,50.0%,25.0%,70.1,-,80.0%,20.0%,100.0%,75.0%,25.0%,0.0%,50.0%,25.0%,-,75.0%,25.0%,50.0%
