Matchup,SF @ SD
Pitcher,German Marquez
Pitcher Team,SD
Opposing Team,SF

,STATS,STRIKES,STATCAST
SPLIT,IP,BF,BAA,WOBA,SLG,ISO,WHIP,HR,HR/9,BB%,WHIFF%,K%,PUTAWAY%,SWSTR%,K/9,1STPS%,MEATBALL%,BARREL%,HH%,FB%,HR/FB%,PULLAIR%
Season,47.0,211,0.270,0.373,0.524,0.254,1.53,12,2.30,10.4%,20.0%,16.1%,14.8%,9.6%,6.51,62.3%,8.2%,9.8%,43.8%,35.3%,22.2%,17.6%
vsLHB,25.1,121,0.294,0.424,0.618,0.324,1.78,9,3.20,12.4%,18.4%,15.7%,13.1%,8.8%,6.75,61.5%,7.8%,11.8%,52.9%,41.2%,25.7%,17.6%
vsRHB,21.0,90,0.241,0.307,0.410,0.169,1.29,3,1.29,7.8%,22.4%,16.7%,17.9%,10.8%,6.43,63.3%,8.6%,7.4%,32.4%,27.9%,15.8%,17.6%

,,,STATS,STATCAST
BATTER,SAVE,ODDS,ZONE,L5 PA/G,BBE,HR,NEAR HR,EV,AVGDIST,300+,350+,BARREL%,PULLBRL%,PULLAIR%,HH%,LA SS%,BAT SPD,FAST%,SQUP%,BLAST%,COMP%,AIR%,FB%,HR/FB%,LD%,GB%,PULL%,STRAIGHT%,OPPO%,1ST PITCH SWING%
Rafael Devers LHB,,N/A,26,4.20,10,2,2,91.6,315.5,4,1,10.0%,-,-,40.0%,30.0%,72.5,16.7%,58.3%,16.7%,85.7%,60.0%,50.0%,40.0%,10.0%,40.0%,30.0%,30.0%,40.0%,50.0%
Bryce Eldridge LHB,,N/A,31,4.40,10,2,3,93.8,330.4,4,4,30.0%,10.0%,10.0%,60.0%,70.0%,73.4,35.7%,42.9%,21.4%,100.0%,60.0%,40.0%,50.0%,20.0%,40.0%,40.0%,50.0%,10.0%,50.0%
Willy Adames RHB,,N/A,20,4.00,10,1,1,78.6,248.5,3,2,10.0%,-,10.0%,30.0%,10.0%,74.2,50.0%,25.0%,8.3%,85.7%,40.0%,40.0%,25.0%,-,30.0%,40.0%,50.0%,10.0%,42.9%
Grant McCray LHB,,N/A,13,2.60,3,1,1,83.1,282.8,1,1,33.3%,-,-,66.7%,33.3%,76.2,100.0%,100.0%,100.0%,66.7%,66.6%,33.3%,100.0%,33.3%,-,-,66.7%,33.3%,0.0%
Luis Arraez LHB,,N/A,7,4.40,10,0,0,89.0,266.3,1,0,-,-,10.0%,10.0%,30.0%,62.6,-,69.2%,-,100.0%,70.0%,40.0%,0.0%,30.0%,30.0%,20.0%,50.0%,30.0%,33.3%
Drew Cavanaugh LHB,—,N/A,15,2.20,10,0,1,81.8,248.0,3,1,10.0%,10.0%,20.0%,20.0%,50.0%,68.9,-,28.6%,14.3%,87.5%,60.0%,20.0%,0.0%,40.0%,30.0%,20.0%,50.0%,30.0%,33.3%
Drew Gilbert LHB,—,N/A,8,2.80,10,0,1,96.5,285.4,3,1,10.0%,-,20.0%,60.0%,20.0%,70.0,7.7%,69.2%,30.8%,100.0%,40.0%,30.0%,0.0%,10.0%,50.0%,60.0%,30.0%,10.0%,0.0%
Daniel Susac RHB,,N/A,14,2.80,10,0,0,86.9,261.4,3,2,-,-,20.0%,40.0%,50.0%,68.1,4.0%,28.0%,8.0%,89.3%,70.0%,40.0%,0.0%,30.0%,30.0%,30.0%,60.0%,10.0%,40.0%
Heliot Ramos RHB,,N/A,18,4.80,10,0,0,89.4,230.9,1,0,-,-,-,40.0%,10.0%,73.1,14.3%,50.0%,14.3%,100.0%,10.0%,10.0%,0.0%,-,80.0%,30.0%,30.0%,40.0%,25.0%
Christian Koss RHB,,N/A,8,3.00,10,0,0,78.1,228.5,0,0,-,-,-,10.0%,10.0%,70.9,-,15.4%,7.7%,92.9%,30.0%,20.0%,0.0%,10.0%,60.0%,50.0%,40.0%,10.0%,40.0%
Jesus Rodriguez RHB,—,N/A,11,2.20,10,0,0,74.5,254.7,0,0,-,-,10.0%,20.0%,20.0%,68.6,-,30.0%,10.0%,83.3%,30.0%,10.0%,0.0%,20.0%,60.0%,50.0%,20.0%,30.0%,50.0%
Jung Hoo Lee LHB,,N/A,12,4.40,10,0,0,87.9,197.6,0,0,-,-,20.0%,40.0%,30.0%,69.2,-,70.0%,20.0%,100.0%,40.0%,20.0%,0.0%,20.0%,40.0%,40.0%,40.0%,20.0%,40.0%
