Matchup,KC @ CIN
Pitcher,Andrew Abbott
Pitcher Team,CIN
Opposing Team,KC

,STATS,STRIKES,STATCAST
SPLIT,IP,BF,BAA,WOBA,SLG,ISO,WHIP,HR,HR/9,BB%,WHIFF%,K%,PUTAWAY%,SWSTR%,K/9,1STPS%,MEATBALL%,BARREL%,HH%,FB%,HR/FB%,PULLAIR%
Season,62.2,270,0.261,0.323,0.402,0.141,1.44,9,1.29,10.0%,21.1%,15.6%,13.8%,9.7%,6.03,59.6%,7.1%,7.0%,38.3%,25.9%,13.5%,11.4%
vsLHB,15.2,71,0.313,0.341,0.448,0.134,1.53,3,1.72,4.2%,21.4%,25.4%,15.4%,10.9%,10.34,60.6%,7.0%,6.0%,38.0%,30.0%,20.0%,12.0%
vsRHB,46.0,199,0.241,0.317,0.385,0.144,1.43,6,1.17,12.1%,20.9%,12.1%,12.8%,9.2%,4.70,59.2%,7.1%,7.3%,38.4%,24.5%,10.8%,11.3%

,,STATS,STRIKES,STATCAST
BATTER,ODDS,PA,L5 PA/G,HR,NEAR HR,BA,OBP,SLG,ISO,WOBA,BB%,WHIFF%,K%,SWSTR%,EV,BARREL%,PULLBRL%,PULLAIR%,HH%,LA SS%,BAT SPD,FAST%,SQUP%,BLAST%,COMP%,FB%,HR/FB%,LD%,GB%,PULL%,STRAIGHT%,OPPO%,1ST PITCH SWING%
3 Salvador Perez RHB,+362,17,4.00,1,1,0.267,0.353,0.533,0.267,0.379,11.8%,20.6%,11.8%,11.1%,88.9,15.4%,7.7%,23.1%,38.5%,30.8%,71.1,12.9%,22.6%,12.9%,93.9%,38.5%,20.0%,15.4%,46.2%,61.5%,23.1%,15.4%,26.7%
9 Michael Massey LHB,+307,11,3.00,1,2,0.273,0.273,0.636,0.364,0.387,-,30.0%,27.3%,18.2%,84.1,25.0%,25.0%,37.5%,50.0%,25.0%,72.2,13.3%,26.7%,20.0%,78.9%,37.5%,33.3%,12.5%,12.5%,50.0%,37.5%,12.5%,33.3%
7 Jac Caglianone LHB,+559,10,4.20,1,1,0.200,0.200,0.500,0.300,0.299,-,26.7%,30.0%,18.2%,91.0,14.3%,14.3%,28.6%,42.9%,57.1%,75.7,54.5%,27.3%,18.2%,73.3%,42.9%,33.3%,57.1%,-,28.6%,42.9%,28.6%,57.1%
4 Starling Marte RHB,+650,18,2.20,0,0,0.214,0.389,0.214,-,0.296,16.7%,37.0%,22.2%,13.5%,84.9,-,-,10.0%,20.0%,30.0%,72.5,20.0%,24.0%,8.0%,96.2%,20.0%,0.0%,30.0%,40.0%,30.0%,40.0%,30.0%,15.8%
2 Bobby Witt Jr. RHB,+300,17,4.60,0,2,0.267,0.353,0.467,0.200,0.353,11.8%,28.1%,5.9%,12.7%,97.0,21.4%,14.3%,14.3%,57.1%,35.7%,74.0,51.9%,33.3%,22.2%,90.0%,28.6%,0.0%,21.4%,42.9%,35.7%,35.7%,21.4%,17.6%
6 Nick Loftin RHB,+820,17,3.60,0,0,0.200,0.235,0.267,0.067,0.222,-,16.0%,17.6%,7.5%,84.2,-,-,-,15.4%,23.1%,68.7,5.9%,41.2%,11.8%,73.9%,38.5%,0.0%,7.7%,46.2%,30.8%,46.2%,23.1%,15.4%
1 Lane Thomas RHB,+610,14,3.20,0,0,0.182,0.286,0.182,-,0.220,14.3%,13.6%,14.3%,5.4%,85.9,-,-,30.0%,20.0%,30.0%,73.2,28.6%,28.6%,4.8%,95.5%,50.0%,0.0%,10.0%,40.0%,60.0%,40.0%,-,25.0%
5 Vinnie Pasquantino LHB,+470,9,4.60,0,0,0.143,0.333,0.143,-,0.243,22.2%,42.9%,22.2%,17.6%,89.2,-,-,20.0%,40.0%,40.0%,67.4,-,36.4%,-,84.6%,40.0%,0.0%,40.0%,20.0%,40.0%,60.0%,-,27.3%
