HR Split,Overall
Dates,="6/18/2026"
Games,11

#,TIME,PITCHER,VS,HR RISK,VS LHB,VS RHB,HR/9,BARREL%,HR/FB%,HH%,FB%,MEATBALL%,BF
1,7:05 PM,Ryan Weathers,vs,1.75,1.08,1.67,2.24,11.8%,25.3%,41.2%,29.9%,6.7%,595
2,7:40 PM,Matthew Liberatore,@,1.09,1.10,1.03,1.77,10.6%,19.4%,43.7%,25.7%,7.5%,1059
3,2:35 PM,Joe Ryan,@,0.62,0.96,-0.27,1.19,10.7%,15.3%,43.5%,31.0%,7.5%,1148
4,6:40 PM,Aaron Nola,vs,0.51,0.52,0.35,1.58,9.2%,16.9%,37.3%,28.3%,5.5%,829
5,2:35 PM,Jack Leiter,vs,0.40,0.61,-0.05,1.32,8.3%,14.2%,38.9%,33.2%,7.1%,1102
6,6:40 PM,Sean Manaea,@,0.37,-0.06,0.70,1.30,8.2%,20.0%,37.4%,25.7%,8.0%,560
7,2:10 PM,Shane Drohan,vs,0.28,-1.03,1.43,0.99,11.7%,13.4%,38.2%,29.3%,7.1%,259
8,7:05 PM,Sean Burke,@,0.17,0.31,-0.30,1.34,7.3%,12.3%,36.3%,33.7%,6.5%,1018
9,4:10 PM,Bryan Woo,vs,0.06,0.07,-0.07,1.00,6.5%,13.1%,44.2%,28.5%,8.6%,1198
10,4:10 PM,Shane Baz,@,-0.24,-0.29,-0.19,0.82,8.4%,11.5%,41.9%,25.2%,6.8%,1193
11,7:40 PM,Noah Cameron,vs,-0.30,0.20,-0.12,0.99,7.0%,13.7%,36.1%,22.9%,7.8%,959
12,7:15 PM,Martin Perez,vs,-0.32,-0.05,-0.34,0.80,8.8%,12.9%,37.4%,23.3%,7.2%,578
13,2:10 PM,Parker Messick,@,-0.36,-0.44,-0.16,0.95,6.1%,14.4%,35.1%,25.8%,7.3%,600
14,1:35 PM,Sonny Gray,vs,-0.46,-0.16,-0.84,0.85,6.2%,15.3%,37.2%,20.0%,8.2%,1123
15,1:35 PM,Trey Yesavage,@,-0.51,-0.52,-0.43,0.79,5.8%,14.6%,40.1%,24.0%,6.2%,486
16,7:15 PM,Landen Roupp,@,-1.00,-0.78,-0.77,0.65,5.7%,11.2%,33.2%,21.7%,5.9%,901
17,9:40 PM,Gage Jump,vs,-2.07,-1.54,-1.64,0.00,3.0%,0.0%,29.9%,22.4%,7.8%,188
