HR Split,Overall
Dates,="8/17/2026"
Games,11

#,TIME,PITCHER,VS,HR RISK,VS LHB,VS RHB,HR/9,BARREL%,HR/FB%,HH%,FB%,MEATBALL%,BF
1,7:40 PM,Mason Barnett,@,1.32,0.11,2.21,2.61,9.5%,22.7%,37.8%,33.9%,4.4%,355
2,8:40 PM,Tomoyuki Sugano,vs,1.32,1.40,0.67,2.16,12.9%,22.0%,41.3%,29.1%,6.7%,1265
3,8:05 PM,Luis Castillo,@,0.98,1.35,0.02,1.90,10.5%,22.0%,38.5%,30.0%,7.7%,1383
4,8:05 PM,Shota Imanaga,vs,0.76,1.15,0.31,1.87,9.3%,18.1%,35.0%,34.7%,7.2%,1267
5,7:40 PM,Bailey Ober,vs,0.64,0.47,0.59,1.50,11.7%,15.5%,37.3%,31.0%,8.2%,1152
6,7:10 PM,Mitch Bratt,@,0.14,0.12,0.10,1.35,6.8%,15.3%,32.6%,33.5%,8.3%,258
7,6:40 PM,Rhett Lowder,vs,0.13,0.78,-1.16,1.12,9.5%,12.8%,37.2%,29.9%,7.9%,528
8,6:40 PM,Janson Junk,@,0.09,0.07,0.07,1.15,7.7%,17.0%,40.2%,22.5%,8.8%,914
9,7:10 PM,Nolan McLean,vs,0.09,0.32,-0.58,1.22,7.6%,16.6%,38.7%,27.1%,6.5%,876
10,7:40 PM,Michael Wacha,vs,-0.07,-0.73,0.87,1.07,7.5%,10.0%,36.4%,31.5%,9.3%,1452
11,7:10 PM,Walker Buehler,@,-0.13,-0.34,0.22,1.01,7.7%,15.4%,35.6%,23.3%,8.2%,1169
12,6:05 PM,Brandon Young,@,-0.14,-0.65,0.51,1.08,6.5%,14.1%,38.8%,26.9%,6.7%,863
13,7:05 PM,Carmen Mlodzinski,vs,-0.31,-0.36,-0.04,0.71,6.7%,9.5%,49.8%,25.4%,7.8%,912
14,7:05 PM,Framber Valdez,@,-0.37,-0.70,-0.18,0.76,5.0%,19.1%,46.6%,14.7%,7.6%,1507
15,6:05 PM,Shane McClanahan,vs,-0.62,-0.23,-0.58,0.49,7.1%,6.9%,37.9%,28.7%,8.3%,505
16,7:40 PM,Martin Perez,@,-0.71,-0.23,-0.67,0.67,5.1%,11.8%,39.4%,21.1%,5.3%,755
17,6:40 PM,Cristopher Sanchez,vs,-1.10,-1.28,-0.79,0.52,4.5%,8.5%,37.3%,13.0%,6.0%,1623
18,8:40 PM,Blake Snell,@,-2.03,-1.28,-1.59,0.10,0.9%,2.5%,17.1%,22.0%,3.9%,464
19,1:40 PM,Chase Petty,vs,0.31,-0.09,0.55,1.82,6.9%,21.4%,34.6%,25.3%,7.3%,204
