HR Split,Overall
Dates,="7/23/2026"
Games,20

#,TIME,PITCHER,VS,HR RISK,VS LHB,VS RHB,HR/9,BARREL%,HR/FB%,HH%,FB%,MEATBALL%,BF
1,3:07 PM,Shane Bieber,vs,1.87,0.76,1.45,2.55,11.7%,30.4%,52.5%,28.2%,6.7%,458
2,1:10 PM,Gavin Williams,vs,0.70,-0.25,1.29,1.54,10.2%,23.5%,46.3%,27.6%,9.0%,1329
3,3:07 PM,Ian Seymour,@,0.51,1.70,-0.34,1.56,8.8%,24.3%,37.0%,30.1%,10.2%,622
4,1:10 PM,Taj Bradley,@,0.14,0.47,-0.30,1.24,8.6%,16.0%,42.0%,33.0%,8.5%,1186
5,5:15 PM,Michael McGreevy,vs,-0.17,-0.00,-0.25,1.06,9.6%,13.9%,41.6%,25.2%,7.1%,944
6,12:15 PM,Griffin Canning,@,-0.29,-0.29,-0.28,0.95,9.5%,10.5%,45.3%,24.5%,7.4%,674
7,6:40 PM,Randy Dobnak,@,-0.30,-0.77,0.57,1.34,6.4%,25.0%,41.4%,17.5%,4.4%,143
8,5:15 PM,Brandon Pfaadt,@,-0.71,-0.08,-0.72,0.87,7.7%,14.8%,35.9%,18.8%,8.2%,1112
9,6:40 PM,Troy Melton,vs,-0.77,0.06,-1.12,0.96,5.7%,14.2%,36.0%,23.6%,7.9%,538
10,12:15 PM,Chris Sale,vs,-0.98,-1.60,-0.29,0.69,5.9%,11.2%,35.1%,26.6%,8.1%,1043
