Date,Venue,Game,Time,HR %,2B/3B %,1B %,Runs %,HR #,2B/3B #,1B #,Runs #,HR % Stadium,2B/3B % Stadium,1B % Stadium,Runs % Stadium,HR # Stadium,2B/3B # Stadium,1B # Stadium,Runs # Stadium,HR % Weather,2B/3B % Weather,1B % Weather,Runs % Weather,HR # Weather,2B/3B # Weather,1B # Weather,Runs # Weather
2026-06-12 00:00:00,Las Vegas Ballpark,COL @ ATH,10:05,+112%,+18%,+7%,+58%,+2.51,+0.64,+0.78,+5.07,+90%,+13%,+2%,+42%,+2.02,+0.45,+0.18,+3.71,+22%,+6%,+6%,+16%,+0.49,+0.19,+0.61,+1.36
2026-06-12 00:00:00,Oriole Park,SD  @ BAL,7:05,+6%,+10%,+8%,+11%,+0.13,+0.35,+0.87,+1.00,-2%,+6%,+6%,+5%,-0.03,+0.20,+0.69,+0.45,+7%,+4%,+2%,+6%,+0.16,+0.14,+0.19,+0.55
2026-06-12 00:00:00,Great American BP,ARI @ CIN,7:15,+11%,+4%,+0%,+10%,+0.24,+0.15,+0.03,+0.86,+13%,+2%,-1%,+9%,+0.30,+0.08,-0.10,+0.81,-3%,+2%,+1%,+1%,-0.06,+0.07,+0.13,+0.05
2026-06-12 00:00:00,PNC Park,MIA @ PIT,6:40,-7%,+16%,+5%,+9%,-0.15,+0.56,+0.58,+0.81,-16%,+11%,+0%,-1%,-0.35,+0.38,+0.03,-0.09,+9%,+5%,+5%,+10%,+0.20,+0.18,+0.55,+0.89
2026-06-12 00:00:00,Rate Field,LAD @ CHW,7:40,+15%,+4%,-2%,+8%,+0.33,+0.15,-0.16,+0.71,+3%,-8%,+3%,+1%,+0.08,-0.28,+0.30,+0.09,+11%,+12%,-4%,+7%,+0.26,+0.43,-0.46,+0.62
2026-06-12 00:00:00,Fenway Park,TEX @ BOS,7:10,-2%,+18%,+4%,+8%,-0.04,+0.64,+0.39,+0.69,-8%,+24%,+6%,+9%,-0.19,+0.83,+0.69,+0.83,+7%,-5%,-3%,-2%,+0.15,-0.18,-0.30,-0.14
2026-06-12 00:00:00,American Family Fld,PHI @ MIL,7:40,+30%,-6%,-9%,+6%,+0.66,-0.22,-0.95,+0.55,+11%,-11%,-9%,-3%,+0.24,-0.38,-0.94,-0.26,+19%,+5%,0%,+9%,+0.43,+0.16,-0.01,+0.81
2026-06-12 00:00:00,Angel Stadium,TB  @ LAA,9:38,+14%,-5%,+3%,+5%,+0.30,-0.17,+0.28,+0.45,+8%,-5%,+1%,+2%,+0.17,-0.16,+0.10,+0.17,+6%,0%,+2%,+3%,+0.13,-0.01,+0.19,+0.29
2026-06-12 00:00:00,Target Field,STL @ MIN,8:10,-1%,+3%,+3%,+4%,-0.03,+0.09,+0.33,+0.32,-7%,+2%,+3%,+1%,-0.16,+0.06,+0.27,+0.06,+6%,+1%,+1%,+3%,+0.12,+0.03,+0.06,+0.26
2026-06-12 00:00:00,Nationals Park,SEA @ WAS,6:45,+5%,0%,+4%,+3%,+0.11,-0.01,+0.46,+0.28,+2%,+5%,+3%,+3%,+0.05,+0.17,+0.36,+0.30,+3%,-5%,+1%,0%,+0.06,-0.17,+0.10,-0.03
2026-06-12 00:00:00,Rogers Centre,NYY @ TOR,7:37,+15%,-2%,-2%,+3%,+0.34,-0.08,-0.20,+0.22,+7%,-2%,-2%,-1%,+0.15,-0.08,-0.21,-0.12,+8%,+0%,+0%,+4%,+0.19,+0.01,+0.01,+0.34
2026-06-12 00:00:00,Kauffman Stadium,HOU @ KC,8:10,+3%,+7%,-2%,+2%,+0.08,+0.26,-0.16,+0.18,+12%,+3%,-1%,+4%,+0.27,+0.09,-0.10,+0.34,-8%,+5%,-1%,-2%,-0.19,+0.17,-0.07,-0.17
2026-06-12 00:00:00,Progressive Field,DET @ CLE,7:10,+6%,-5%,-2%,+1%,+0.14,-0.17,-0.19,+0.06,-2%,+1%,-3%,-1%,-0.06,+0.02,-0.28,-0.08,+9%,-6%,+1%,+2%,+0.19,-0.20,+0.09,+0.14
2026-06-12 00:00:00,Oracle Park,CHC @ SF,10:15,-17%,0%,+8%,-3%,-0.38,0.00,+0.89,-0.28,-15%,+12%,+6%,+1%,-0.34,+0.41,+0.68,+0.06,-2%,-12%,+2%,-4%,-0.04,-0.42,+0.21,-0.34
2026-06-12 00:00:00,Citi Field,ATL @ NYM,7:15,+8%,-28%,+0%,-5%,+0.17,-0.96,+0.01,-0.46,-2%,-18%,-4%,-8%,-0.04,-0.64,-0.47,-0.68,+9%,-9%,+5%,+3%,+0.21,-0.32,+0.48,+0.23
