Matchup,PHI @ WSH
Pitcher,Foster Griffin
Pitcher Team,WSH
Opposing Team,PHI

,STATS,STRIKES,STATCAST
SPLIT,IP,BF,BAA,WOBA,SLG,ISO,WHIP,HR,HR/9,BB%,WHIFF%,K%,PUTAWAY%,SWSTR%,K/9,1STPS%,MEATBALL%,BARREL%,HH%,FB%,HR/FB%,PULLAIR%
Season,84.0,347,0.222,0.297,0.396,0.174,1.11,15,1.61,6.6%,24.2%,23.1%,18.7%,11.4%,8.57,59.2%,6.3%,11.0%,37.6%,27.8%,21.2%,20.3%
vsLHB,25.1,101,0.165,0.248,0.308,0.143,0.83,3,1.07,5.9%,28.3%,28.7%,22.1%,13.1%,10.30,62.4%,6.2%,9.7%,32.3%,30.6%,15.8%,24.2%
vsRHB,58.2,246,0.244,0.318,0.431,0.187,1.23,12,1.84,6.9%,22.6%,20.7%,17.2%,10.8%,7.82,57.9%,6.4%,11.4%,39.4%,26.9%,23.4%,18.9%

,,,STATS,STRIKES,STATCAST
BATTER,SAVE,ODDS,ZONE,PA,L5 PA/G,HR,NEAR HR,BA,OBP,SLG,ISO,WOBA,BB%,WHIFF%,K%,SWSTR%,EV,AVGDIST,300+,350+,BARREL%,PULLBRL%,PULLAIR%,HH%,LA SS%,BAT SPD,FAST%,SQUP%,BLAST%,COMP%,FB%,HR/FB%,LD%,GB%,PULL%,STRAIGHT%,OPPO%,1ST PITCH SWING%
Brandon Marsh LHB,,+870,16,18,4.20,0,0,0.235,0.278,0.294,0.059,0.259,-,34.4%,22.2%,18.3%,88.3,264.5,1,0,-,-,-,50.0%,33.3%,71.7,14.8%,29.6%,11.1%,84.4%,16.7%,0.0%,25.0%,58.3%,41.7%,33.3%,25.0%,26.7%
Bryce Harper LHB,,+430,24,17,4.20,0,1,0.333,0.471,0.417,0.083,0.384,23.5%,18.8%,5.9%,7.6%,90.9,276.9,5,1,-,-,25.0%,50.0%,50.0%,75.2,59.3%,29.6%,14.8%,87.1%,25.0%,0.0%,41.7%,33.3%,41.7%,33.3%,25.0%,35.0%
Derek Hill RHB,,+810,33,14,3.20,1,1,0.214,0.214,0.429,0.214,0.277,-,55.2%,42.9%,28.6%,87.5,265.8,2,1,12.5%,12.5%,25.0%,50.0%,50.0%,71.4,12.5%,25.0%,12.5%,82.8%,37.5%,33.3%,25.0%,25.0%,37.5%,50.0%,12.5%,31.2%
Kyle Schwarber LHB,,+245,37,21,4.40,3,4,0.353,0.476,0.882,0.529,0.551,19.0%,23.3%,23.8%,10.3%,88.7,299.9,5,4,27.3%,18.2%,36.4%,45.5%,54.5%,76.6,69.2%,19.2%,19.2%,89.7%,45.5%,60.0%,36.4%,9.1%,45.5%,45.5%,9.1%,29.4%
Edmundo Sosa RHB,,+680,30,12,3.40,1,1,0.500,0.500,1.000,0.500,0.592,-,25.7%,16.7%,17.3%,87.2,292.6,2,1,-,-,22.2%,44.4%,44.4%,72.2,25.0%,12.5%,6.2%,91.4%,22.2%,50.0%,33.3%,44.4%,44.4%,33.3%,22.2%,40.0%
J.T. Realmuto RHB,,+660,14,10,4.00,0,0,-,0.200,-,-,0.130,20.0%,18.2%,10.0%,9.1%,89.4,232.2,2,0,-,-,14.3%,42.9%,42.9%,72.8,23.8%,19.0%,14.3%,95.5%,14.3%,0.0%,42.9%,28.6%,42.9%,28.6%,28.6%,45.5%
Trea Turner RHB,,+590,9,12,3.80,0,0,0.200,0.333,0.300,0.100,0.288,16.7%,22.2%,16.7%,9.0%,91.8,325.6,3,2,-,-,12.5%,37.5%,50.0%,70.7,18.5%,18.5%,11.1%,100.0%,25.0%,0.0%,37.5%,37.5%,12.5%,50.0%,37.5%,20.0%
Rafael Marchan SHB,—,N/A,7,7,2.80,0,0,0.143,0.143,0.143,-,0.127,-,12.5%,14.3%,5.4%,85.1,280.0,0,0,-,-,16.7%,33.3%,33.3%,66.6,-,15.4%,7.7%,86.7%,16.7%,0.0%,33.3%,50.0%,50.0%,50.0%,-,20.0%
Alec Bohm RHB,,+590,23,11,4.20,0,1,0.455,0.455,0.545,0.091,0.439,-,9.5%,9.1%,5.0%,84.4,239.3,1,0,-,-,10.0%,20.0%,30.0%,71.0,5.3%,26.3%,5.3%,90.5%,40.0%,0.0%,20.0%,40.0%,30.0%,50.0%,20.0%,50.0%
Bryson Stott LHB,,+920,16,12,4.20,0,0,0.333,0.333,0.417,0.083,0.328,-,19.0%,8.3%,8.3%,78.1,249.7,2,1,9.1%,-,-,18.2%,27.3%,68.6,5.6%,16.7%,11.1%,90.0%,27.3%,0.0%,18.2%,45.5%,27.3%,45.5%,27.3%,8.3%
Justin Crawford LHB,—,N/A,9,10,3.80,0,0,0.222,0.300,0.222,-,0.243,10.0%,19.2%,30.0%,9.6%,60.6,213.3,0,0,-,-,-,16.7%,33.3%,67.4,-,6.2%,-,61.5%,16.7%,0.0%,16.7%,33.3%,33.3%,33.3%,33.3%,30.8%
Garrett Stubbs LHB,—,N/A,-,1,3.00,0,0,-,-,-,-,-,-,100.0%,100.0%,100.0%,-,-,0,0,-,-,-,-,-,63.4,-,-,-,100.0%,-,-,-,-,-,-,-,-
