Split,Season
Range,L10
Dates,="8/1/2026"
Games,15

,STATS,STATCAST
TIME,PITCHER,VS,IP,BF,FIP,AVG,WOBA,WHIP,ISO,SLG,HR,HR/9,TB,WHIFF%,K%,PUTAWAY%,SWSTR%,K/9,BB,BB%,1STPS%,MEATBALL%,BBE,HH%,BARRELS,BARREL%,FB%,HR/FB%,PULLAIR%
3:07 PM,Matthew Liberatore,@,46.0,208,5.03,0.290,0.372,1.54,0.213,0.503,9,1.76,92,22.8%,22.6%,19.8%,10.7%,9.20,18,8.7%,59.8%,6.7%,139,41.0%,11,7.9%,27.3%,18.4%,23.7%
7:15 PM,Miles Mikolas,@,51.2,215,5.81,0.284,0.346,1.26,0.221,0.505,12,2.09,103,12.1%,9.3%,9.4%,6.2%,3.48,7,3.3%,69.3%,7.4%,187,40.6%,13,7.0%,26.7%,24.0%,15.0%
6:40 PM,Braxton Ashcraft,@,54.1,232,3.87,0.279,0.339,1.34,0.191,0.470,10,1.66,101,25.8%,28.0%,22.7%,14.0%,10.77,13,5.6%,65.5%,5.9%,153,45.1%,11,7.2%,26.8%,24.4%,20.9%
7:05 PM,Cristopher Sanchez,@,59.0,255,3.74,0.275,0.322,1.32,0.154,0.429,9,1.37,103,31.4%,24.3%,21.5%,16.7%,9.46,12,4.7%,63.9%,6.8%,178,41.0%,13,7.3%,18.0%,28.1%,12.4%
9:40 PM,Framber Valdez,@,52.2,235,4.41,0.274,0.337,1.42,0.144,0.418,6,1.03,87,20.7%,17.9%,19.0%,9.8%,7.18,18,7.7%,59.1%,7.0%,168,40.5%,9,5.4%,16.1%,18.5%,13.7%
4:10 PM,Connor Prielipp,@,53.1,232,3.49,0.269,0.323,1.41,0.130,0.399,5,0.84,83,22.3%,23.7%,20.9%,10.6%,9.28,19,8.2%,63.2%,8.5%,155,40.0%,12,7.7%,25.2%,12.8%,14.2%
4:10 PM,Tyler Phillips,@,45.1,196,5.75,0.269,0.349,1.46,0.194,0.463,9,1.79,81,23.5%,15.3%,16.2%,10.8%,5.96,19,9.7%,62.1%,8.2%,145,49.0%,13,9.0%,30.3%,13.6%,13.8%
7:15 PM,David Peterson,vs,45.2,203,5.51,0.269,0.344,1.51,0.187,0.456,8,1.58,83,18.9%,13.3%,12.9%,8.7%,5.32,20,9.9%,63.1%,6.2%,155,41.9%,13,8.4%,27.7%,16.3%,15.5%
7:05 PM,Shane Baz,vs,58.0,247,2.76,0.267,0.307,1.33,0.116,0.382,2,0.31,86,23.9%,20.2%,17.4%,12.1%,7.76,17,6.9%,62.8%,6.6%,179,42.5%,8,4.5%,27.4%,4.1%,16.2%
3:07 PM,Kevin Gausman,vs,52.2,235,4.47,0.265,0.338,1.50,0.190,0.455,9,1.54,96,28.3%,24.3%,19.1%,13.8%,9.74,23,9.8%,62.3%,4.7%,155,43.2%,12,7.7%,26.5%,19.5%,16.8%
8:40 PM,Tyler Mahle,@,52.0,221,4.12,0.265,0.328,1.35,0.170,0.435,7,1.21,87,21.6%,20.8%,19.2%,10.1%,7.96,17,7.7%,60.4%,5.4%,157,35.7%,7,4.5%,29.9%,10.6%,13.4%
8:10 PM,Ryan Feltner,vs,50.0,220,5.54,0.264,0.349,1.46,0.213,0.477,10,1.80,94,25.4%,16.8%,16.6%,11.9%,6.66,21,9.5%,60.2%,8.7%,161,39.1%,16,9.9%,26.7%,23.3%,21.7%
8:40 PM,Walker Buehler,vs,47.0,214,5.23,0.259,0.348,1.55,0.222,0.481,9,1.72,91,23.4%,21.5%,18.7%,10.5%,8.81,24,11.2%,66.2%,8.3%,141,40.4%,15,10.6%,27.7%,23.1%,16.3%
7:15 PM,Kohl Drake,@,9.0,40,6.32,0.257,0.376,1.44,0.286,0.543,2,2.00,19,29.6%,15.0%,15.4%,14.1%,6.00,4,10.0%,62.5%,6.7%,29,51.7%,5,17.2%,48.3%,14.3%,6.9%
9:10 PM,Payton Tolle,@,53.0,228,3.93,0.249,0.320,1.28,0.187,0.435,8,1.36,91,26.4%,25.0%,22.1%,14.6%,9.68,16,7.0%,65.5%,8.2%,153,31.4%,12,7.8%,26.8%,17.1%,19.0%
9:38 PM,Robert Gasser,@,53.2,222,4.72,0.242,0.318,1.16,0.217,0.459,11,1.84,95,22.9%,22.1%,17.4%,11.9%,8.22,12,5.4%,67.1%,8.8%,159,28.9%,10,6.3%,32.1%,19.6%,20.8%
