Matchup,WSH @ SF
Pitcher,Foster Griffin
Pitcher Team,WSH
Opposing Team,SF

SPLIT,IP,WHIP,H-AB,AVG,SLG,ISO,HR,2B,3B,RBI,K%,BB,OBP,OPS
Batting First,7.1,2.05,="12-34",.353,.676,0.323,3,2,0,3,28.9,3,.421,1.097
Batting Second,9.0,1.33,="8-33",.242,.576,0.334,3,2,0,5,21.1,4,.342,.918
Batting Third,9.2,0.72,="6-35",.171,.229,0.058,0,2,0,1,37.8,1,.216,.445
Batting Fourth,8.0,1.50,="8-31",.258,.484,0.226,2,1,0,4,20.0,4,.343,.827
Batting Fifth,8.0,1.00,="4-27",.148,.259,0.111,1,0,0,4,24.2,4,.273,.532
Batting Sixth,7.2,0.91,="5-29",.172,.310,0.138,1,1,0,1,12.5,2,.250,.560
Batting Seventh,7.0,1.14,="6-25",.240,.400,0.160,1,1,0,5,17.2,2,.321,.721
Batting Eighth,8.0,0.63,="4-28",.143,.250,0.107,1,0,0,3,20.7,1,.172,.422
Batting Ninth,7.1,0.68,="5-26",.192,.462,0.270,2,1,0,5,23.1,0,.192,.654

PLAYER,SPLIT,H-AB,AVG,SLG,ISO,HR,2B,3B,RBI,K%,BB,OBP,OPS
Willy Adames RHB,Batting First ​,="29-131",.221,.450,0.229,5,13,1,10,28.1,7,.259,.709
Luis Arraez LHB,Batting Second ​,="52-142",.366,.472,0.106,2,5,2,12,1.9,12,.421,.893
Casey Schmitt RHB,Batting Third ​,="22-86",.256,.477,0.221,5,4,0,12,20.0,2,.278,.755
Rafael Devers LHB,Batting Fourth ​,="40-152",.263,.461,0.198,5,13,1,23,29.4,7,.300,.761
Matt Chapman RHB,Batting Fifth ​,="13-64",.203,.297,0.094,1,3,0,3,16.4,3,.239,.536
Buddy Kennedy RHB,Batting Sixth ​,="0-3",.000,.000,0.000,0,0,0,0,66.7,0,.000,.000
Jung Hoo Lee LHB,Batting Sixth ​,="27-72",.375,.569,0.194,2,8,0,8,12.5,7,.425,.994
Bryce Eldridge LHB,Batting Seventh ​,="13-45",.289,.489,0.200,1,6,0,2,26.0,5,.360,.849
Drew Gilbert LHB,Batting Eighth ​,="12-65",.185,.246,0.061,1,1,0,6,20.8,5,.254,.500
Daniel Susac RHB,Batting Eighth ​,="15-43",.349,.465,0.116,0,3,1,4,18.4,4,.429,.894
Eric Haase RHB,Batting Ninth ​,="5-23",.217,.565,0.348,2,2,0,4,25.0,1,.250,.815
Victor Bericoto RHB,Batting Ninth ​,="2-8",.250,.625,0.375,1,0,0,1,37.5,0,.250,.875
Jonah Cox RHB,Batting Ninth ​,="4-10",.400,.900,0.500,1,0,1,2,45.5,0,.400,1.300
