Matchup,ATL @ NYM
Pitcher,AJ Smith-Shawver
Pitcher Team,ATL
Opposing Team,NYM

,,,STATS,STATCAST
BATTER,SAVE,ODDS,ZONE,L5 PA/G,BBE,HR,NEAR HR,EV,AVGDIST,300+,350+,BARREL%,PULLBRL%,PULLAIR%,HH%,LA SS%,BAT SPD,FAST%,SQUP%,BLAST%,COMP%,AIR%,FB%,HR/FB%,LD%,GB%,PULL%,STRAIGHT%,OPPO%,1ST PITCH SWING%
Marcus Semien RHB,,+640,23,3.40,10,3,3,87.8,271.6,3,3,10.0%,10.0%,50.0%,50.0%,50.0%,69.5,9.5%,33.3%,14.3%,100.0%,60.0%,40.0%,75.0%,20.0%,20.0%,50.0%,10.0%,40.0%,42.9%
Brett Baty LHB,,+600,20,3.60,10,2,2,96.1,308.4,3,2,20.0%,10.0%,20.0%,60.0%,30.0%,76.4,66.7%,41.7%,33.3%,92.3%,70.0%,60.0%,33.3%,10.0%,30.0%,30.0%,50.0%,20.0%,100.0%
Francisco Lindor SHB,,+425,30,4.80,10,1,1,87.3,280.2,3,3,20.0%,10.0%,30.0%,40.0%,30.0%,72.0,10.0%,70.0%,30.0%,83.3%,80.0%,50.0%,20.0%,30.0%,20.0%,30.0%,30.0%,40.0%,28.6%
Tyrone Taylor RHB,,N/A,20,3.00,10,1,1,87.1,291.1,2,2,20.0%,20.0%,20.0%,40.0%,10.0%,70.3,10.0%,60.0%,20.0%,83.3%,30.0%,30.0%,33.3%,-,60.0%,40.0%,30.0%,30.0%,28.6%
Luis Robert RHB,,+547,22,3.00,10,1,1,86.2,219.4,2,1,-,-,10.0%,40.0%,10.0%,78.0,81.2%,31.2%,18.8%,88.9%,30.0%,30.0%,33.3%,-,40.0%,40.0%,30.0%,30.0%,83.3%
A.J. Ewing LHB,,+830,17,5.00,10,0,0,87.1,240.7,1,0,-,-,10.0%,40.0%,40.0%,67.7,-,63.6%,-,84.6%,50.0%,20.0%,0.0%,30.0%,50.0%,30.0%,30.0%,40.0%,60.0%
Carson Benge LHB,,+760,26,4.40,10,0,0,84.4,255.5,0,0,-,-,-,10.0%,10.0%,70.5,38.5%,38.5%,7.7%,100.0%,20.0%,20.0%,0.0%,-,80.0%,40.0%,30.0%,30.0%,0.0%
Jorge Polanco SHB,,+620,22,3.60,10,0,0,84.8,250.0,3,0,-,-,10.0%,30.0%,20.0%,69.8,-,38.5%,7.7%,100.0%,30.0%,10.0%,0.0%,20.0%,50.0%,30.0%,40.0%,30.0%,14.3%
Luis Torrens RHB,,N/A,20,3.80,10,0,0,97.6,292.5,3,1,-,-,10.0%,70.0%,50.0%,69.5,-,55.6%,22.2%,94.7%,60.0%,-,-,60.0%,40.0%,10.0%,50.0%,40.0%,40.0%
Francisco Alvarez RHB,,+433,23,4.00,10,0,0,87.0,190.4,0,0,-,-,20.0%,30.0%,30.0%,73.0,28.6%,35.7%,21.4%,93.3%,50.0%,20.0%,0.0%,30.0%,30.0%,30.0%,50.0%,20.0%,80.0%
Bo Bichette RHB,,+690,17,4.60,10,0,0,77.0,265.8,1,0,-,-,-,20.0%,20.0%,67.4,6.7%,33.3%,13.3%,88.2%,20.0%,10.0%,0.0%,10.0%,80.0%,30.0%,40.0%,30.0%,28.6%
Jared Young LHB,,+470,36,3.20,10,0,1,91.9,246.0,1,1,10.0%,10.0%,10.0%,60.0%,30.0%,73.7,27.3%,63.6%,45.5%,84.6%,50.0%,20.0%,0.0%,30.0%,50.0%,30.0%,50.0%,20.0%,40.0%
