Split,vsRHB
Range,L10
Dates,="8/16/2026"
Games,15

,STATS,STATCAST
TIME,PITCHER,VS,IP,BF,FIP,AVG,WOBA,WHIP,ISO,SLG,HR,HR/9,TB,WHIFF%,K%,PUTAWAY%,SWSTR%,K/9,BB,BB%,1STPS%,MEATBALL%,BBE,HH%,BARRELS,BARREL%,FB%,HR/FB%,PULLAIR%
12:15 PM,Freddy Peralta,vs,17.0,84,5.98,0.320,0.413,1.94,0.267,0.587,4,2.12,44,22.1%,17.9%,12.6%,10.4%,7.94,9,10.7%,53.6%,6.3%,60,31.7%,4,6.7%,21.7%,15.4%,21.7%
4:05 PM,Jacob Lopez,vs,29.2,140,4.35,0.287,0.360,1.65,0.164,0.451,4,1.21,55,29.0%,23.6%,17.1%,13.8%,10.01,14,10.0%,63.6%,5.7%,90,25.6%,5,5.6%,35.6%,9.4%,15.6%
3:15 PM,Hunter Dobbins,@,18.1,82,5.06,0.284,0.365,1.47,0.216,0.500,4,1.96,37,26.5%,24.4%,22.7%,13.0%,9.82,6,7.3%,59.8%,7.3%,54,46.3%,3,5.6%,24.1%,30.8%,24.1%
1:40 PM,Jake Irvin,@,17.0,76,4.86,0.273,0.359,1.41,0.197,0.470,3,1.59,31,19.4%,23.7%,14.4%,8.8%,9.53,6,7.9%,63.2%,5.6%,49,30.6%,5,10.2%,28.6%,21.4%,20.4%
3:15 PM,Edward Cabrera,vs,18.2,81,6.96,0.264,0.385,1.50,0.306,0.569,7,3.38,41,32.6%,28.4%,20.7%,16.9%,11.09,9,11.1%,58.5%,7.8%,49,44.9%,8,16.3%,32.7%,37.5%,28.6%
1:40 PM,Nick Lodolo,vs,39.2,173,5.37,0.263,0.342,1.36,0.184,0.447,8,1.82,68,21.8%,19.7%,18.0%,10.5%,7.71,14,8.1%,62.9%,6.2%,121,42.1%,10,8.3%,27.3%,21.2%,12.4%
1:35 PM,Patrick Sandoval,@,23.2,100,3.35,0.253,0.301,1.39,0.080,0.333,1,0.38,29,25.7%,20.0%,23.3%,12.4%,7.61,11,11.0%,58.0%,6.8%,69,29.0%,2,2.9%,15.9%,9.1%,11.6%
1:37 PM,Ryan Weathers,@,36.2,156,2.96,0.252,0.298,1.31,0.094,0.345,2,0.49,48,28.0%,24.4%,18.0%,12.7%,9.33,13,8.3%,60.9%,6.6%,102,47.1%,3,2.9%,12.7%,15.4%,14.7%
1:35 PM,Bryce Elder,vs,22.2,94,5.84,0.247,0.326,1.32,0.188,0.435,5,1.99,37,20.7%,16.0%,17.6%,9.2%,5.96,9,9.6%,61.1%,9.5%,70,45.7%,8,11.4%,22.9%,31.2%,15.7%
1:40 PM,Eury Perez,@,21.1,93,3.15,0.241,0.284,1.22,0.060,0.301,1,0.42,25,25.7%,22.6%,18.9%,13.1%,8.86,6,6.5%,66.7%,6.8%,62,41.9%,2,3.2%,22.6%,7.1%,17.7%
12:15 PM,Trevor Rogers,@,42.0,171,3.15,0.239,0.291,1.14,0.129,0.368,3,0.64,57,24.3%,22.2%,19.7%,13.2%,8.14,11,6.4%,66.9%,9.9%,120,41.7%,10,8.3%,26.7%,6.2%,12.5%
4:07 PM,Ryan Johnson,vs,20.0,85,5.55,0.236,0.336,1.25,0.194,0.431,4,1.80,31,27.8%,21.2%,14.6%,13.2%,8.10,8,9.4%,61.2%,6.7%,56,42.9%,5,8.9%,28.6%,25.0%,26.8%
4:07 PM,Noah Cameron,@,43.1,188,4.46,0.236,0.315,1.34,0.164,0.400,5,1.04,66,27.0%,19.1%,17.6%,12.6%,7.48,19,10.1%,57.4%,7.2%,130,39.2%,9,6.9%,21.5%,17.9%,18.5%
1:40 PM,Casey Mize,@,25.0,102,3.46,0.234,0.287,1.12,0.149,0.383,3,1.08,36,27.8%,23.5%,19.8%,13.5%,8.64,6,5.9%,62.1%,7.2%,72,37.5%,5,6.9%,26.4%,10.5%,20.8%
7:20 PM,Bryan Woo,@,21.1,84,2.44,0.232,0.263,0.94,0.134,0.366,2,0.84,30,26.2%,27.4%,21.1%,14.4%,9.70,1,1.2%,75.0%,8.8%,59,35.6%,5,8.5%,16.9%,20.0%,25.4%
4:05 PM,Gabriel Hughes,@,13.1,55,3.18,0.224,0.304,1.20,0.163,0.388,1,0.68,19,24.0%,27.3%,23.1%,12.2%,10.12,5,9.1%,67.3%,6.3%,34,29.4%,2,5.9%,38.2%,7.7%,17.6%
2:10 PM,Dean Kremer,vs,19.2,78,4.88,0.219,0.301,1.02,0.233,0.452,5,2.29,33,30.2%,26.9%,21.6%,14.6%,9.61,4,5.1%,60.3%,7.1%,52,36.5%,5,9.6%,42.3%,22.7%,21.2%
1:40 PM,Tanner Bibee,vs,24.1,101,2.98,0.215,0.258,1.11,0.086,0.301,1,0.37,28,20.1%,19.8%,15.5%,8.7%,7.40,7,6.9%,72.3%,6.0%,73,30.1%,2,2.7%,21.9%,-,13.7%
2:10 PM,Andrew Painter,@,18.1,75,4.46,0.212,0.291,1.25,0.136,0.348,2,0.98,23,26.7%,18.7%,22.2%,13.0%,6.87,9,12.0%,50.7%,6.7%,52,28.8%,3,5.8%,25.0%,15.4%,13.5%
1:40 PM,Christian Scott,vs,18.0,77,2.10,0.209,0.268,1.33,0.060,0.269,0,-,18,31.2%,31.2%,26.4%,14.1%,12.00,10,13.0%,57.1%,4.1%,43,41.9%,3,7.0%,23.3%,-,14.0%
1:40 PM,Sean Burke,@,23.0,94,2.75,0.209,0.263,1.00,0.105,0.314,2,0.78,27,32.5%,30.9%,22.1%,17.7%,11.35,5,5.3%,61.7%,8.3%,57,33.3%,4,7.0%,33.3%,10.5%,26.3%
4:10 PM,Logan Henderson,@,18.0,67,2.99,0.197,0.247,0.78,0.182,0.379,3,1.50,25,27.1%,32.8%,25.9%,14.4%,11.00,1,1.5%,71.6%,12.8%,44,31.8%,3,6.8%,25.0%,18.2%,22.7%
4:10 PM,Tarik Skubal,vs,42.2,166,3.76,0.190,0.269,0.91,0.176,0.366,7,1.48,56,33.3%,30.7%,24.2%,17.6%,10.76,10,6.0%,65.1%,6.6%,102,32.4%,11,10.8%,33.3%,17.6%,14.7%
7:20 PM,Hunter Brown,vs,23.0,92,4.23,0.188,0.266,1.09,0.100,0.288,2,0.78,23,21.2%,19.6%,16.1%,9.3%,7.04,10,10.9%,58.7%,5.8%,62,25.8%,2,3.2%,16.1%,20.0%,11.3%
1:37 PM,Dylan Cease,vs,28.1,113,1.94,0.186,0.230,1.02,0.059,0.245,1,0.32,25,30.9%,33.6%,23.9%,14.9%,12.07,10,8.8%,69.3%,5.5%,65,27.7%,2,3.1%,24.6%,6.2%,24.6%
4:05 PM,Cody Bradford,@,7.0,25,2.81,0.174,0.241,0.71,0.130,0.304,0,-,7,26.2%,16.0%,18.2%,13.6%,5.14,1,4.0%,72.0%,4.9%,19,42.1%,3,15.8%,26.3%,-,42.1%
4:05 PM,Blade Tidwell,vs,13.1,47,1.45,0.159,0.172,0.68,0.023,0.182,0,-,8,41.1%,29.8%,21.5%,20.1%,9.45,2,4.3%,72.3%,5.7%,31,45.2%,0,-,19.4%,-,16.1%
1:40 PM,Drew Anderson,vs,7.2,32,2.97,0.148,0.240,1.04,0.074,0.222,0,-,6,29.1%,25.0%,24.2%,12.2%,9.39,4,12.5%,46.9%,5.3%,19,26.3%,1,5.3%,31.6%,-,-
1:35 PM,Lake Bachar,vs,8.0,31,7.60,0.143,0.290,0.75,0.321,0.464,3,3.38,13,25.0%,19.4%,16.2%,11.3%,6.75,2,6.5%,54.8%,6.1%,22,18.2%,3,13.6%,27.3%,33.3%,18.2%
1:35 PM,Michael Soroka,@,22.0,82,1.87,0.143,0.173,0.73,0.039,0.182,0,-,14,29.9%,25.6%,18.8%,15.2%,8.59,5,6.1%,69.5%,5.9%,55,34.5%,4,7.3%,25.5%,-,20.0%
