Matchup,NYY @ DET
Pitcher,Casey Mize
Pitcher Team,DET
Opposing Team,NYY

,STATS,STRIKES,STATCAST
SPLIT,IP,BF,BAA,WOBA,SLG,ISO,WHIP,HR,HR/9,BB%,WHIFF%,K%,PUTAWAY%,SWSTR%,K/9,1STPS%,MEATBALL%,BARREL%,HH%,FB%,HR/FB%,PULLAIR%
Season,52.1,206,0.211,0.267,0.347,0.137,1.01,3,0.52,6.3%,27.8%,25.2%,22.5%,13.2%,8.94,65.4%,6.4%,7.9%,35.7%,30.7%,4.7%,24.3%
vsLHB,30.0,113,0.162,0.196,0.219,0.057,0.80,0,-,6.2%,25.5%,25.7%,21.5%,11.7%,8.70,69.3%,7.4%,5.2%,29.9%,36.4%,-,19.5%
vsRHB,22.0,93,0.271,0.353,0.506,0.235,1.32,3,1.23,6.5%,30.7%,24.7%,24.0%,15.0%,9.41,60.6%,5.0%,11.1%,42.9%,23.8%,13.3%,30.2%

,,,STATS,STRIKES,STATCAST
BATTER,SAVE,ODDS,ZONE,PA,L5 PA/G,HR,NEAR HR,BA,OBP,SLG,ISO,WOBA,BB%,WHIFF%,K%,SWSTR%,EV,AVGDIST,300+,350+,BARREL%,PULLBRL%,PULLAIR%,HH%,LA SS%,BAT SPD,FAST%,SQUP%,BLAST%,COMP%,FB%,HR/FB%,LD%,GB%,PULL%,STRAIGHT%,OPPO%,1ST PITCH SWING%
Ben Rice LHB,,+420,26,18,4.20,3,6,0.286,0.444,0.929,0.643,0.544,22.2%,37.9%,16.7%,17.2%,95.4,371.0,6,6,36.4%,9.1%,18.2%,63.6%,45.5%,72.1,26.9%,34.6%,23.1%,89.7%,63.6%,42.9%,-,36.4%,54.5%,27.3%,18.2%,33.3%
Paul Goldschmidt RHB,,+520,17,24,3.60,2,2,0.304,0.292,0.565,0.261,0.360,-,21.6%,20.8%,13.4%,85.0,264.3,6,2,10.5%,5.3%,15.8%,36.8%,26.3%,71.0,15.9%,22.7%,6.8%,88.0%,47.4%,22.2%,10.5%,31.6%,31.6%,31.6%,36.8%,46.2%
Jose Caballero RHB,,+920,16,22,3.80,2,3,0.333,0.364,0.667,0.333,0.440,4.5%,31.9%,27.3%,18.3%,86.8,282.8,3,2,6.7%,-,13.3%,20.0%,33.3%,69.6,12.8%,23.1%,7.7%,84.8%,26.7%,50.0%,20.0%,46.7%,33.3%,40.0%,26.7%,22.2%
Jazz Chisholm Jr. LHB,,+430,30,19,3.40,1,2,0.200,0.368,0.400,0.200,0.341,21.1%,31.0%,15.8%,11.5%,88.6,282.2,3,2,8.3%,8.3%,25.0%,25.0%,25.0%,73.6,37.9%,17.2%,6.9%,100.0%,33.3%,25.0%,8.3%,50.0%,66.7%,16.7%,16.7%,23.5%
Cody Bellinger LHB,,+490,20,19,4.00,1,1,0.312,0.421,0.562,0.250,0.420,15.8%,22.5%,10.5%,12.9%,87.3,263.6,3,0,7.1%,7.1%,14.3%,21.4%,35.7%,68.3,-,25.9%,11.1%,67.5%,35.7%,20.0%,21.4%,28.6%,21.4%,50.0%,28.6%,52.9%
Jasson Dominguez SHB,,+570,17,18,3.80,1,1,0.176,0.222,0.412,0.235,0.273,5.6%,37.5%,38.9%,17.6%,90.5,284.8,3,1,-,-,30.0%,30.0%,50.0%,73.6,31.0%,17.2%,3.4%,90.6%,20.0%,0.0%,50.0%,30.0%,50.0%,30.0%,20.0%,27.8%
Spencer Jones LHB,,+630,26,21,3.20,0,0,0.118,0.286,0.118,-,0.208,19.0%,40.5%,42.9%,19.0%,97.0,325.8,2,1,-,-,-,75.0%,12.5%,77.2,75.8%,18.2%,12.1%,91.7%,37.5%,0.0%,12.5%,50.0%,12.5%,75.0%,12.5%,50.0%
Anthony Volpe RHB,—,N/A,12,18,3.60,0,1,0.417,0.611,0.583,0.167,0.506,33.3%,33.3%,27.8%,12.0%,97.4,260.3,2,1,-,-,28.6%,71.4%,57.1%,71.2,20.0%,24.0%,16.0%,92.6%,-,-,57.1%,28.6%,28.6%,42.9%,28.6%,23.5%
Austin Wells LHB,,+540,22,16,2.60,0,1,0.143,0.250,0.143,-,0.192,12.5%,30.8%,25.0%,19.0%,89.9,242.5,2,0,-,-,60.0%,50.0%,60.0%,73.6,20.0%,30.0%,15.0%,76.9%,40.0%,0.0%,40.0%,10.0%,60.0%,30.0%,10.0%,60.0%
Ryan McMahon LHB,,+520,26,13,3.00,0,0,0.091,0.231,0.091,-,0.168,15.4%,18.5%,15.4%,9.1%,91.2,250.7,2,1,12.5%,-,-,50.0%,37.5%,74.8,48.0%,16.0%,12.0%,92.6%,12.5%,0.0%,62.5%,25.0%,25.0%,37.5%,37.5%,54.5%
Max Schuemann RHB,—,N/A,3,11,2.00,0,0,0.125,0.364,0.125,-,0.258,27.3%,43.8%,36.4%,12.3%,87.7,325.8,2,0,-,-,-,50.0%,25.0%,69.4,-,7.1%,7.1%,93.3%,50.0%,0.0%,-,50.0%,-,100.0%,-,26.7%
Amed Rosario RHB,—,N/A,20,10,3.40,0,0,0.300,0.300,0.300,-,0.267,-,30.4%,40.0%,15.6%,89.8,243.6,0,0,-,-,-,33.3%,33.3%,73.0,25.0%,6.2%,6.2%,72.7%,33.3%,0.0%,33.3%,33.3%,-,16.7%,83.3%,38.5%
Ali Sanchez RHB,—,N/A,-,5,2.60,0,0,0.333,0.600,0.333,-,0.452,20.0%,12.5%,-,5.0%,84.4,244.2,0,0,-,-,-,-,33.3%,69.2,-,14.3%,-,100.0%,33.3%,0.0%,33.3%,33.3%,33.3%,33.3%,33.3%,57.1%
