Matchup,WSH @ SD
Pitcher,Riley Cornelio
Pitcher Team,WSH
Opposing Team,SD

,STATS,STRIKES,STATCAST
SPLIT,IP,BF,BAA,WOBA,SLG,ISO,WHIP,HR,HR/9,BB%,WHIFF%,K%,PUTAWAY%,SWSTR%,K/9,1STPS%,MEATBALL%,BARREL%,HH%,FB%,HR/FB%,PULLAIR%
Season,22.2,107,0.244,0.340,0.366,0.122,1.81,2,0.79,19.6%,32.9%,21.5%,16.0%,15.7%,9.13,56.1%,5.9%,9.5%,47.6%,31.7%,10.0%,15.9%
vsLHB,12.1,56,0.175,0.279,0.200,0.025,1.62,0,-,23.2%,28.3%,16.1%,16.4%,13.3%,6.57,56.4%,6.6%,8.8%,41.2%,38.2%,-,14.7%
vsRHB,10.1,51,0.310,0.406,0.524,0.214,2.03,2,1.74,15.7%,36.7%,27.5%,15.7%,17.7%,12.19,55.8%,5.2%,10.3%,55.2%,24.1%,28.6%,17.2%

,,,STATS,STATCAST
BATTER,SAVE,ODDS,ZONE,L5 PA/G,BBE,HR,NEAR HR,EV,AVGDIST,300+,350+,BARREL%,PULLBRL%,PULLAIR%,HH%,LA SS%,BAT SPD,FAST%,SQUP%,BLAST%,COMP%,AIR%,FB%,HR/FB%,LD%,GB%,PULL%,STRAIGHT%,OPPO%,1ST PITCH SWING%
Manny Machado RHB,,+460,12,4.00,8,1,1,91.4,265.4,3,2,25.0%,-,12.5%,50.0%,62.5%,73.1,25.0%,50.0%,33.3%,92.3%,62.5%,12.5%,0.0%,50.0%,12.5%,12.5%,75.0%,12.5%,40.0%
Jake Cronenworth LHB,,+870,6,3.60,8,1,1,81.2,281.2,2,0,-,-,-,12.5%,25.0%,69.5,-,55.6%,-,100.0%,87.5%,62.5%,0.0%,25.0%,-,-,37.5%,62.5%,14.3%
Luis Campusano RHB,,+597,22,3.80,8,1,2,90.2,261.2,3,2,25.0%,12.5%,12.5%,50.0%,25.0%,74.4,37.5%,62.5%,50.0%,80.0%,37.5%,12.5%,100.0%,25.0%,37.5%,37.5%,25.0%,37.5%,50.0%
Ty France RHB,,+560,17,3.80,8,1,1,93.3,281.0,3,2,25.0%,-,12.5%,50.0%,37.5%,72.0,30.0%,60.0%,40.0%,90.9%,50.0%,50.0%,25.0%,-,37.5%,25.0%,12.5%,62.5%,0.0%
Fernando Tatis Jr. RHB,,+444,17,4.00,8,1,2,94.9,291.7,2,2,25.0%,-,-,62.5%,25.0%,76.3,50.0%,50.0%,37.5%,100.0%,50.0%,37.5%,33.3%,12.5%,37.5%,25.0%,12.5%,62.5%,75.0%
Sung-Mun Song LHB,—,N/A,14,2.60,8,0,0,94.0,278.5,2,2,-,-,37.5%,75.0%,25.0%,73.0,25.0%,33.3%,16.7%,100.0%,75.0%,50.0%,0.0%,25.0%,25.0%,37.5%,50.0%,12.5%,33.3%
Jase Bowen RHB,—,N/A,12,1.40,8,0,0,80.9,200.0,1,1,-,-,37.5%,25.0%,37.5%,74.1,20.0%,60.0%,20.0%,71.4%,37.5%,-,-,37.5%,37.5%,75.0%,25.0%,-,80.0%
Freddy Fermin RHB,,+785,8,3.00,8,0,0,90.4,207.0,0,0,-,-,12.5%,37.5%,50.0%,69.9,13.3%,40.0%,13.3%,93.8%,62.5%,12.5%,0.0%,50.0%,25.0%,12.5%,75.0%,12.5%,42.9%
Xander Bogaerts RHB,,+800,14,3.80,8,0,0,92.2,242.9,0,0,-,-,12.5%,50.0%,12.5%,72.8,40.0%,60.0%,30.0%,100.0%,25.0%,12.5%,0.0%,12.5%,62.5%,50.0%,37.5%,12.5%,40.0%
Samad Taylor RHB,—,N/A,10,3.80,8,0,0,72.1,211.6,0,0,-,-,-,50.0%,37.5%,70.6,-,50.0%,12.5%,88.9%,37.5%,-,-,37.5%,37.5%,12.5%,62.5%,25.0%,50.0%
Austin Hays RHB,—,N/A,14,2.00,8,0,0,93.4,268.5,1,1,-,-,12.5%,75.0%,50.0%,72.3,15.4%,46.2%,15.4%,81.2%,50.0%,25.0%,0.0%,25.0%,50.0%,50.0%,25.0%,25.0%,40.0%
Dustin Harris LHB,,+910,7,2.80,8,0,0,88.5,235.1,2,0,-,-,25.0%,25.0%,37.5%,67.3,7.7%,53.8%,7.7%,86.7%,62.5%,25.0%,0.0%,37.5%,25.0%,50.0%,25.0%,25.0%,50.0%
Jackson Merrill LHB,,+493,30,3.80,8,0,0,106.9,277.3,3,0,37.5%,-,12.5%,100.0%,75.0%,74.9,33.3%,66.7%,66.7%,100.0%,75.0%,-,-,75.0%,25.0%,12.5%,75.0%,12.5%,28.6%
Ethan Salas LHB,,+770,-,2.50,3,0,0,94.7,245.5,2,0,-,-,-,33.3%,33.3%,73.4,60.0%,40.0%,20.0%,100.0%,66.6%,33.3%,0.0%,33.3%,-,-,66.7%,33.3%,50.0%
