Matchup,MIL @ ARI
Pitcher,Jose Cabrera
Pitcher Team,ARI
Opposing Team,MIL

,STATS,STRIKES,STATCAST
SPLIT,IP,BF,BAA,WOBA,SLG,ISO,WHIP,HR,HR/9,BB%,WHIFF%,K%,PUTAWAY%,SWSTR%,K/9,1STPS%,MEATBALL%,BARREL%,HH%,FB%,HR/FB%,PULLAIR%
Season,9.1,41,0.263,0.338,0.474,0.211,1.29,2,1.93,4.9%,27.5%,17.1%,17.9%,13.4%,6.75,61.0%,7.0%,9.7%,38.7%,25.8%,25.0%,22.6%
vsLHB,5.1,23,0.273,0.340,0.500,0.227,1.31,1,1.69,4.3%,27.0%,17.4%,16.7%,12.8%,6.75,78.3%,11.5%,11.1%,38.9%,16.7%,33.3%,27.8%
vsRHB,4.0,18,0.250,0.336,0.438,0.188,1.25,1,2.25,5.6%,28.1%,16.7%,20.0%,14.1%,6.75,38.9%,1.6%,7.7%,38.5%,38.5%,20.0%,15.4%

,,,STATS,STRIKES,STATCAST
BATTER,SAVE,ODDS,ZONE,PA,L5 PA/G,HR,NEAR HR,BA,OBP,SLG,ISO,WOBA,BB%,WHIFF%,K%,SWSTR%,EV,AVGDIST,300+,350+,BARREL%,PULLBRL%,PULLAIR%,HH%,LA SS%,BAT SPD,FAST%,SQUP%,BLAST%,COMP%,AIR%,FB%,HR/FB%,LD%,GB%,PULL%,STRAIGHT%,OPPO%,1ST PITCH SWING%
William Contreras RHB,,+560,17,25,3.60,3,3,0.364,0.440,0.773,0.409,0.511,8.0%,14.3%,12.0%,7.0%,95.4,322.5,6,4,15.8%,10.5%,15.8%,68.4%,31.6%,72.4,30.6%,36.1%,27.8%,85.7%,42.1%,31.6%,50.0%,10.5%,52.6%,36.8%,52.6%,10.5%,38.5%
Garrett Mitchell LHB,,+710,31,17,2.80,2,2,0.312,0.353,0.688,0.375,0.442,5.9%,30.6%,17.6%,14.9%,97.1,315.4,3,2,15.4%,7.7%,7.7%,61.5%,15.4%,77.9,75.8%,30.3%,15.2%,91.7%,38.5%,30.8%,50.0%,7.7%,61.5%,38.5%,30.8%,30.8%,25.0%
Gary Sanchez RHB,—,N/A,29,12,3.40,2,3,0.400,0.500,1.000,0.600,0.606,16.7%,17.6%,25.0%,5.7%,98.4,382.1,3,3,28.6%,28.6%,42.9%,71.4%,42.9%,71.1,20.0%,50.0%,20.0%,90.9%,57.2%,42.9%,66.7%,14.3%,42.9%,71.4%,28.6%,-,20.0%
Jackson Chourio RHB,,+408,19,24,4.80,1,2,0.217,0.250,0.435,0.217,0.295,4.2%,24.4%,29.2%,12.0%,90.1,283.2,7,2,18.8%,-,6.2%,37.5%,37.5%,74.5,53.7%,24.4%,12.2%,93.2%,56.3%,37.5%,0.0%,18.8%,31.2%,18.8%,43.8%,37.5%,28.0%
Brice Turang LHB,,+800,22,22,4.60,1,1,0.273,0.273,0.500,0.227,0.332,-,26.1%,22.7%,16.2%,86.0,267.5,4,1,5.9%,-,-,35.3%,35.3%,70.1,12.2%,26.8%,12.2%,91.1%,52.9%,17.6%,33.3%,35.3%,41.2%,23.5%,41.2%,35.3%,42.9%
Jake Bauers LHB,,+458,30,17,4.00,1,1,0.286,0.412,0.500,0.214,0.395,17.6%,37.0%,29.4%,16.1%,92.0,256.5,2,2,22.2%,11.1%,22.2%,55.6%,66.7%,76.6,65.2%,26.1%,13.0%,85.2%,66.6%,22.2%,50.0%,44.4%,33.3%,44.4%,33.3%,22.2%,38.5%
Joey Ortiz RHB,—,N/A,14,17,2.80,1,1,0.188,0.176,0.375,0.188,0.228,-,26.5%,29.4%,13.8%,92.8,305.8,4,1,8.3%,-,16.7%,33.3%,33.3%,73.8,38.7%,29.0%,9.7%,93.9%,41.7%,25.0%,33.3%,16.7%,58.3%,16.7%,50.0%,33.3%,23.5%
Cooper Pratt RHB,,+940,2,21,3.20,0,0,0.059,0.238,0.118,0.059,0.184,19.0%,17.9%,19.0%,6.9%,86.7,293.0,4,1,8.3%,-,16.7%,25.0%,16.7%,69.4,4.3%,39.1%,13.0%,82.1%,50.0%,25.0%,0.0%,25.0%,41.7%,16.7%,58.3%,25.0%,26.7%
Christian Yelich LHB,,+680,26,19,3.40,0,2,0.250,0.368,0.312,0.062,0.310,15.8%,23.1%,10.5%,8.2%,94.5,309.7,4,3,14.3%,-,14.3%,71.4%,28.6%,74.3,41.7%,41.7%,25.0%,96.0%,64.3%,50.0%,0.0%,14.3%,35.7%,42.9%,28.6%,28.6%,17.6%
David Hamilton LHB,,+1120,21,18,2.20,0,0,0.353,0.389,0.471,0.118,0.373,5.6%,17.9%,27.8%,7.2%,79.2,247.7,1,0,-,-,-,25.0%,16.7%,66.6,-,30.4%,-,95.8%,25.0%,16.7%,0.0%,8.3%,58.3%,25.0%,25.0%,50.0%,27.8%
