Matchup,SD @ ATL
Pitcher,Martin Perez
Pitcher Team,ATL
Opposing Team,SD

,STATS,STRIKES,STATCAST
SPLIT,IP,BF,BAA,WOBA,SLG,ISO,WHIP,HR,HR/9,BB%,WHIFF%,K%,PUTAWAY%,SWSTR%,K/9,1STPS%,MEATBALL%,BARREL%,HH%,FB%,HR/FB%,PULLAIR%
Season,81.1,333,0.220,0.298,0.386,0.166,1.19,10,1.11,9.6%,22.0%,18.6%,17.7%,9.3%,6.86,61.0%,6.5%,6.8%,36.3%,21.9%,17.3%,21.1%
vsLHB,24.0,99,0.242,0.319,0.440,0.198,1.17,4,1.50,6.1%,21.3%,21.2%,15.0%,10.0%,7.88,61.6%,8.8%,8.6%,40.0%,24.3%,23.5%,18.6%
vsRHB,57.1,234,0.211,0.289,0.363,0.152,1.20,6,0.94,11.1%,22.4%,17.5%,19.5%,9.0%,6.44,60.7%,5.4%,6.0%,34.7%,21.0%,14.3%,22.2%

,,,STATS,STATCAST
BATTER,SAVE,ODDS,ZONE,L5 PA/G,BBE,HR,NEAR HR,EV,AVGDIST,300+,350+,BARREL%,PULLBRL%,PULLAIR%,HH%,LA SS%,BAT SPD,FAST%,SQUP%,BLAST%,COMP%,AIR%,FB%,HR/FB%,LD%,GB%,PULL%,STRAIGHT%,OPPO%,1ST PITCH SWING%
Jackson Merrill LHB,,+520,27,4.80,10,2,2,93.2,317.6,3,2,20.0%,10.0%,30.0%,70.0%,60.0%,74.1,35.7%,57.1%,28.6%,93.3%,60.0%,20.0%,100.0%,40.0%,40.0%,50.0%,20.0%,30.0%,40.0%
Ty France RHB,,+480,18,4.60,10,1,1,95.6,289.8,5,2,20.0%,20.0%,30.0%,70.0%,60.0%,73.5,26.3%,42.1%,31.6%,95.0%,70.0%,20.0%,50.0%,50.0%,20.0%,50.0%,10.0%,40.0%,28.6%
Fernando Tatis Jr. RHB,,+500,23,4.60,10,1,1,79.8,406.2,2,2,10.0%,10.0%,10.0%,40.0%,10.0%,76.8,66.7%,33.3%,25.0%,100.0%,20.0%,10.0%,100.0%,10.0%,70.0%,70.0%,30.0%,-,80.0%
Gavin Sheets LHB,,+630,11,3.00,10,0,0,89.1,158.6,0,0,-,-,20.0%,40.0%,10.0%,74.2,50.0%,50.0%,16.7%,100.0%,20.0%,-,-,20.0%,70.0%,60.0%,30.0%,10.0%,50.0%
Luis Rengifo SHB,,+900,20,3.60,10,0,0,97.9,289.5,1,1,10.0%,-,10.0%,80.0%,30.0%,74.4,30.8%,61.5%,53.8%,86.7%,30.0%,10.0%,0.0%,20.0%,70.0%,60.0%,30.0%,10.0%,28.6%
Manny Machado RHB,,+375,26,4.60,10,0,0,90.9,270.7,3,1,10.0%,-,30.0%,40.0%,30.0%,75.3,61.9%,33.3%,19.0%,100.0%,70.0%,40.0%,0.0%,30.0%,20.0%,50.0%,30.0%,20.0%,50.0%
Xander Bogaerts RHB,,+775,9,4.40,10,0,0,91.0,198.2,1,0,-,-,-,50.0%,10.0%,74.7,33.3%,33.3%,22.2%,100.0%,40.0%,10.0%,0.0%,30.0%,60.0%,30.0%,50.0%,20.0%,33.3%
Jake Cronenworth LHB,,+900,6,4.20,10,0,0,77.2,206.7,1,0,-,-,-,10.0%,20.0%,71.5,7.7%,23.1%,7.7%,100.0%,30.0%,10.0%,0.0%,20.0%,40.0%,20.0%,50.0%,30.0%,33.3%
Freddy Fermin RHB,,+900,11,2.00,9,0,0,84.8,210.9,1,0,-,-,22.2%,22.2%,44.4%,71.6,-,54.5%,-,84.6%,44.4%,-,-,44.4%,44.4%,66.7%,33.3%,-,33.3%
Jase Bowen RHB,,+870,11,2.80,5,0,0,80.5,272.4,2,0,-,-,20.0%,-,20.0%,72.6,40.0%,40.0%,-,100.0%,80.0%,60.0%,0.0%,20.0%,20.0%,40.0%,-,60.0%,50.0%
Sung-Mun Song LHB,,+770,3,2.80,4,0,0,86.3,340.9,1,0,-,-,-,50.0%,-,69.5,-,50.0%,16.7%,100.0%,25.0%,25.0%,0.0%,-,75.0%,-,50.0%,50.0%,33.3%
Rodolfo Durán RHB,—,N/A,3,2.80,4,0,0,90.1,289.8,0,0,-,-,-,25.0%,-,72.5,25.0%,50.0%,25.0%,100.0%,25.0%,25.0%,0.0%,-,75.0%,-,25.0%,75.0%,0.0%
Luis Campusano RHB,,+600,2,3.20,2,0,0,94.0,197.7,0,0,-,-,50.0%,50.0%,100.0%,72.4,-,100.0%,-,100.0%,100.0%,-,-,100.0%,-,50.0%,50.0%,-,100.0%
