Matchup,TOR @ SF
Pitcher,Patrick Corbin
Pitcher Team,TOR
Opposing Team,SF

,STATS,STRIKES,STATCAST
SPLIT,IP,BF,BAA,WOBA,SLG,ISO,WHIP,HR,HR/9,BB%,WHIFF%,K%,PUTAWAY%,SWSTR%,K/9,1STPS%,MEATBALL%,BARREL%,HH%,FB%,HR/FB%,PULLAIR%
Season,43.2,205,0.310,0.380,0.524,0.214,1.67,8,1.65,7.3%,21.2%,17.6%,13.3%,10.1%,7.42,62.9%,5.0%,7.2%,44.1%,26.3%,20.0%,19.7%
vsLHB,14.2,62,0.246,0.284,0.351,0.105,1.16,1,0.61,4.8%,23.1%,19.4%,13.6%,11.1%,7.36,74.2%,4.4%,2.2%,45.7%,26.1%,8.3%,15.2%
vsRHB,29.0,143,0.338,0.421,0.600,0.262,1.93,7,2.17,8.4%,20.4%,16.8%,13.2%,9.7%,7.45,58.0%,5.3%,9.4%,43.4%,26.4%,25.0%,21.7%

,,,STATS,STRIKES,STATCAST
BATTER,SAVE,ODDS,ZONE,PA,L5 PA/G,HR,NEAR HR,BA,OBP,SLG,ISO,WOBA,BB%,WHIFF%,K%,SWSTR%,EV,AVGDIST,300+,350+,BARREL%,PULLBRL%,PULLAIR%,HH%,LA SS%,BAT SPD,FAST%,SQUP%,BLAST%,COMP%,AIR%,FB%,HR/FB%,LD%,GB%,PULL%,STRAIGHT%,OPPO%,1ST PITCH SWING%
Heliot Ramos RHB,,+550,7,22,4.60,1,1,0.333,0.364,0.667,0.333,0.435,4.5%,30.2%,13.6%,19.1%,93.8,296.2,6,3,16.7%,11.1%,16.7%,61.1%,55.6%,73.3,33.3%,38.5%,17.9%,90.7%,66.6%,22.2%,25.0%,44.4%,33.3%,27.8%,38.9%,33.3%,38.1%
Victor Bericoto RHB,,+1200,20,20,3.80,1,1,0.400,0.400,0.700,0.300,0.474,-,26.7%,30.0%,15.6%,92.2,303.4,2,2,14.3%,-,7.1%,64.3%,21.4%,74.1,45.0%,22.5%,10.0%,90.9%,35.7%,28.6%,25.0%,7.1%,64.3%,50.0%,21.4%,28.6%,33.3%
Willy Adames RHB,,+550,12,19,4.20,1,3,0.250,0.368,0.562,0.312,0.394,15.8%,51.5%,31.6%,25.4%,85.0,259.5,3,3,10.0%,-,30.0%,30.0%,30.0%,71.9,16.1%,9.7%,9.7%,93.9%,40.0%,40.0%,25.0%,-,30.0%,60.0%,40.0%,-,22.2%
Jung Hoo Lee LHB,,+1200,7,15,4.20,1,1,0.400,0.400,0.733,0.333,0.487,-,10.5%,6.7%,4.2%,86.1,316.9,4,2,7.1%,7.1%,14.3%,28.6%,28.6%,66.1,-,64.7%,17.6%,89.5%,42.9%,28.6%,25.0%,14.3%,57.1%,50.0%,42.9%,7.1%,21.1%
Rafael Devers LHB,,+450,8,19,4.40,0,3,0.167,0.211,0.167,-,0.175,5.3%,30.2%,26.3%,16.0%,91.0,299.3,4,2,15.4%,-,-,53.8%,46.2%,69.6,8.8%,20.6%,8.8%,85.0%,53.9%,46.2%,0.0%,7.7%,38.5%,7.7%,46.2%,46.2%,42.9%
Eric Haase RHB,—,N/A,6,18,3.60,0,1,0.143,0.333,0.214,0.071,0.268,16.7%,27.8%,27.8%,12.7%,86.3,282.0,2,2,22.2%,-,-,22.2%,33.3%,71.5,15.6%,15.6%,6.2%,88.9%,33.3%,-,-,33.3%,55.6%,22.2%,44.4%,33.3%,21.1%
Casey Schmitt RHB,,+569,22,18,4.60,0,1,0.167,0.167,0.222,0.056,0.169,-,13.5%,5.6%,9.0%,93.2,279.3,8,2,5.9%,5.9%,29.4%,41.2%,58.8%,73.0,29.5%,22.7%,11.4%,91.7%,88.3%,41.2%,0.0%,47.1%,5.9%,29.4%,52.9%,17.6%,52.6%
Luis Arraez LHB,,+2100,6,17,4.60,0,0,0.375,0.412,0.375,-,0.352,5.9%,13.0%,5.9%,6.1%,74.4,228.6,1,1,-,-,6.7%,26.7%,26.7%,64.6,-,38.9%,5.6%,78.3%,40.0%,20.0%,0.0%,20.0%,46.7%,40.0%,40.0%,20.0%,6.2%
Jonah Cox RHB,—,N/A,6,15,2.20,0,1,0.133,0.133,0.267,0.133,0.167,-,52.9%,60.0%,32.1%,67.6,293.3,2,1,-,-,16.7%,16.7%,50.0%,67.5,3.2%,12.9%,-,91.2%,66.7%,50.0%,0.0%,16.7%,-,16.7%,33.3%,50.0%,33.3%
Bryce Eldridge LHB,,+860,18,13,4.40,0,2,0.182,0.308,0.273,0.091,0.266,15.4%,0.0%,7.7%,-,90.2,271.4,2,1,10.0%,-,20.0%,40.0%,10.0%,74.6,30.0%,50.0%,30.0%,90.9%,40.0%,30.0%,0.0%,10.0%,50.0%,50.0%,30.0%,20.0%,21.4%
Drew Gilbert LHB,—,N/A,2,11,2.20,0,0,0.100,0.182,0.100,-,0.140,9.1%,29.4%,36.4%,10.6%,79.7,244.1,0,0,-,-,-,33.3%,16.7%,68.4,-,41.7%,-,70.6%,33.4%,16.7%,0.0%,16.7%,66.7%,33.3%,50.0%,16.7%,46.2%
Christian Koss RHB,—,N/A,1,3,1.60,0,0,-,-,-,-,-,-,16.7%,-,8.3%,87.4,215.7,0,0,-,-,-,-,-,70.2,-,33.3%,-,100.0%,66.7%,66.7%,0.0%,-,-,-,-,100.0%,25.0%
