Batter,Bats,Team,Pitcher,Throws,Contact,Barrel,HR,HardHit,ZoneScore
Hunter Goodman,RHB,COL,Michael Soroka,R,27.5,23.7,12.4,22.3,20.3
Kazuma Okamoto,RHB,TOR,Chris Bassitt,R,37.2,19,11.7,25.4,20.2
Ryan McMahon,LHB,NYY,Nick Martinez,R,42.1,6.1,21.2,30,20.2
Thomas Saggese,RHB,STL,Jared Jones,R,26.6,19,12.1,29.1,20.2
Dylan Beavers,LHB,BAL,Max Scherzer,R,25.4,21.8,2.8,36.2,20.1
Bryan Torres,LHB,STL,Jared Jones,R,34.8,8,8,45.5,20.1
Matt McLain,RHB,CIN,JR Ritchie,R,27.6,23.4,9.4,25,20
Eugenio Suarez,RHB,CIN,JR Ritchie,R,30.3,22.7,7.5,25.7,19.6
Paul Goldschmidt,RHB,NYY,Nick Martinez,R,45.7,10.8,17.4,24,19.6
Kyle Isbel,LHB,KC,Anthony Kay,L,28.4,,10,54.9,19.6
Matt Olson,LHB,ATL,Brandon Williamson,L,26,7.6,16,37.9,19.5
Royce Lewis,RHB,MIN,Anthony Molina,R,29.7,12.9,10.6,35.5,19.5
Jose Fernandez,RHB,ARI,Kyle Freeland,L,45.3,,,59,19.3
Luis Torrens,RHB,NYM,MacKenzie Gore,L,20.8,8.9,8.9,45.7,19.3
Osleivis Basabe,RHB,SF,Taj Bradley,R,27.3,18.3,19.6,17,19.3
Shay Whitcomb,RHB,SF,Taj Bradley,R,35.9,11.9,11.9,32,19.3
Konnor Griffin,RHB,PIT,Andre Pallante,R,33.3,15.9,10.2,28.8,19.2
Hunter Feduccia,LHB,LAD,Michael King,R,22.2,13.5,,49.1,19.2
Dane Myers,RHB,CIN,JR Ritchie,R,39,13.8,9.5,29.3,18.9
Jacob Gonzalez,LHB,PIT,Andre Pallante,R,22.5,12.3,23.6,20.6,18.8
Christian Vazquez,RHB,HOU,Logan Gilbert,R,40.1,9.4,12.2,31.2,18.8
JP Crawford,LHB,SEA,Cristian Javier,R,27.5,11.8,15.9,28,18.6
Josh Jung,RHB,TEX,Sean Manaea,L,38.2,11.9,11.9,28.2,18.6
Alec Bohm,RHB,PHI,Dustin May,R,31.9,15.1,9.8,27.9,18.4
Drew Gilbert,LHB,SF,Taj Bradley,R,36.9,14.1,9,27.8,18.3
Lawrence Butler,LHB,ATH,Yusei Kikuchi,L,46.2,12.3,12.3,22.9,18.3
Christian Moore,RHB,LAA,Brady Basso,L,33.8,20.9,,30.4,18.3
Brice Matthews,RHB,HOU,Logan Gilbert,R,34.9,6.5,13.8,33.3,18.2
Andrew Vaughn,RHB,MIL,Zack Wheeler,R,25.7,6.3,11.8,39.5,18.2
Alan Roden,LHB,MIN,Anthony Molina,R,32.6,10.5,,45.1,18.2
Brandon Nimmo,LHB,TEX,Sean Manaea,L,26.6,6.5,9.1,41.6,18.1
Austin Wells,LHB,NYY,Nick Martinez,R,40.3,4.8,21.1,24.2,18.1
Spencer Horwitz,LHB,PIT,Andre Pallante,R,42.7,19.5,14.7,10.2,18.1
Colson Montgomery,LHB,CWS,Daniel Lynch IV,L,32.6,8.5,17.3,26.1,18
Alex Bregman,RHB,CHC,Janson Junk,R,26,7.5,20.9,25.8,17.9
Luke Maile,RHB,KC,Anthony Kay,L,58.6,7.5,7.5,28.5,17.9
Alec Burleson,LHB,STL,Jared Jones,R,9,17.6,18.7,19.7,17.6
Dylan Crews,RHB,WSH,Drew Anderson,R,26.1,13.5,11,27.4,17.5
Roman Anthony,LHB,BOS,Parker Messick,L,35.5,11.9,,39.1,17.5
Jose Caballero,RHB,NYY,Nick Martinez,R,42.7,9,9,29.4,17.5
Junior Caminero,RHB,TB,Carlos Rodon,L,6.5,26.1,,30.7,17.5
George Springer,RHB,TOR,Chris Bassitt,R,31.3,13.4,13.5,22.1,17.4
Max Schuemann,RHB,NYY,Nick Martinez,R,37.5,9.9,9.9,28.8,17.4
Carson Benge,LHB,NYM,MacKenzie Gore,L,22.7,13.1,13.1,26,17.3
Garrett Mitchell,LHB,MIL,Zack Wheeler,R,24,13.8,13.1,24.4,17.3
Angel Genao,SHB,CLE,Payton Tolle,L,24.8,11,,43.3,17.2
Jared Triolo,RHB,PIT,Andre Pallante,R,44,8.3,3.7,35.2,17.2
Cal Raleigh,SHB,SEA,Cristian Javier,R,25,10.4,10.4,31.9,17.2
Isiah Kiner-Falefa,RHB,BOS,Parker Messick,L,28,16.9,8.2,24,17.2
Freddie Freeman,LHB,LAD,Michael King,R,29.1,6.7,6.3,40,17.1
Brett Sullivan,LHB,COL,Michael Soroka,R,18.5,4.7,18.9,31.8,17.1
Bo Naylor,LHB,MIL,Zack Wheeler,R,24.2,24.4,,24.4,17.1
Wyatt Langford,RHB,TEX,Sean Manaea,L,32.5,14.2,11.9,21.1,17.1
Heliot Ramos,RHB,NYY,Nick Martinez,R,29.7,16.8,10.8,19.8,17
Vladimir Guerrero Jr.,RHB,TOR,Chris Bassitt,R,45.1,11.6,5.3,27.5,17
Luis Lara,SHB,MIL,Zack Wheeler,R,3.2,20.8,15.4,18.8,16.9
Maikel Garcia,RHB,KC,Anthony Kay,L,14.5,6.9,6.9,43.6,16.8
Jordan Walker,RHB,STL,Jared Jones,R,38.9,12.2,8,24.8,16.8
Jonah Cox,RHB,SF,Taj Bradley,R,29,11.9,11.9,24.4,16.7
Corey Seager,LHB,TEX,Sean Manaea,L,35.4,9.6,9.6,27.7,16.7
Drew Cavanaugh,LHB,SF,Taj Bradley,R,43.5,14.5,,28.6,16.6
Cody Freeman,RHB,TEX,Sean Manaea,L,14.1,10.6,10.6,33,16.5
Brooks Lee,SHB,MIN,Anthony Molina,R,27.2,11.3,8.4,29.1,16.5
Trevor Story,RHB,BOS,Parker Messick,L,46.8,,,47,16.4
Marcus Semien,RHB,NYM,MacKenzie Gore,L,13,8.9,8.9,37.3,16.4
Enrique Hernandez,RHB,LAD,Michael King,R,27.1,12.3,12.3,22.8,16.4
Tommy Edman,SHB,LAD,Michael King,R,31,3.7,,48.1,16.4
Chase Meidroth,RHB,CWS,Daniel Lynch IV,L,26.4,8.1,5.5,37,16.4
Turner Hill,LHB,SF,Taj Bradley,R,39.8,7.8,,38.4,16.3
Alika Williams,RHB,ATH,Yusei Kikuchi,L,31.3,,,52.8,16.3
Masyn Winn,RHB,STL,Jared Jones,R,20.1,13,5,32.8,16.3
Josh Naylor,LHB,SEA,Cristian Javier,R,59,6.1,2.9,29.2,16.2
Javier Baez,RHB,DET,Jackson Kent,L,18.6,3.8,5.8,45.2,16.2
Christian Yelich,LHB,MIL,Zack Wheeler,R,24.2,13.6,9,24.9,16.1
Troy Johnston,LHB,COL,Michael Soroka,R,26.4,2.7,6,42.8,16.1
Leody Taveras,SHB,BAL,Max Scherzer,R,34.7,2.7,12.6,31.4,16
Mark Vientos,RHB,NYM,MacKenzie Gore,L,15,17,13.4,18,16
Ben Williamson,RHB,TB,Carlos Rodon,L,28.5,,,52.4,16
James McCann,RHB,ARI,Kyle Freeland,L,43.3,18.6,,20.2,15.9
Brian Serven,RHB,ATH,Yusei Kikuchi,L,42.4,9.4,9.4,22.3,15.9
Connor Norby,RHB,COL,Michael Soroka,R,27.2,12.2,8.6,24.2,15.6
Drake Baldwin,LHB,ATL,Brandon Williamson,L,24.7,7.5,10.1,29.6,15.5
Miguel Rojas,RHB,LAD,Michael King,R,32.2,9.2,,36.4,15.5
Jacob Young,RHB,WSH,Drew Anderson,R,44.8,11.2,14.3,11.2,15.5
Ronald Acuna Jr.,RHB,ATL,Brandon Williamson,L,21.8,8.9,19.9,16.5,15.4
Rafael Marchan,SHB,PHI,Dustin May,R,32.7,9.5,9.5,23.5,15.3
George Lombard Jr.,RHB,NYY,Nick Martinez,R,34.9,6.2,14.6,20.6,15.2
Elly De La Cruz,SHB,CIN,JR Ritchie,R,29.9,12.3,13.1,15.7,15.2
Ivan Herrera,RHB,STL,Jared Jones,R,24.6,9.9,5.2,30.8,15.2
A.J. Ewing,LHB,NYM,MacKenzie Gore,L,37.8,10.7,,30.3,15.1
Jose Trevino,RHB,CIN,JR Ritchie,R,32.5,12.7,6.7,21.4,15.1
Bryan De La Cruz,RHB,PHI,Dustin May,R,31.8,10.3,10.3,20.1,14.9
Brandon Valenzuela,SHB,TOR,Chris Bassitt,R,46.2,6.1,8.2,22.3,14.8
Victor Robles,RHB,SEA,Cristian Javier,R,61.6,,,34.5,14.8
Teoscar Hernandez,RHB,LAD,Michael King,R,37.9,12.1,13.2,10.4,14.6
Tyrone Taylor,RHB,CHC,Janson Junk,R,48.9,6.1,9.8,18.7,14.6
Adley Rutschman,SHB,BOS,Parker Messick,L,43.4,8.3,9.4,18.3,14.6
Jonathan Aranda,LHB,TB,Carlos Rodon,L,16.8,13.4,,32.5,14.5
Pedro Ramirez,SHB,CHC,Janson Junk,R,35.2,9.7,14.7,12.4,14.4
JJ Bleday,LHB,CIN,JR Ritchie,R,38.1,11,8.8,16.4,14.4
Geraldo Perdomo,SHB,ARI,Kyle Freeland,L,16.2,4.8,,44.4,14.4
Vaughn Grissom,RHB,LAA,Brady Basso,L,38.6,3.4,9.5,26.1,14.4
Andres Gimenez,LHB,TOR,Chris Bassitt,R,27.7,6.8,7.5,28.2,14.4
Oswald Peraza,RHB,LAA,Brady Basso,L,27.7,15.4,,24.3,14.2
Nick Gonzales,RHB,PIT,Andre Pallante,R,20.8,8.7,9,25.3,14.2
Nick Fortes,RHB,TB,Carlos Rodon,L,27.2,3.5,7.8,30.3,13.9
Kyle Tucker,LHB,LAD,Michael King,R,33.3,4.5,9.1,25,13.9
Ernie Clement,RHB,TOR,Chris Bassitt,R,31.1,,10.2,31.1,13.9
Trea Turner,RHB,PHI,Dustin May,R,45.2,5.2,8.5,19.8,13.8
Cooper Pratt,RHB,MIL,Zack Wheeler,R,20.5,11.6,,30.7,13.8
Brayan Rocchio,SHB,CLE,Payton Tolle,L,23.7,11.3,9.9,18,13.8
Daulton Varsho,LHB,HOU,Logan Gilbert,R,16.1,11.7,,32.1,13.7
Andres Chaparro,RHB,WSH,Drew Anderson,R,44.2,4.3,7.7,21.6,13.6
Leonardo Bernal,SHB,STL,Jared Jones,R,14.5,15.4,10.7,14.2,13.6
Jeremiah Jackson,RHB,BAL,Max Scherzer,R,43.1,7.9,5.2,20,13.6
Connor Wong,RHB,BOS,Parker Messick,L,32.6,8.2,,29.4,13.5
Cole Young,LHB,SEA,Cristian Javier,R,17.6,7.7,5.3,28.5,13.2
Eduardo Valencia,RHB,DET,Jackson Kent,L,16.6,14.6,8.8,14.6,13.1
Victor Mesa Jr.,LHB,TB,Carlos Rodon,L,10.9,9.4,10.9,21.7,13.1
Victor Caratini,SHB,MIN,Anthony Molina,R,50.9,,,31.8,13
Randy Arozarena,RHB,SEA,Cristian Javier,R,22.1,2.7,4.6,34,13
Mookie Betts,RHB,LAD,Michael King,R,36.3,5.7,9.9,17.3,12.9
Tommy White,RHB,ATH,Yusei Kikuchi,L,21.8,9.2,,30,12.9
Austin Hedges,RHB,CLE,Payton Tolle,L,16,9.9,9.9,19.3,12.9
Marcelo Mayer,LHB,SF,Taj Bradley,R,37,10.3,5.8,15.5,12.9
Michael Harris II,LHB,ATL,Brandon Williamson,L,29.6,,10.1,27.3,12.8
Anthony Volpe,RHB,NYY,Nick Martinez,R,37,9.6,10.3,10.5,12.8
Bryce Teodosio,RHB,LAA,Brady Basso,L,20.3,10.8,,27.7,12.7
Petey Halpin,LHB,CLE,Payton Tolle,L,11.7,9.6,9.6,20.6,12.6
Harry Ford,RHB,WSH,Drew Anderson,R,31.9,5,,29.6,12.3
Sal Frelick,LHB,MIL,Zack Wheeler,R,21.9,11.8,,23.9,12.3
Max Clark,LHB,DET,Jackson Kent,L,47.5,,,29.8,12.2
Luke Keaschall,RHB,MIN,Anthony Molina,R,40.9,5.2,10.8,12.3,12.2
Cedric Mullins,LHB,TB,Carlos Rodon,L,11.1,,10.9,30.7,12.1
Sam Antonacci,LHB,CWS,Daniel Lynch IV,L,19.8,7.2,,29.3,11.8
Travis Bazzana,LHB,CLE,Payton Tolle,L,31.2,8.3,,23,11.8
Isaac Collins,SHB,KC,Anthony Kay,L,22.7,6,11.7,15.8,11.8
John Rave,LHB,KC,Anthony Kay,L,26.9,10,10,10,11.7
Will Smith,RHB,LAD,Michael King,R,9.1,10.4,10.4,16.1,11.7
Salvador Perez,RHB,KC,Anthony Kay,L,28.3,22.3,,3.7,11.6
Lazaro Montes,LHB,SEA,Cristian Javier,R,10.4,8.3,18.7,8.3,11.6
Denzel Clarke,RHB,ATH,Yusei Kikuchi,L,22.3,10.9,,22.1,11.6
Nathan Lukes,LHB,TOR,Chris Bassitt,R,8.4,,7.3,33.7,11.5
Kevin McGonigle,LHB,DET,Jackson Kent,L,30.4,,10.3,21,11.4
Myles Straw,RHB,TOR,Chris Bassitt,R,35.9,,,31.1,11.4
Jose Fermin,RHB,STL,Jared Jones,R,24.5,4.2,8,20.1,11.3
Richie Palacios,LHB,TB,Carlos Rodon,L,45.6,,,27,11.3
Justin Crawford,LHB,PHI,Dustin May,R,20.1,4.3,3.7,25.9,11.1
Carson Kelly,RHB,CHC,Janson Junk,R,48.4,,,25,11.1
Braden Montgomery,SHB,CWS,Daniel Lynch IV,L,35.9,9.8,,16,11
Ryan O'Hearn,LHB,PIT,Andre Pallante,R,36.3,,8.3,19.4,11
Jorbit Vivas,LHB,WSH,Drew Anderson,R,32.6,,4.8,25,11
Taylor Walls,SHB,TB,Carlos Rodon,L,30.1,,,31.4,10.9
Nico Hoerner,RHB,CHC,Janson Junk,R,33.6,,,30.2,10.9
Jhonny Pereda,RHB,SEA,Cristian Javier,R,50.5,,,22.8,10.8
Donovan Walton,LHB,ATH,Yusei Kikuchi,L,45.4,,11.3,11.3,10.8
Alex Call,RHB,LAD,Michael King,R,17.8,5.2,,28.4,10.7
Wade Meckler,LHB,LAA,Brady Basso,L,44.9,,,24.8,10.7
Ryan Waldschmidt,RHB,ARI,Kyle Freeland,L,34.5,,,28.8,10.6
Christian Franklin,RHB,BAL,Max Scherzer,R,19.7,9.7,,20.9,10.6
Mike Yastrzemski,LHB,ATL,Brandon Williamson,L,13.1,,10.7,23.7,10.4
Tristan Peters,LHB,CWS,Daniel Lynch IV,L,41.2,,8.5,14.6,10.3
Brock Rodden,SHB,SEA,Cristian Javier,R,25.7,,,30.4,10.2
Jarren Duran,LHB,BOS,Parker Messick,L,21.4,,9.5,21,10.2
Braxton Fulford,RHB,COL,Michael Soroka,R,29.9,,9.2,17.8,10.2
Josue De Paula,LHB,LAD,Michael King,R,37.2,6.7,,16.1,10.1
