Matchup,ATL @ PIT
Pitcher,Bryce Elder
Pitcher Team,ATL
Opposing Team,PIT

,STATS,STRIKES,STATCAST
SPLIT,IP,BF,BAA,WOBA,SLG,ISO,WHIP,HR,HR/9,BB%,WHIFF%,K%,PUTAWAY%,SWSTR%,K/9,1STPS%,MEATBALL%,BARREL%,HH%,FB%,HR/FB%,PULLAIR%
Season,56.0,243,0.265,0.324,0.435,0.170,1.36,10,1.61,7.0%,22.9%,19.3%,21.1%,10.9%,7.55,65.3%,5.6%,5.6%,39.7%,25.7%,21.7%,20.1%
vsLHB,37.0,156,0.245,0.297,0.392,0.147,1.22,5,1.22,6.4%,22.7%,19.2%,22.4%,10.8%,7.30,67.1%,5.2%,4.3%,33.6%,29.3%,14.7%,19.8%
vsRHB,19.0,87,0.300,0.371,0.512,0.212,1.63,5,2.37,8.0%,23.2%,19.5%,19.1%,11.0%,8.05,62.1%,6.3%,7.9%,50.8%,19.0%,41.7%,20.6%

,,,STATS,STRIKES,STATCAST
BATTER,SAVE,ODDS,ZONE,PA,L5 PA/G,HR,NEAR HR,BA,OBP,SLG,ISO,WOBA,BB%,WHIFF%,K%,SWSTR%,EV,AVGDIST,300+,350+,BARREL%,PULLBRL%,PULLAIR%,HH%,LA SS%,BAT SPD,FAST%,SQUP%,BLAST%,COMP%,AIR%,FB%,HR/FB%,LD%,GB%,PULL%,STRAIGHT%,OPPO%,1ST PITCH SWING%
Brandon Lowe LHB,,+342,30,27,4.80,2,4,0.182,0.296,0.455,0.273,0.318,14.8%,38.2%,25.9%,19.4%,96.0,323.6,5,4,25.0%,18.8%,31.2%,50.0%,37.5%,75.4,64.0%,22.0%,12.0%,90.9%,62.6%,43.8%,28.6%,18.8%,37.5%,62.5%,18.8%,18.8%,52.0%
Ryan O'Hearn LHB,,+660,15,25,4.60,2,3,0.435,0.480,0.739,0.304,0.520,8.0%,13.0%,12.0%,6.6%,92.0,283.0,5,5,20.0%,5.0%,15.0%,50.0%,50.0%,71.3,11.8%,23.5%,15.7%,96.2%,70.0%,45.0%,22.2%,25.0%,25.0%,20.0%,50.0%,30.0%,37.0%
Bryan Reynolds SHB,,+620,13,29,4.60,1,2,0.250,0.379,0.458,0.208,0.364,17.2%,35.6%,34.5%,16.3%,85.0,263.7,3,2,7.1%,-,7.1%,57.1%,35.7%,71.8,19.2%,15.4%,11.5%,88.1%,35.7%,14.3%,50.0%,21.4%,50.0%,42.9%,21.4%,35.7%,36.7%
Tyler Callihan LHB,,+860,5,20,3.20,1,1,0.176,0.250,0.471,0.294,0.295,10.0%,39.0%,50.0%,20.8%,87.1,243.3,2,1,12.5%,12.5%,12.5%,37.5%,37.5%,70.3,10.8%,13.5%,5.4%,92.5%,50.0%,25.0%,50.0%,25.0%,25.0%,37.5%,25.0%,37.5%,39.1%
Jared Triolo RHB,,+1080,22,9,4.00,1,2,0.556,0.556,1.111,0.556,0.713,-,25.0%,11.1%,11.8%,96.3,350.0,3,3,12.5%,-,12.5%,62.5%,50.0%,70.9,6.7%,46.7%,33.3%,93.8%,50.0%,12.5%,100.0%,37.5%,50.0%,50.0%,50.0%,-,27.3%
Jake Mangum SHB,,+1700,12,29,4.60,0,0,0.280,0.379,0.280,-,0.307,10.3%,23.4%,20.7%,12.7%,83.6,238.8,0,0,-,-,-,26.3%,5.3%,67.6,5.0%,21.7%,3.3%,93.8%,10.6%,5.3%,0.0%,5.3%,84.2%,31.6%,36.8%,31.6%,38.5%
Esmerlyn Valdez RHB,,+473,29,20,4.60,0,1,0.471,0.500,0.588,0.118,0.459,10.0%,28.2%,25.0%,13.6%,81.4,259.2,4,1,15.4%,7.7%,7.7%,23.1%,46.2%,74.9,56.7%,13.3%,10.0%,81.1%,61.6%,30.8%,0.0%,30.8%,38.5%,23.1%,30.8%,46.2%,30.4%
Nick Gonzales RHB,,+900,15,16,4.60,0,0,0.615,0.688,0.692,0.077,0.595,12.5%,24.0%,12.5%,9.8%,88.2,261.8,1,0,-,-,-,50.0%,40.0%,70.4,8.3%,20.8%,12.5%,100.0%,40.0%,10.0%,0.0%,30.0%,60.0%,40.0%,30.0%,30.0%,22.2%
Henry Davis RHB,,+750,21,14,3.40,0,0,0.273,0.429,0.364,0.091,0.362,14.3%,12.5%,-,6.7%,75.4,243.4,2,0,-,-,45.5%,18.2%,18.2%,73.1,42.1%,10.5%,5.3%,82.6%,45.5%,27.3%,0.0%,18.2%,27.3%,63.6%,27.3%,9.1%,52.9%
Marcell Ozuna RHB,—,N/A,22,10,4.20,0,0,0.111,0.200,0.111,-,0.154,10.0%,45.5%,60.0%,19.2%,77.8,148.2,0,0,-,-,-,-,50.0%,74.2,52.9%,5.9%,-,77.3%,50.0%,-,-,50.0%,50.0%,50.0%,-,50.0%,10.0%
Billy Cook RHB,—,N/A,1,4,1.80,0,0,0.250,0.250,0.250,-,0.222,-,50.0%,50.0%,27.3%,92.2,362.2,1,1,-,-,-,-,50.0%,72.0,20.0%,40.0%,20.0%,83.3%,50.0%,50.0%,0.0%,-,50.0%,-,50.0%,50.0%,25.0%
Rafael Flores RHB,—,N/A,-,1,2.50,0,0,1.000,1.000,2.000,1.000,1.270,-,0.0%,-,-,73.7,239.4,0,0,-,-,-,-,-,68.0,-,-,-,100.0%,100.0%,100.0%,0.0%,-,-,-,-,100.0%,100.0%
