Matchup,TB @ DET
Pitcher,Freddy Peralta
Pitcher Team,TB
Opposing Team,DET

,STATS,STRIKES,STATCAST
SPLIT,IP,BF,BAA,WOBA,SLG,ISO,WHIP,HR,HR/9,BB%,WHIFF%,K%,PUTAWAY%,SWSTR%,K/9,1STPS%,MEATBALL%,BARREL%,HH%,FB%,HR/FB%,PULLAIR%
Season,135.0,601,0.266,0.345,0.458,0.192,1.46,22,1.47,9.0%,26.2%,21.5%,17.4%,12.4%,8.60,58.2%,6.6%,6.3%,37.7%,27.5%,17.7%,18.5%
vsLHB,87.2,385,0.271,0.346,0.479,0.208,1.44,16,1.64,8.1%,26.9%,21.6%,18.1%,12.7%,8.52,56.1%,6.7%,6.7%,37.8%,28.9%,20.5%,17.4%
vsRHB,46.2,216,0.258,0.342,0.419,0.161,1.52,6,1.16,10.6%,24.8%,21.3%,16.3%,11.8%,8.87,62.0%,6.6%,5.7%,37.6%,24.8%,11.4%,20.6%

,,,STATS,STATCAST
BATTER,SAVE,ODDS,ZONE,L5 PA/G,BBE,HR,NEAR HR,EV,AVGDIST,300+,350+,BARREL%,PULLBRL%,PULLAIR%,HH%,LA SS%,BAT SPD,FAST%,SQUP%,BLAST%,COMP%,AIR%,FB%,HR/FB%,LD%,GB%,PULL%,STRAIGHT%,OPPO%,1ST PITCH SWING%
Hao-Yu Lee RHB,,+650,20,3.80,10,2,2,95.6,332.7,3,3,10.0%,-,10.0%,60.0%,20.0%,72.7,36.4%,81.8%,36.4%,100.0%,60.0%,40.0%,50.0%,20.0%,40.0%,10.0%,50.0%,40.0%,28.6%
Brett Callahan LHB,—,N/A,3,2.60,10,1,1,90.0,259.5,2,1,10.0%,10.0%,20.0%,50.0%,30.0%,73.4,50.0%,41.7%,33.3%,92.3%,40.0%,20.0%,50.0%,20.0%,40.0%,40.0%,40.0%,20.0%,62.5%
Kevin McGonigle LHB,,+680,18,4.40,10,1,2,91.2,289.6,3,2,10.0%,10.0%,20.0%,40.0%,30.0%,71.4,27.3%,54.5%,27.3%,91.7%,80.0%,50.0%,20.0%,30.0%,10.0%,30.0%,50.0%,20.0%,71.4%
Ben Malgeri RHB,—,N/A,26,2.40,10,1,1,92.6,271.8,3,1,10.0%,10.0%,30.0%,30.0%,70.0%,68.9,-,69.2%,15.4%,92.9%,90.0%,40.0%,25.0%,50.0%,10.0%,40.0%,20.0%,40.0%,66.7%
Zach McKinstry LHB,,+1400,9,3.20,10,0,0,87.0,301.0,4,0,-,-,-,10.0%,50.0%,67.3,10.0%,70.0%,-,76.9%,60.0%,20.0%,0.0%,40.0%,40.0%,20.0%,50.0%,30.0%,22.2%
Javier Baez RHB,,+860,16,3.00,10,0,0,90.3,281.7,1,0,-,-,10.0%,40.0%,10.0%,72.8,25.0%,37.5%,25.0%,94.1%,40.0%,30.0%,0.0%,10.0%,60.0%,50.0%,30.0%,20.0%,33.3%
Max Clark LHB,,+1060,22,3.40,10,0,0,81.4,210.4,1,1,-,-,30.0%,20.0%,50.0%,72.9,31.6%,15.8%,-,100.0%,60.0%,20.0%,0.0%,40.0%,20.0%,40.0%,20.0%,40.0%,42.9%
Gleyber Torres RHB,,+880,22,4.40,10,0,0,82.4,174.9,0,0,-,-,10.0%,10.0%,30.0%,66.3,-,33.3%,-,94.7%,50.0%,30.0%,0.0%,20.0%,40.0%,20.0%,40.0%,40.0%,50.0%
Colt Keith LHB,,+680,21,3.20,10,0,0,90.7,287.0,4,0,10.0%,10.0%,30.0%,40.0%,40.0%,72.3,20.0%,40.0%,20.0%,88.2%,60.0%,20.0%,0.0%,40.0%,40.0%,50.0%,10.0%,40.0%,50.0%
Spencer Torkelson RHB,,+530,29,3.40,10,0,0,94.8,256.0,2,2,10.0%,-,40.0%,50.0%,40.0%,73.1,15.4%,61.5%,30.8%,100.0%,50.0%,20.0%,0.0%,30.0%,30.0%,60.0%,30.0%,10.0%,28.6%
Dillon Dingler RHB,,+548,18,4.20,10,0,0,88.0,223.0,1,1,-,-,30.0%,30.0%,30.0%,72.6,21.4%,42.9%,14.3%,87.5%,60.0%,40.0%,0.0%,20.0%,10.0%,40.0%,30.0%,30.0%,40.0%
Eduardo Valencia RHB,,+429,27,3.20,9,0,1,91.5,286.6,3,3,22.2%,-,22.2%,55.6%,55.6%,71.7,33.3%,66.7%,55.6%,81.8%,66.6%,22.2%,0.0%,44.4%,33.3%,22.2%,22.2%,55.6%,0.0%
