Matchup,SEA @ MIA
Pitcher,Tyler Phillips
Pitcher Team,MIA
Opposing Team,SEA

SPLIT,IP,WHIP,H-AB,AVG,SLG,ISO,HR,2B,3B,RBI,K%,BB,OBP,OPS
Batting First,7.0,1.57,="10-30",.333,.600,0.267,2,2,0,4,25.0,1,.375,.975
Batting Second,8.1,1.80,="9-31",.290,.484,0.194,1,3,0,3,21.6,6,.405,.889
Batting Third,9.0,1.22,="4-31",.129,.161,0.032,0,1,0,1,18.4,7,.289,.450
Batting Fourth,7.1,1.64,="9-30",.300,.400,0.100,1,0,0,5,21.2,3,.364,.764
Batting Fifth,6.2,1.65,="8-28",.286,.500,0.214,0,2,2,4,16.1,3,.355,.855
Batting Sixth,9.1,0.75,="6-34",.176,.353,0.177,2,0,0,5,14.3,1,.200,.553
Batting Seventh,6.2,1.95,="7-26",.269,.538,0.269,2,1,0,3,15.2,6,.406,.944
Batting Eighth,8.0,0.63,="4-28",.143,.179,0.036,0,1,0,3,13.3,1,.172,.351
Batting Ninth,6.0,1.67,="6-24",.250,.292,0.042,0,1,0,0,10.7,4,.357,.649

PLAYER,SPLIT,H-AB,AVG,SLG,ISO,HR,2B,3B,RBI,K%,BB,OBP,OPS
JP Crawford LHB,Batting First ​,="43-181",.238,.414,0.176,9,5,0,19,22.0,28,.350,.764
Cal Raleigh SHB,Batting Second ​,="30-176",.170,.335,0.165,8,5,0,21,30.8,23,.264,.599
Josh Naylor LHB,Batting Fourth ​,="50-183",.273,.383,0.110,5,5,0,21,15.3,17,.337,.720
Randy Arozarena RHB,Batting Fifth ​,="47-149",.315,.456,0.141,3,10,1,14,23.7,16,.399,.855
Luke Raley LHB,Batting Sixth ​,="26-97",.268,.526,0.258,6,5,1,16,31.8,8,.339,.865
Buddy Kennedy RHB,Batting Sixth ​,="0-3",.000,.000,0.000,0,0,0,0,66.7,0,.000,.000
Miles Mastrobuoni LHB,Batting Seventh ​,="2-13",.154,.154,0.000,0,0,0,1,33.3,1,.200,.354
Dominic Canzone LHB,Batting Seventh ​,="23-75",.307,.640,0.333,6,7,0,13,22.9,7,.373,1.013
Mitch Garver RHB,Batting Eighth ​,="7-45",.156,.222,0.066,1,0,0,4,39.6,7,.283,.505
Weston Wilson RHB,Batting Eighth ​,="7-24",.292,.417,0.125,1,0,0,1,18.5,3,.370,.787
Victor Robles RHB,Batting Eighth ​,="8-34",.235,.265,0.030,0,1,0,2,19.4,2,.278,.543
Cole Young LHB,Batting Eighth ​,="24-95",.253,.358,0.105,2,4,0,13,22.3,5,.301,.659
Colt Emerson LHB,Batting Ninth ​,="20-96",.208,.458,0.250,6,4,1,11,32.7,10,.290,.748
