Split,vsLHB
Range,L10
Dates,="7/31/2026"
Games,20

,STATS,STATCAST
TIME,PITCHER,VS,IP,BF,FIP,AVG,WOBA,WHIP,ISO,SLG,HR,HR/9,TB,WHIFF%,K%,PUTAWAY%,SWSTR%,K/9,BB,BB%,1STPS%,MEATBALL%,BBE,HH%,BARRELS,BARREL%,FB%,HR/FB%,PULLAIR%
7:10 PM,Mitch Bratt,@,4.2,23,8.89,0.364,0.495,1.93,0.455,0.818,2,3.86,18,8.8%,4.3%,14.3%,4.4%,1.93,1,4.3%,60.9%,11.8%,21,33.3%,3,14.3%,28.6%,33.3%,14.3%
2:20 PM,Will Warren,@,28.0,127,5.67,0.309,0.396,1.68,0.245,0.555,5,1.61,61,17.3%,15.0%,16.4%,7.2%,6.11,13,10.2%,62.8%,6.1%,93,40.9%,10,10.8%,18.3%,23.5%,19.4%
8:40 PM,Michael Wacha,@,31.1,143,3.55,0.308,0.347,1.56,0.158,0.466,3,0.86,62,18.8%,18.2%,15.9%,9.6%,7.47,8,5.6%,65.0%,8.9%,107,29.9%,6,5.6%,30.8%,9.1%,19.6%
10:10 PM,Zebby Matthews,@,28.0,135,5.71,0.308,0.385,1.82,0.197,0.504,5,1.61,59,16.5%,14.8%,13.9%,7.6%,6.43,15,11.1%,61.5%,7.8%,99,39.4%,15,15.2%,29.3%,13.8%,19.2%
7:10 PM,Freddy Peralta,vs,30.2,141,4.76,0.302,0.379,1.60,0.233,0.535,6,1.76,69,27.9%,21.3%,17.1%,13.0%,8.80,10,7.1%,48.9%,5.6%,100,40.0%,6,6.0%,31.0%,19.4%,17.0%
7:10 PM,Janson Junk,@,31.1,142,4.50,0.302,0.362,1.60,0.186,0.488,5,1.44,63,16.6%,19.0%,16.8%,7.7%,7.76,11,7.7%,62.9%,7.2%,104,45.2%,8,7.7%,22.1%,21.7%,21.2%
7:10 PM,Erick Fedde,@,24.0,111,4.60,0.290,0.342,1.67,0.150,0.440,3,1.12,44,17.6%,16.2%,12.3%,7.5%,6.75,11,9.9%,70.5%,7.9%,82,48.8%,5,6.1%,23.2%,15.8%,17.1%
8:40 PM,Tomoyuki Sugano,vs,28.1,128,6.70,0.288,0.394,1.55,0.314,0.602,8,2.54,71,21.0%,12.5%,13.8%,9.4%,5.08,10,7.8%,50.0%,6.5%,102,43.1%,16,15.7%,34.3%,22.9%,27.5%
9:38 PM,Ryan Johnson,vs,22.0,96,5.42,0.284,0.356,1.50,0.205,0.489,5,2.05,43,22.8%,19.8%,17.6%,10.8%,7.77,8,8.3%,58.8%,8.2%,69,24.6%,6,8.7%,31.9%,22.7%,10.1%
7:15 PM,Bryce Elder,vs,31.1,136,5.30,0.278,0.343,1.37,0.206,0.484,7,2.01,61,20.3%,16.9%,18.9%,9.8%,6.61,8,5.9%,65.7%,5.1%,105,37.1%,7,6.7%,29.5%,22.6%,22.9%
7:07 PM,Kyle Leahy,@,21.0,95,3.39,0.274,0.328,1.57,0.107,0.381,1,0.43,32,20.8%,21.1%,16.9%,9.7%,8.57,10,10.5%,55.8%,7.3%,64,53.1%,7,10.9%,20.3%,7.7%,26.6%
8:15 PM,Nathan Eovaldi,@,30.2,135,3.65,0.272,0.333,1.40,0.184,0.456,4,1.17,57,25.1%,23.0%,22.5%,13.0%,9.10,9,6.7%,64.4%,5.1%,95,38.9%,8,8.4%,26.3%,16.0%,20.0%
6:10 PM,Paul Skenes,@,34.0,146,3.01,0.246,0.316,1.29,0.162,0.408,3,0.79,53,30.1%,28.8%,23.1%,15.7%,11.12,12,8.2%,60.5%,5.5%,89,47.2%,10,11.2%,30.3%,7.4%,13.5%
7:05 PM,Brandon Young,vs,34.2,151,4.37,0.237,0.311,1.36,0.156,0.393,4,1.04,53,23.2%,18.5%,17.6%,11.2%,7.27,15,9.9%,63.2%,7.2%,107,42.1%,5,4.7%,26.2%,14.3%,22.4%
9:38 PM,Shane Drohan,@,15.1,63,2.32,0.236,0.291,1.11,0.109,0.345,0,-,19,34.6%,23.8%,25.0%,17.3%,8.80,4,6.3%,73.0%,6.5%,42,33.3%,3,7.1%,35.7%,-,7.1%
9:40 PM,Casey Mize,@,29.2,119,2.12,0.228,0.257,1.01,0.114,0.342,1,0.30,39,24.5%,22.7%,16.5%,11.8%,8.19,4,3.4%,68.9%,7.6%,88,35.2%,6,6.8%,38.6%,2.9%,18.2%
7:10 PM,Tanner Bibee,vs,34.2,142,4.95,0.225,0.289,1.10,0.163,0.388,6,1.56,50,19.8%,15.5%,15.0%,9.8%,5.71,9,6.3%,65.5%,7.9%,109,30.3%,9,8.3%,29.4%,15.6%,22.9%
6:10 PM,Hunter Greene,vs,13.1,56,2.43,0.220,0.280,1.27,0.100,0.320,1,0.68,16,31.2%,35.7%,33.3%,15.7%,13.50,6,10.7%,58.9%,7.2%,30,50.0%,1,3.3%,26.7%,12.5%,16.7%
10:10 PM,Bryce Miller,vs,30.1,117,3.66,0.218,0.275,0.99,0.155,0.373,4,1.19,41,27.6%,23.9%,19.3%,15.9%,8.31,6,5.1%,65.0%,5.4%,82,32.9%,5,6.1%,31.7%,15.4%,25.6%
7:10 PM,Nick Martinez,vs,31.0,122,4.55,0.217,0.283,1.00,0.191,0.409,5,1.45,47,17.9%,15.6%,12.9%,9.3%,5.52,6,4.9%,63.1%,8.4%,97,32.0%,8,8.2%,37.1%,11.1%,28.9%
