Matchup,TEX @ LAA
Pitcher,MacKenzie Gore
Pitcher Team,TEX
Opposing Team,LAA

,STATS,STRIKES,STATCAST
SPLIT,IP,BF,BAA,WOBA,SLG,ISO,WHIP,HR,HR/9,BB%,WHIFF%,K%,PUTAWAY%,SWSTR%,K/9,1STPS%,MEATBALL%,BARREL%,HH%,FB%,HR/FB%,PULLAIR%
Season,128.2,547,0.230,0.304,0.393,0.163,1.24,16,1.12,8.6%,25.6%,25.6%,21.2%,12.7%,9.79,59.4%,7.8%,9.0%,42.1%,26.0%,15.2%,18.6%
vsLHB,29.1,139,0.275,0.348,0.417,0.142,1.74,2,0.61,12.9%,19.8%,20.1%,17.0%,9.2%,8.59,62.6%,10.5%,10.9%,43.5%,19.6%,11.1%,16.3%
vsRHB,99.0,408,0.216,0.289,0.385,0.170,1.10,14,1.27,7.1%,27.3%,27.5%,22.6%,13.8%,10.18,58.3%,6.9%,8.4%,41.6%,28.2%,16.2%,19.5%

,,,STATS,STATCAST
BATTER,SAVE,ODDS,ZONE,L5 PA/G,BBE,HR,NEAR HR,EV,AVGDIST,300+,350+,BARREL%,PULLBRL%,PULLAIR%,HH%,LA SS%,BAT SPD,FAST%,SQUP%,BLAST%,COMP%,AIR%,FB%,HR/FB%,LD%,GB%,PULL%,STRAIGHT%,OPPO%,1ST PITCH SWING%
Nolan Schanuel LHB,,+1020,17,4.40,10,0,1,91.4,357.5,4,2,10.0%,-,20.0%,60.0%,50.0%,69.2,-,72.7%,45.5%,100.0%,40.0%,20.0%,0.0%,20.0%,60.0%,50.0%,50.0%,-,37.5%
Jose Siri RHB,,+560,35,2.80,10,2,2,90.5,331.8,3,3,20.0%,10.0%,30.0%,50.0%,20.0%,75.6,77.8%,27.8%,27.8%,94.7%,40.0%,30.0%,66.7%,10.0%,60.0%,70.0%,10.0%,20.0%,71.4%
Travis d'Arnaud RHB,,+640,7,2.20,10,1,1,86.0,266.0,1,1,10.0%,10.0%,20.0%,20.0%,50.0%,73.2,28.6%,35.7%,7.1%,93.3%,50.0%,30.0%,33.3%,20.0%,40.0%,30.0%,40.0%,30.0%,71.4%
Adam Frazier LHB,—,N/A,4,3.00,10,0,0,80.1,263.3,1,1,-,-,-,30.0%,30.0%,64.6,-,46.2%,7.7%,92.9%,20.0%,10.0%,0.0%,10.0%,70.0%,50.0%,20.0%,30.0%,10.0%
Mike Trout RHB,,+412,17,4.20,10,0,0,85.2,263.0,1,1,-,-,10.0%,30.0%,50.0%,74.4,47.1%,23.5%,11.8%,94.4%,70.0%,30.0%,0.0%,40.0%,30.0%,30.0%,40.0%,30.0%,14.3%
Josh Lowe LHB,—,N/A,7,3.40,10,0,0,79.7,251.0,3,2,-,-,-,20.0%,30.0%,73.8,33.3%,41.7%,8.3%,92.3%,40.0%,20.0%,0.0%,20.0%,50.0%,30.0%,50.0%,20.0%,70.0%
Oswald Peraza RHB,—,N/A,15,2.80,10,0,1,83.0,242.9,2,1,10.0%,-,10.0%,20.0%,50.0%,75.3,62.5%,18.8%,12.5%,100.0%,60.0%,30.0%,0.0%,30.0%,20.0%,30.0%,50.0%,20.0%,50.0%
Zach Neto RHB,,+427,24,4.40,10,0,0,89.5,241.2,2,0,-,-,30.0%,40.0%,30.0%,71.8,-,66.7%,16.7%,100.0%,70.0%,40.0%,0.0%,30.0%,20.0%,40.0%,40.0%,20.0%,33.3%
Vaughn Grissom RHB,,+870,20,4.00,10,0,0,88.8,236.9,2,0,-,-,20.0%,40.0%,40.0%,71.4,28.6%,50.0%,14.3%,100.0%,60.0%,20.0%,0.0%,40.0%,40.0%,40.0%,40.0%,20.0%,50.0%
Moisés Ballesteros LHB,,+725,10,3.80,6,0,0,90.5,224.0,1,1,16.7%,-,33.3%,50.0%,33.3%,71.1,22.2%,33.3%,11.1%,75.0%,33.4%,16.7%,0.0%,16.7%,50.0%,50.0%,50.0%,-,66.7%
Wade Meckler LHB,,+1360,3,4.00,7,0,0,83.2,221.4,1,0,-,-,-,14.3%,28.6%,67.3,-,27.3%,-,100.0%,42.9%,14.3%,0.0%,28.6%,57.1%,28.6%,57.1%,14.3%,28.6%
Tyler Heineman SHB,—,N/A,10,3.00,10,0,0,83.1,217.5,1,0,-,-,30.0%,20.0%,30.0%,66.5,-,42.9%,7.1%,93.3%,40.0%,20.0%,0.0%,20.0%,40.0%,40.0%,40.0%,20.0%,42.9%
Denzer Guzman RHB,,+800,9,3.40,10,0,0,83.8,195.8,0,0,-,-,20.0%,-,40.0%,73.7,46.2%,30.8%,-,92.9%,40.0%,-,-,40.0%,40.0%,30.0%,40.0%,30.0%,42.9%
