Split,vsLHB
Range,L10
Dates,="7/29/2026"
Games,16

,STATS,STATCAST
TIME,PITCHER,VS,IP,BF,FIP,AVG,WOBA,WHIP,ISO,SLG,HR,HR/9,TB,WHIFF%,K%,PUTAWAY%,SWSTR%,K/9,BB,BB%,1STPS%,MEATBALL%,BBE,HH%,BARRELS,BARREL%,FB%,HR/FB%,PULLAIR%
9:40 PM,Patrick Sandoval,@,1.2,13,8.50,0.615,0.683,4.80,0.385,1.000,1,5.40,13,10.0%,15.4%,25.0%,4.5%,10.80,0,-,53.8%,9.1%,11,27.3%,1,9.1%,45.5%,20.0%,27.3%
9:38 PM,Grayson Rodriguez,vs,20.0,107,6.60,0.389,0.460,2.40,0.267,0.656,4,1.80,59,17.4%,11.2%,8.9%,8.2%,5.40,13,12.1%,56.1%,7.8%,81,58.0%,8,9.9%,30.9%,16.0%,16.0%
6:40 PM,MacKenzie Gore,@,12.2,61,3.81,0.327,0.376,1.82,0.145,0.473,1,0.71,26,16.8%,18.0%,18.0%,8.6%,7.82,5,8.2%,59.0%,10.0%,44,38.6%,3,6.8%,13.6%,16.7%,22.7%
7:40 PM,Davis Martin,vs,26.2,131,4.75,0.321,0.373,1.99,0.107,0.429,2,0.68,48,20.8%,13.7%,11.9%,9.3%,6.07,17,13.0%,49.6%,6.9%,95,38.9%,3,3.2%,16.8%,12.5%,21.1%
7:40 PM,Joe Ryan,vs,35.0,149,4.39,0.266,0.335,1.20,0.231,0.497,9,2.31,71,26.3%,30.2%,24.1%,13.5%,11.57,4,2.7%,71.1%,6.6%,98,49.0%,11,11.2%,29.6%,31.0%,30.6%
4:10 PM,Gabriel Hughes,@,11.2,50,2.16,0.261,0.286,1.29,0.087,0.348,0,-,16,15.2%,20.0%,14.1%,7.7%,7.71,3,6.0%,72.0%,8.7%,37,29.7%,0,-,21.6%,-,18.9%
1:10 PM,Tarik Skubal,vs,16.1,68,2.24,0.258,0.289,1.16,0.136,0.394,2,1.10,26,35.8%,33.8%,25.0%,21.7%,12.67,2,2.9%,81.2%,12.3%,43,34.9%,2,4.7%,9.3%,50.0%,20.9%
1:05 PM,Zack Littell,vs,26.1,110,5.30,0.257,0.335,1.25,0.218,0.475,6,2.05,48,20.5%,20.0%,13.5%,10.5%,7.52,7,6.4%,67.9%,7.0%,80,43.8%,10,12.5%,30.0%,20.8%,21.2%
12:10 PM,Ryan Gusto,vs,18.2,86,4.76,0.253,0.338,1.55,0.173,0.427,2,0.96,32,17.9%,16.3%,15.6%,7.6%,6.75,10,11.6%,59.3%,8.9%,61,49.2%,6,9.8%,26.2%,12.5%,16.4%
7:40 PM,Randy Dobnak,@,12.0,51,4.10,0.250,0.276,1.25,0.083,0.333,1,0.75,16,17.0%,9.8%,8.5%,8.1%,3.75,3,5.9%,47.2%,5.7%,43,37.2%,1,2.3%,16.3%,14.3%,18.6%
7:45 PM,Dustin May,vs,29.0,122,2.24,0.248,0.289,1.31,0.073,0.321,1,0.31,35,26.5%,30.3%,25.3%,12.1%,11.48,11,9.0%,63.4%,7.2%,74,40.5%,1,1.4%,20.3%,6.7%,18.9%
