Matchup,NYM @ TB
Pitcher,Justin Hagenman
Pitcher Team,NYM
Opposing Team,TB

,,,STATS,STATCAST
BATTER,SAVE,ODDS,ZONE,L5 PA/G,BBE,HR,NEAR HR,EV,AVGDIST,300+,350+,BARREL%,PULLBRL%,PULLAIR%,HH%,LA SS%,BAT SPD,FAST%,SQUP%,BLAST%,COMP%,AIR%,FB%,HR/FB%,LD%,GB%,PULL%,STRAIGHT%,OPPO%,1ST PITCH SWING%
Victor Mesa Jr. LHB,,+475,24,2.80,8,2,2,98.2,348.4,5,3,50.0%,-,12.5%,75.0%,50.0%,73.9,33.3%,77.8%,55.6%,100.0%,75.0%,37.5%,33.3%,37.5%,25.0%,25.0%,62.5%,12.5%,40.0%
Jonathan Aranda LHB,,+500,24,4.40,8,1,1,97.2,301.7,4,2,12.5%,-,12.5%,62.5%,62.5%,71.8,21.4%,42.9%,28.6%,100.0%,62.5%,25.0%,50.0%,37.5%,25.0%,37.5%,37.5%,25.0%,66.7%
Yandy Diaz RHB,,+564,21,4.80,8,1,2,89.3,315.6,3,2,25.0%,-,-,37.5%,25.0%,72.0,44.4%,55.6%,33.3%,90.0%,37.5%,25.0%,50.0%,12.5%,50.0%,25.0%,50.0%,25.0%,0.0%
Liam Hicks LHB,,+900,23,3.20,8,1,1,89.4,259.9,2,1,12.5%,12.5%,37.5%,25.0%,62.5%,70.0,-,60.0%,10.0%,83.3%,75.0%,25.0%,0.0%,50.0%,25.0%,50.0%,50.0%,-,40.0%
Jonny DeLuca RHB,—,N/A,11,4.20,8,1,1,89.5,205.2,2,0,-,-,50.0%,25.0%,25.0%,74.0,25.0%,62.5%,25.0%,100.0%,50.0%,12.5%,100.0%,37.5%,25.0%,50.0%,37.5%,12.5%,66.7%
Junior Caminero RHB,,+300,26,4.60,8,1,1,88.6,262.7,1,1,12.5%,-,-,37.5%,25.0%,82.7,90.9%,9.1%,18.2%,84.6%,50.0%,25.0%,0.0%,25.0%,37.5%,37.5%,37.5%,25.0%,33.3%
Ryan Vilade RHB,—,N/A,25,2.60,8,0,0,85.0,201.6,0,0,-,-,12.5%,12.5%,25.0%,77.5,100.0%,50.0%,16.7%,66.7%,25.0%,-,-,25.0%,75.0%,37.5%,62.5%,-,57.1%
Jorge Mateo RHB,—,N/A,12,3.40,8,0,0,89.9,273.1,4,0,-,-,12.5%,50.0%,50.0%,73.9,41.7%,50.0%,16.7%,100.0%,50.0%,-,-,50.0%,37.5%,37.5%,37.5%,25.0%,25.0%
Cedric Mullins LHB,,+550,26,3.20,8,0,1,92.6,247.7,2,2,-,-,12.5%,62.5%,12.5%,72.4,22.2%,66.7%,33.3%,100.0%,37.5%,25.0%,0.0%,12.5%,50.0%,37.5%,37.5%,25.0%,33.3%
Taylor Walls SHB,,+1200,16,4.00,8,0,1,84.7,264.1,2,1,-,-,25.0%,37.5%,25.0%,69.3,-,71.4%,-,87.5%,50.0%,25.0%,0.0%,25.0%,25.0%,50.0%,25.0%,25.0%,40.0%
Nick Fortes RHB,—,N/A,13,3.60,8,0,0,86.4,246.1,2,1,-,-,37.5%,12.5%,50.0%,71.3,10.0%,50.0%,10.0%,100.0%,50.0%,-,-,50.0%,37.5%,75.0%,25.0%,-,100.0%
Richie Palacios LHB,,+1100,12,4.00,8,0,0,88.8,177.9,0,0,-,-,-,37.5%,12.5%,70.1,7.1%,28.6%,21.4%,100.0%,25.0%,12.5%,0.0%,12.5%,62.5%,50.0%,37.5%,12.5%,40.0%
Chandler Simpson LHB,,+2200,6,4.20,8,0,0,80.1,221.3,1,0,-,-,25.0%,-,25.0%,65.2,-,40.0%,-,90.9%,50.0%,37.5%,0.0%,12.5%,37.5%,37.5%,25.0%,37.5%,66.7%
Kenny Piper RHB,—,N/A,1,2.50,1,0,0,69.1,-,0,0,-,-,-,-,-,71.3,-,-,-,100.0%,-,-,-,-,100.0%,100.0%,-,-,100.0%
