Matchup,KC @ TB
Pitcher,Michael Wacha
Pitcher Team,KC
Opposing Team,TB

,STATS,STRIKES,STATCAST
SPLIT,IP,BF,BAA,WOBA,SLG,ISO,WHIP,HR,HR/9,BB%,WHIFF%,K%,PUTAWAY%,SWSTR%,K/9,1STPS%,MEATBALL%,BARREL%,HH%,FB%,HR/FB%,PULLAIR%
Season,94.0,382,0.235,0.301,0.401,0.166,1.17,10,0.96,7.3%,22.7%,18.8%,18.7%,11.0%,6.89,65.7%,7.8%,5.8%,36.7%,27.0%,12.0%,16.9%
vsLHB,53.2,221,0.225,0.290,0.375,0.150,1.16,6,1.01,7.7%,23.9%,20.4%,19.2%,11.6%,7.55,66.5%,7.7%,7.1%,35.3%,30.1%,10.6%,20.5%
vsRHB,39.2,161,0.248,0.317,0.436,0.188,1.21,4,0.91,6.8%,20.9%,16.8%,17.9%,10.2%,6.13,64.6%,8.1%,4.1%,38.5%,23.0%,14.3%,12.3%

,,,STATS,STRIKES,STATCAST
BATTER,SAVE,ODDS,ZONE,PA,L5 PA/G,HR,NEAR HR,BA,OBP,SLG,ISO,WOBA,BB%,WHIFF%,K%,SWSTR%,EV,AVGDIST,300+,350+,BARREL%,PULLBRL%,PULLAIR%,HH%,LA SS%,BAT SPD,FAST%,SQUP%,BLAST%,COMP%,FB%,HR/FB%,LD%,GB%,PULL%,STRAIGHT%,OPPO%,1ST PITCH SWING%
Ryan Vilade RHB,—,N/A,28,13,3.20,2,2,0.462,0.462,0.923,0.462,0.597,-,14.8%,15.4%,7.3%,99.2,280.1,3,2,18.2%,9.1%,27.3%,63.6%,18.2%,75.6,56.0%,32.0%,28.0%,96.2%,27.3%,66.7%,9.1%,54.5%,36.4%,45.5%,18.2%,33.3%
Jonny DeLuca RHB,—,N/A,8,26,3.80,1,0,0.385,0.385,0.615,0.231,0.433,-,24.0%,11.5%,13.3%,81.9,233.1,1,0,4.5%,4.5%,31.8%,22.7%,31.8%,73.8,45.8%,16.7%,8.3%,96.0%,31.8%,14.3%,22.7%,40.9%,63.6%,22.7%,13.6%,37.5%
Jonathan Aranda LHB,,+486,34,18,4.40,1,1,0.400,0.500,0.667,0.267,0.493,16.7%,25.0%,22.2%,11.7%,90.9,264.9,3,1,9.1%,-,9.1%,45.5%,54.5%,70.6,18.2%,36.4%,13.6%,88.0%,18.2%,50.0%,45.5%,36.4%,18.2%,36.4%,45.5%,50.0%
Cedric Mullins LHB,,+575,15,14,4.60,1,2,0.333,0.429,0.583,0.250,0.438,7.1%,19.0%,21.4%,8.7%,88.2,264.0,2,2,22.2%,22.2%,44.4%,44.4%,44.4%,70.0,9.5%,28.6%,14.3%,100.0%,22.2%,50.0%,33.3%,22.2%,55.6%,11.1%,33.3%,9.1%
Victor Mesa Jr. LHB,,+820,22,14,3.20,1,2,0.273,0.429,0.545,0.273,0.416,21.4%,39.4%,21.4%,17.1%,91.4,295.1,3,2,28.6%,-,14.3%,42.9%,57.1%,73.6,34.5%,17.2%,6.9%,90.6%,28.6%,0.0%,42.9%,14.3%,28.6%,71.4%,-,36.8%
Nick Fortes RHB,—,N/A,19,21,3.60,0,0,0.300,0.333,0.350,0.050,0.307,-,6.7%,4.8%,3.7%,78.9,215.3,1,1,-,-,31.6%,21.1%,15.8%,73.1,37.5%,20.8%,8.3%,85.7%,21.1%,0.0%,21.1%,42.1%,63.2%,15.8%,21.1%,47.4%
Yandy Diaz RHB,,+500,15,19,4.40,0,0,0.438,0.526,0.438,-,0.430,15.8%,17.1%,21.1%,7.1%,84.3,201.8,0,0,-,-,-,41.7%,33.3%,73.6,41.2%,20.6%,11.8%,97.1%,-,-,25.0%,75.0%,41.7%,25.0%,33.3%,22.7%
Taylor Walls SHB,,+1260,9,18,3.60,0,1,0.250,0.278,0.312,0.062,0.255,5.6%,26.3%,27.8%,13.3%,80.4,287.4,4,1,8.3%,-,33.3%,25.0%,41.7%,69.2,2.9%,20.0%,2.9%,94.6%,50.0%,0.0%,16.7%,25.0%,33.3%,33.3%,33.3%,44.4%
Ben Williamson RHB,—,N/A,8,17,3.00,0,0,0.067,0.176,0.067,-,0.129,11.8%,22.2%,23.5%,11.3%,81.6,213.9,0,0,-,-,-,18.2%,18.2%,67.7,9.1%,22.7%,4.5%,88.0%,9.1%,0.0%,18.2%,54.5%,27.3%,45.5%,27.3%,31.2%
Richie Palacios LHB,,+1140,23,15,3.20,0,1,0.250,0.400,0.333,0.083,0.333,20.0%,32.1%,26.7%,14.3%,77.4,195.1,1,1,12.5%,12.5%,37.5%,37.5%,37.5%,68.8,4.2%,12.5%,12.5%,85.7%,-,-,50.0%,25.0%,62.5%,12.5%,25.0%,31.2%
