Matchup,TOR @ BAL
Pitcher,Kyle Bradish
Pitcher Team,BAL
Opposing Team,TOR

SPLIT,IP,WHIP,H-AB,AVG,SLG,ISO,HR,2B,3B,RBI,K%,BB,OBP,OPS
Batting First,7.2,1.57,="9-31",.290,.484,0.194,1,1,1,5,17.6,3,.353,.837
Batting Second,5.2,2.65,="9-25",.360,.600,0.240,1,3,0,2,25.8,6,.484,1.084
Batting Third,8.0,1.00,="3-26",.115,.269,0.154,1,1,0,1,41.9,5,.258,.527
Batting Fourth,6.0,1.50,="6-25",.240,.560,0.320,2,2,0,4,21.4,3,.321,.881
Batting Fifth,7.0,1.14,="5-24",.208,.375,0.167,0,2,1,1,28.6,3,.286,.661
Batting Sixth,6.2,1.05,="3-22",.136,.136,0.000,0,0,0,1,23.1,4,.269,.405
Batting Seventh,5.0,2.20,="7-22",.318,.500,0.182,1,1,0,3,11.5,4,.423,.923
Batting Eighth,5.0,2.00,="9-24",.375,.583,0.208,1,2,0,5,16.0,1,.400,.983
Batting Ninth,6.1,0.95,="5-23",.217,.304,0.087,0,2,0,3,28.0,1,.280,.584

PLAYER,SPLIT,H-AB,AVG,SLG,ISO,HR,2B,3B,RBI,K%,BB,OBP,OPS
George Springer RHB,Batting First ​,="32-152",.211,.362,0.151,5,8,0,13,19.9,15,.290,.652
Nathan Lukes LHB,Batting First ​,="12-28",.429,.607,0.178,0,5,0,7,10.3,0,.448,1.055
Yohendrick Pinango LHB,Batting Second ​,="7-23",.304,.478,0.174,1,1,0,4,16.0,2,.360,.838
Vladimir Guerrero Jr. RHB,Batting Third ​,="54-179",.302,.385,0.083,2,9,0,21,11.1,25,.394,.779
Jesus Sanchez LHB,Batting Fourth ​,="19-71",.268,.437,0.169,3,3,0,12,17.9,3,.282,.719
Kazuma Okamoto RHB,Batting Fourth ​,="22-104",.212,.375,0.163,5,2,0,19,30.2,10,.284,.659
Daulton Varsho LHB,Batting Sixth ​,="15-61",.246,.311,0.065,0,4,0,2,15.2,5,.303,.614
Ernie Clement RHB,Batting Sixth ​,="14-59",.237,.424,0.187,3,2,0,9,10.9,4,.281,.705
Charles McAdoo RHB,Batting Sixth ​,="1-4",.250,1.000,0.750,1,0,0,2,25.0,0,.250,1.250
Myles Straw RHB,Batting Seventh ​,="5-28",.179,.321,0.142,1,1,0,3,12.1,4,.273,.594
Andres Gimenez LHB,Batting Eighth ​,="24-107",.224,.383,0.159,4,5,0,18,16.5,3,.263,.646
Tyler Heineman SHB,Batting Ninth ​,="7-56",.125,.179,0.054,1,0,0,3,23.8,2,.169,.348
Brandon Valenzuela SHB,Batting Ninth ​,="17-72",.236,.444,0.208,4,3,0,10,23.8,12,.345,.789
