Matchup,TEX @ BOS
Pitcher,Connelly Early
Pitcher Team,BOS
Opposing Team,TEX

,STATS,STRIKES,STATCAST
SPLIT,IP,BF,BAA,WOBA,SLG,ISO,WHIP,HR,HR/9,BB%,WHIFF%,K%,PUTAWAY%,SWSTR%,K/9,1STPS%,MEATBALL%,BARREL%,HH%,FB%,HR/FB%,PULLAIR%
Season,71.0,300,0.226,0.310,0.396,0.170,1.23,12,1.52,9.0%,23.1%,23.0%,19.3%,10.8%,8.75,61.3%,7.7%,11.6%,42.4%,32.3%,17.2%,18.2%
vsLHB,18.2,75,0.206,0.288,0.397,0.191,1.02,4,1.93,6.7%,20.3%,25.3%,22.1%,9.5%,9.16,64.0%,8.8%,10.0%,40.0%,26.0%,23.1%,8.0%
vsRHB,52.1,225,0.234,0.317,0.396,0.162,1.30,8,1.38,9.8%,24.0%,22.2%,18.5%,11.3%,8.60,60.4%,7.4%,12.2%,43.2%,34.5%,15.7%,21.6%

,,,STATS,STRIKES,STATCAST
BATTER,SAVE,ODDS,ZONE,PA,L5 PA/G,HR,NEAR HR,BA,OBP,SLG,ISO,WOBA,BB%,WHIFF%,K%,SWSTR%,EV,AVGDIST,300+,350+,BARREL%,PULLBRL%,PULLAIR%,HH%,LA SS%,BAT SPD,FAST%,SQUP%,BLAST%,COMP%,FB%,HR/FB%,LD%,GB%,PULL%,STRAIGHT%,OPPO%,1ST PITCH SWING%
Elias Diaz RHB,—,N/A,27,18,2.60,2,2,0.176,0.222,0.588,0.412,0.340,5.6%,30.2%,22.2%,19.1%,83.9,257.1,2,2,23.1%,15.4%,23.1%,38.5%,30.8%,75.0,51.4%,20.0%,8.6%,85.4%,30.8%,50.0%,15.4%,38.5%,30.8%,30.8%,38.5%,40.0%
Jake Burger RHB,,+352,22,16,3.80,2,4,0.308,0.375,0.846,0.538,0.479,12.5%,32.0%,25.0%,12.5%,91.5,321.5,6,5,20.0%,10.0%,40.0%,50.0%,30.0%,77.1,65.2%,21.7%,21.7%,92.0%,70.0%,28.6%,-,20.0%,60.0%,30.0%,10.0%,13.3%
Josh Jung RHB,,+544,15,19,4.60,1,1,0.529,0.579,0.706,0.176,0.554,10.5%,7.1%,5.3%,2.9%,88.0,290.0,4,2,6.2%,-,-,50.0%,50.0%,70.3,12.0%,40.0%,16.0%,92.6%,18.8%,33.3%,31.2%,50.0%,18.8%,50.0%,31.2%,6.7%
Michael Helman RHB,,+790,1,13,3.20,1,1,0.154,0.154,0.385,0.231,0.230,-,21.7%,23.1%,12.8%,86.4,306.5,6,5,-,-,20.0%,10.0%,50.0%,71.6,5.3%,31.6%,-,90.5%,70.0%,14.3%,10.0%,-,30.0%,50.0%,20.0%,45.5%
Justin Foscue RHB,,+650,-,13,2.60,1,2,0.455,0.538,1.000,0.545,0.628,7.7%,17.4%,23.1%,6.1%,96.9,320.9,3,2,25.0%,-,25.0%,75.0%,50.0%,70.8,15.0%,30.0%,25.0%,95.2%,37.5%,33.3%,25.0%,37.5%,37.5%,37.5%,25.0%,11.1%
Kyle Higashioka RHB,,+492,11,10,3.40,1,2,0.500,0.600,1.000,0.500,0.645,20.0%,17.6%,-,7.1%,90.5,246.5,2,1,12.5%,12.5%,25.0%,37.5%,37.5%,70.4,12.5%,37.5%,12.5%,100.0%,25.0%,50.0%,37.5%,25.0%,50.0%,12.5%,37.5%,8.3%
Joc Pederson LHB,—,N/A,19,9,3.40,1,2,0.375,0.444,1.250,0.875,0.673,-,11.1%,11.1%,5.1%,98.6,314.9,2,2,28.6%,14.3%,28.6%,85.7%,42.9%,70.8,25.0%,41.7%,33.3%,75.0%,14.3%,0.0%,42.9%,42.9%,42.9%,42.9%,14.3%,0.0%
Corey Seager LHB,,+458,11,18,4.40,0,0,-,0.056,-,-,0.036,5.6%,41.2%,50.0%,22.2%,98.4,267.1,1,0,-,-,-,87.5%,-,71.1,6.9%,24.1%,20.7%,87.9%,25.0%,0.0%,-,75.0%,75.0%,-,25.0%,47.1%
Wyatt Langford RHB,,+470,9,17,4.60,0,0,0.250,0.294,0.312,0.062,0.270,5.9%,20.7%,29.4%,8.6%,86.0,279.0,2,1,9.1%,9.1%,9.1%,27.3%,27.3%,72.2,30.8%,30.8%,11.5%,89.7%,18.2%,0.0%,18.2%,63.6%,36.4%,36.4%,27.3%,26.3%
Ezequiel Duran RHB,,+710,6,16,4.40,0,0,0.400,0.438,0.467,0.067,0.398,6.2%,24.3%,25.0%,12.2%,93.0,238.1,2,0,-,-,27.3%,36.4%,63.6%,70.7,5.7%,28.6%,8.6%,97.2%,9.1%,0.0%,63.6%,27.3%,54.5%,45.5%,-,28.6%
Brandon Nimmo LHB,,+490,10,9,3.80,0,0,-,0.222,-,-,0.152,11.1%,18.8%,22.2%,7.9%,75.4,251.8,1,1,-,-,-,20.0%,20.0%,71.0,16.7%,16.7%,-,80.0%,20.0%,0.0%,20.0%,40.0%,40.0%,20.0%,40.0%,22.2%
Nicky Lopez LHB,,+1800,-,6,3.40,0,0,0.500,0.500,0.500,-,0.445,-,0.0%,16.7%,-,53.6,-,0,0,-,-,-,20.0%,20.0%,64.9,-,25.0%,-,66.7%,-,-,-,60.0%,-,60.0%,40.0%,33.3%
Cody Freeman RHB,—,N/A,-,2,3.00,0,0,-,-,-,-,-,-,100.0%,100.0%,57.1%,-,-,0,0,-,-,-,-,-,65.4,-,-,-,100.0%,-,-,-,-,-,-,-,0.0%
