Matchup,ATH @ HOU
Pitcher,Peter Lambert
Pitcher Team,HOU
Opposing Team,ATH

,STATS,STRIKES,STATCAST
SPLIT,IP,BF,BAA,WOBA,SLG,ISO,WHIP,HR,HR/9,BB%,WHIFF%,K%,PUTAWAY%,SWSTR%,K/9,1STPS%,MEATBALL%,BARREL%,HH%,FB%,HR/FB%,PULLAIR%
Season,45.1,190,0.207,0.275,0.287,0.079,1.21,2,0.40,11.1%,26.1%,22.1%,17.9%,12.4%,8.34,60.5%,6.8%,4.9%,41.0%,29.5%,5.6%,12.3%
vsLHB,28.0,118,0.146,0.236,0.167,0.021,1.18,0,-,16.1%,32.1%,25.4%,20.5%,14.3%,9.64,55.1%,6.8%,3.0%,34.8%,28.8%,-,13.6%
vsRHB,17.1,72,0.294,0.340,0.456,0.162,1.27,2,1.04,2.8%,17.1%,16.7%,13.6%,9.1%,6.23,69.4%,6.9%,7.1%,48.2%,30.4%,11.8%,10.7%

,,STATS,STRIKES,STATCAST
BATTER,ODDS,PA,L5 PA/G,HR,NEAR HR,BA,OBP,SLG,ISO,WOBA,BB%,WHIFF%,K%,SWSTR%,EV,BARREL%,PULLBRL%,PULLAIR%,HH%,LA SS%,BAT SPD,FAST%,SQUP%,BLAST%,COMP%,FB%,HR/FB%,LD%,GB%,PULL%,STRAIGHT%,OPPO%,1ST PITCH SWING%
Tyler Soderstrom LHB,N/A,20,4.00,1,2,0.375,0.500,0.625,0.250,0.476,20.0%,16.7%,5.0%,7.5%,90.8,13.3%,-,20.0%,53.3%,33.3%,74.4,33.3%,27.3%,18.2%,94.3%,20.0%,0.0%,20.0%,46.7%,46.7%,33.3%,20.0%,27.3%
Carlos Cortes LHB,N/A,19,3.20,1,3,0.200,0.368,0.467,0.267,0.361,21.1%,14.7%,-,5.4%,89.0,20.0%,13.3%,20.0%,40.0%,53.3%,71.0,16.7%,36.7%,16.7%,88.2%,26.7%,25.0%,33.3%,26.7%,26.7%,60.0%,13.3%,19.2%
Darell Hernaiz RHB,N/A,26,3.60,0,0,0.227,0.346,0.318,0.091,0.303,11.5%,26.8%,15.4%,12.6%,88.8,-,-,5.6%,33.3%,33.3%,67.1,-,35.0%,10.0%,97.6%,22.2%,0.0%,33.3%,44.4%,22.2%,61.1%,16.7%,33.3%
Nick Kurtz LHB,N/A,26,4.40,0,1,0.250,0.423,0.300,0.050,0.336,23.1%,37.8%,30.8%,15.6%,85.9,25.0%,-,8.3%,50.0%,50.0%,78.5,80.0%,15.0%,15.0%,90.9%,8.3%,0.0%,41.7%,41.7%,50.0%,25.0%,25.0%,22.7%
Brent Rooker RHB,N/A,24,3.60,0,0,0.250,0.375,0.300,0.050,0.315,8.3%,32.6%,29.2%,16.3%,80.2,-,-,-,15.4%,23.1%,73.1,31.7%,9.8%,2.4%,95.3%,46.2%,0.0%,7.7%,46.2%,7.7%,53.8%,38.5%,27.3%
Jeff McNeil LHB,N/A,22,4.00,0,0,0.150,0.227,0.150,-,0.180,9.1%,22.6%,9.1%,15.6%,86.8,-,-,-,22.2%,27.8%,67.1,4.0%,26.0%,6.0%,96.2%,11.1%,0.0%,22.2%,55.6%,33.3%,27.8%,38.9%,52.2%
Zack Gelof RHB,N/A,22,4.00,0,0,0.316,0.409,0.368,0.053,0.348,13.6%,22.2%,31.8%,9.2%,80.2,-,-,-,25.0%,16.7%,73.1,28.1%,12.5%,6.2%,88.9%,25.0%,0.0%,8.3%,58.3%,25.0%,50.0%,25.0%,16.7%
Lawrence Butler LHB,N/A,18,3.00,0,0,0.059,0.111,0.059,-,0.086,5.6%,23.5%,16.7%,12.5%,87.5,-,-,14.3%,42.9%,28.6%,74.3,36.7%,20.0%,16.7%,90.9%,-,-,28.6%,64.3%,35.7%,35.7%,28.6%,30.8%
Shea Langeliers RHB,N/A,17,4.20,0,0,0.059,0.059,0.118,0.059,0.075,-,32.4%,17.6%,19.6%,89.5,14.3%,-,21.4%,42.9%,35.7%,74.8,45.2%,25.8%,9.7%,91.2%,14.3%,0.0%,28.6%,28.6%,35.7%,28.6%,35.7%,52.4%
Henry Bolte RHB,N/A,16,3.60,0,0,0.308,0.438,0.308,-,0.344,18.8%,34.5%,18.8%,16.4%,83.9,-,-,-,30.0%,20.0%,75.5,63.6%,22.7%,13.6%,75.9%,10.0%,0.0%,10.0%,80.0%,40.0%,20.0%,40.0%,63.2%
Jonah Heim SHB,N/A,15,3.80,0,0,0.154,0.200,0.154,-,0.162,6.7%,24.1%,13.3%,10.3%,86.9,-,-,-,8.3%,25.0%,70.0,10.3%,31.0%,3.4%,100.0%,58.3%,0.0%,8.3%,33.3%,16.7%,41.7%,41.7%,35.0%
Alika Williams RHB,N/A,9,2.60,0,0,0.222,0.222,0.222,-,0.198,-,25.0%,33.3%,11.4%,86.2,-,-,-,33.3%,33.3%,69.6,6.2%,18.8%,6.2%,100.0%,16.7%,0.0%,33.3%,33.3%,16.7%,66.7%,16.7%,30.0%
Colby Thomas RHB,N/A,2,2.40,0,0,0.500,0.500,0.500,-,0.445,-,0.0%,-,-,75.9,-,-,-,-,50.0%,75.2,40.0%,-,-,83.3%,-,-,50.0%,50.0%,-,100.0%,-,75.0%
