Date,Venue,Game,Time,HR %,2B/3B %,1B %,Runs %,HR #,2B/3B #,1B #,Runs #,HR % Stadium,2B/3B % Stadium,1B % Stadium,Runs % Stadium,HR # Stadium,2B/3B # Stadium,1B # Stadium,Runs # Stadium,HR % Weather,2B/3B % Weather,1B % Weather,Runs % Weather,HR # Weather,2B/3B # Weather,1B # Weather,Runs # Weather
2026-08-26,Sutter Health Park,MIN @ ATH,9:05,+38%,+22%,+9%,+32%,+0.86,+0.77,+0.94,+2.80,+30%,+14%,+2%,+19%,+0.67,+0.47,+0.18,+1.70,+9%,+8%,+7%,+13%,+0.20,+0.30,+0.77,+1.11
2026-08-26,Rogers Centre,KC  @ TOR,7:07,+16%,+6%,-4%,+5%,+0.36,+0.23,-0.43,+0.44,+7%,-2%,-2%,-1%,+0.15,-0.05,-0.23,-0.09,+9%,+8%,-2%,+6%,+0.21,+0.28,-0.20,+0.54
2026-08-26,Nationals Park,COL @ WAS,6:45,+11%,+9%,+1%,+7%,+0.25,+0.30,+0.10,+0.61,+3%,+4%,+3%,+3%,+0.06,+0.15,+0.33,+0.28,+8%,+4%,-2%,+4%,+0.19,+0.16,-0.23,+0.33
2026-08-26,Yankee Stadium,HOU @ NYY,7:05,+10%,-12%,-14%,-8%,+0.22,-0.42,-1.52,-0.75,+4%,-12%,-6%,-5%,+0.09,-0.41,-0.60,-0.42,+6%,0%,-9%,-4%,+0.14,-0.01,-0.92,-0.32
2026-08-26,Petco Park,PIT @ SD,4:10,+8%,-12%,-1%,0%,+0.19,-0.41,-0.10,0.00,-5%,-11%,-4%,-7%,-0.11,-0.38,-0.46,-0.62,+13%,-1%,+3%,+7%,+0.29,-0.03,+0.35,+0.62
2026-08-26,Rate Field,TEX @ CHW,7:40,+4%,-7%,+1%,+1%,+0.09,-0.24,+0.15,+0.06,-5%,-7%,+2%,-3%,-0.11,-0.26,+0.26,-0.22,+9%,+0%,-1%,+3%,+0.20,+0.02,-0.12,+0.28
2026-08-26,Citi Field,MIL @ NYM,7:10,+4%,-15%,-6%,-5%,+0.09,-0.54,-0.65,-0.47,-2%,-19%,-4%,-8%,-0.04,-0.66,-0.48,-0.71,+6%,+4%,-2%,+3%,+0.13,+0.13,-0.17,+0.24
2026-08-26,Angel Stadium,CLE @ LAA,4:07,+2%,-4%,-2%,-2%,+0.04,-0.13,-0.23,-0.18,-9%,-4%,+1%,-4%,-0.20,-0.15,+0.16,-0.33,+11%,+0%,-4%,+2%,+0.25,+0.01,-0.39,+0.15
2026-08-26,T-Mobile Park,PHI @ SEA,4:10,0%,-8%,-6%,-5%,-0.01,-0.28,-0.64,-0.48,+0%,-15%,-6%,-8%,+0.00,-0.52,-0.67,-0.74,0%,+7%,+0%,+3%,-0.01,+0.24,+0.03,+0.26
2026-08-26,Truist Park,LAD @ ATL,7:15,-5%,-12%,+0%,-8%,-0.11,-0.43,+0.01,-0.70,-1%,-7%,+1%,-3%,-0.02,-0.24,+0.15,-0.26,-4%,-5%,-1%,-5%,-0.08,-0.19,-0.14,-0.44
2026-08-26,Busch Stadium,BAL @ STL,7:45,-7%,-5%,+4%,-5%,-0.17,-0.17,+0.46,-0.45,-8%,-6%,+4%,-6%,-0.19,-0.20,+0.39,-0.54,+1%,+1%,+1%,+1%,+0.02,+0.02,+0.06,+0.09
2026-08-26,Chase Field,CHC @ ARI,3:40,-8%,+11%,0%,0%,-0.19,+0.39,-0.02,0.00,-8%,+13%,0%,+1%,-0.18,+0.45,-0.01,+0.08,0%,-2%,0%,-1%,-0.01,-0.06,-0.01,-0.09
2026-08-26,Oracle Park,CIN @ SF,3:45,-13%,+9%,+8%,+2%,-0.29,+0.32,+0.86,+0.17,-15%,+11%,+6%,+0%,-0.35,+0.38,+0.68,+0.02,+2%,-1%,+2%,+2%,+0.06,-0.05,+0.18,+0.16
2026-08-26,LoanDepot Park,BOS @ MIA,6:40,-13%,+2%,-2%,-5%,-0.29,+0.07,-0.24,-0.46,-13%,+1%,-1%,-5%,-0.29,+0.05,-0.14,-0.43,0%,+1%,-1%,0%,-0.01,+0.03,-0.10,-0.04
2026-08-26,Comerica Park,TB  @ DET,1:10,-18%,-5%,+3%,-9%,-0.40,-0.16,+0.37,-0.80,-10%,+1%,+6%,-1%,-0.22,+0.03,+0.63,-0.12,-8%,-6%,-2%,-8%,-0.18,-0.19,-0.26,-0.69
