Matchup,ARI @ CLE
Pitcher,Mitch Bratt
Pitcher Team,ARI
Opposing Team,CLE

,STATS,STRIKES,STATCAST
SPLIT,IP,BF,BAA,WOBA,SLG,ISO,WHIP,HR,HR/9,BB%,WHIFF%,K%,PUTAWAY%,SWSTR%,K/9,1STPS%,MEATBALL%,BARREL%,HH%,FB%,HR/FB%,PULLAIR%
Season,15.2,77,0.308,0.422,0.585,0.277,1.98,4,2.30,14.3%,15.9%,13.0%,13.2%,8.0%,5.74,58.4%,5.6%,9.1%,38.2%,30.9%,23.5%,21.8%
vsLHB,4.1,23,0.364,0.495,0.818,0.455,2.08,2,4.15,4.3%,8.8%,4.3%,14.3%,4.4%,2.08,60.9%,11.8%,14.3%,33.3%,28.6%,33.3%,14.3%
vsRHB,10.2,54,0.279,0.391,0.465,0.186,2.06,2,1.69,18.5%,18.0%,16.7%,13.0%,9.1%,7.59,57.4%,3.6%,5.9%,41.2%,32.4%,18.2%,26.5%

,,,STATS,STATCAST
BATTER,SAVE,ODDS,ZONE,L5 PA/G,BBE,HR,NEAR HR,EV,AVGDIST,300+,350+,BARREL%,PULLBRL%,PULLAIR%,HH%,LA SS%,BAT SPD,FAST%,SQUP%,BLAST%,COMP%,AIR%,FB%,HR/FB%,LD%,GB%,PULL%,STRAIGHT%,OPPO%,1ST PITCH SWING%
Gabriel Arias RHB,—,N/A,2,3.40,10,0,0,92.6,253.4,2,1,-,-,10.0%,40.0%,40.0%,73.7,29.4%,35.3%,23.5%,100.0%,50.0%,20.0%,0.0%,30.0%,50.0%,60.0%,10.0%,30.0%,50.0%
Chase DeLauter LHB,—,N/A,27,4.20,10,2,2,86.9,261.1,2,2,20.0%,20.0%,20.0%,50.0%,30.0%,73.7,61.1%,27.8%,22.2%,100.0%,30.0%,20.0%,100.0%,10.0%,50.0%,50.0%,30.0%,20.0%,75.0%
Travis Bazzana LHB,—,N/A,9,4.00,10,0,0,91.7,297.3,2,1,-,-,-,40.0%,10.0%,72.1,35.7%,35.7%,21.4%,100.0%,50.0%,40.0%,0.0%,10.0%,50.0%,20.0%,70.0%,10.0%,62.5%
Petey Halpin LHB,—,N/A,-,3.40,6,0,0,70.4,172.0,0,0,-,-,16.7%,16.7%,33.3%,69.7,-,60.0%,20.0%,71.4%,33.4%,16.7%,0.0%,16.7%,50.0%,50.0%,33.3%,16.7%,66.7%
Austin Hedges RHB,—,N/A,11,3.00,10,0,0,82.5,228.7,1,1,10.0%,-,20.0%,40.0%,20.0%,72.5,6.7%,33.3%,13.3%,93.8%,30.0%,20.0%,0.0%,10.0%,30.0%,50.0%,40.0%,10.0%,33.3%
Angel Martinez SHB,—,N/A,24,3.20,10,1,1,80.1,230.6,1,1,10.0%,10.0%,30.0%,30.0%,20.0%,73.4,41.7%,33.3%,8.3%,100.0%,30.0%,20.0%,50.0%,10.0%,60.0%,70.0%,10.0%,20.0%,40.0%
Brayan Rocchio SHB,—,N/A,6,4.20,10,1,1,91.3,293.2,2,1,10.0%,10.0%,40.0%,30.0%,60.0%,70.8,8.3%,66.7%,8.3%,100.0%,70.0%,40.0%,25.0%,30.0%,30.0%,70.0%,10.0%,20.0%,16.7%
Patrick Bailey SHB,—,N/A,8,3.40,10,1,1,82.4,219.1,2,1,10.0%,10.0%,20.0%,20.0%,40.0%,73.2,38.5%,30.8%,7.7%,72.2%,50.0%,40.0%,25.0%,10.0%,20.0%,20.0%,20.0%,60.0%,50.0%
Jose Ramirez SHB,—,N/A,23,4.60,10,0,0,86.6,221.8,1,0,-,-,30.0%,30.0%,30.0%,72.2,13.3%,26.7%,6.7%,100.0%,50.0%,30.0%,0.0%,20.0%,40.0%,60.0%,20.0%,20.0%,37.5%
David Fry RHB,—,N/A,25,2.60,10,2,2,87.8,279.5,3,2,10.0%,10.0%,10.0%,50.0%,20.0%,72.9,33.3%,33.3%,5.6%,94.7%,50.0%,50.0%,40.0%,-,30.0%,30.0%,40.0%,30.0%,57.1%
Rhys Hoskins RHB,—,N/A,23,2.80,10,1,1,88.5,235.3,2,1,10.0%,10.0%,40.0%,30.0%,30.0%,72.4,33.3%,40.0%,-,100.0%,50.0%,30.0%,33.3%,20.0%,10.0%,50.0%,-,50.0%,66.7%
Kyle Manzardo LHB,—,N/A,25,3.20,10,0,0,87.4,239.9,1,0,-,-,10.0%,10.0%,30.0%,68.1,-,66.7%,-,92.3%,40.0%,10.0%,0.0%,30.0%,60.0%,50.0%,40.0%,10.0%,42.9%
Steven Kwan LHB,—,N/A,8,4.60,10,0,0,72.6,212.1,0,0,-,-,-,10.0%,50.0%,61.0,-,45.5%,-,91.7%,50.0%,10.0%,0.0%,40.0%,30.0%,20.0%,50.0%,30.0%,33.3%
