HR Split,Overall
Dates,="8/24/2026"
Games,10

#,TIME,PITCHER,VS,HR RISK,VS LHB,VS RHB,HR/9,BARREL%,HR/FB%,HH%,FB%,MEATBALL%,BF
1,9:40 PM,Jeffrey Springs,vs,1.32,1.16,0.72,2.16,8.8%,20.0%,35.4%,32.0%,6.1%,1314
2,6:45 PM,Ryan Feltner,@,1.00,0.46,0.98,1.71,10.1%,17.5%,36.5%,31.0%,7.8%,666
3,9:40 PM,Zebby Matthews,@,0.98,1.22,0.10,1.52,10.1%,20.3%,46.8%,22.9%,8.4%,877
4,9:40 PM,Merrill Kelly,vs,0.81,1.01,-0.17,1.58,10.5%,19.3%,41.9%,25.5%,4.4%,1426
5,7:40 PM,Kumar Rocker,@,0.61,0.48,0.35,1.56,9.4%,16.3%,38.8%,26.9%,6.2%,932
6,6:45 PM,Cade Cavalli,vs,0.53,0.23,0.50,1.33,7.5%,22.7%,42.8%,23.9%,7.5%,939
7,9:40 PM,Logan Gilbert,vs,0.52,0.09,0.75,1.38,9.1%,17.0%,40.0%,27.7%,7.1%,1320
8,9:40 PM,Zack Wheeler,@,0.15,0.88,-0.76,1.42,5.8%,18.1%,36.9%,28.9%,4.7%,1153
9,9:40 PM,Braxton Ashcraft,@,0.12,0.21,-0.12,1.17,6.5%,20.3%,39.6%,23.5%,7.8%,1015
10,9:40 PM,Robbie Ray,vs,-0.05,-1.01,0.43,1.10,7.8%,11.3%,38.9%,31.1%,6.7%,1446
11,9:38 PM,George Klassen,vs,-0.13,0.01,-0.15,0.82,9.8%,15.4%,41.0%,21.3%,7.5%,202
12,9:40 PM,Kevin Gausman,@,-0.31,0.16,-0.54,1.05,5.8%,14.7%,39.1%,24.8%,6.8%,1617
13,6:40 PM,Framber Valdez,vs,-0.58,-0.87,-0.21,0.70,5.9%,15.8%,47.6%,15.7%,7.9%,1549
14,9:38 PM,Parker Messick,@,-0.81,-0.55,-0.61,0.87,4.5%,18.0%,29.4%,19.8%,7.1%,880
15,9:45 PM,Chase Burns,@,-0.89,-0.18,-0.97,0.64,5.6%,9.9%,39.2%,27.3%,6.0%,855
16,6:40 PM,Sandy Alcantara,vs,-1.02,-0.35,-0.97,0.66,5.2%,9.3%,36.0%,23.2%,7.9%,1602
17,6:40 PM,Drew Rasmussen,@,-1.06,-0.67,-0.53,0.65,4.7%,11.7%,32.5%,22.8%,8.1%,1228
18,6:40 PM,Ranger Suarez,@,-1.10,-0.62,-0.70,0.73,4.1%,11.6%,35.4%,22.8%,5.4%,1229
