Matchup,CLE @ HOU
Pitcher,Joey Cantillo
Pitcher Team,CLE
Opposing Team,HOU

SPLIT,IP,WHIP,H-AB,AVG,SLG,ISO,HR,2B,3B,RBI,K%,BB,OBP,OPS
Batting First,8.2,1.96,="12-38",.316,.763,0.447,5,2,0,8,18.6,5,.395,1.158
Batting Second,7.1,2.86,="15-36",.417,.750,0.333,3,3,0,7,16.7,6,.500,1.250
Batting Third,10.1,1.16,="7-36",.194,.250,0.056,0,2,0,1,22.0,5,.293,.543
Batting Fourth,8.2,1.38,="8-30",.267,.600,0.333,3,1,0,9,25.7,4,.343,.943
Batting Fifth,8.0,1.38,="6-27",.222,.296,0.074,0,2,0,2,12.5,5,.344,.640
Batting Sixth,7.2,1.17,="6-27",.222,.296,0.074,0,2,0,0,25.8,3,.323,.619
Batting Seventh,7.0,1.43,="6-25",.240,.280,0.040,0,1,0,2,23.3,4,.345,.625
Batting Eighth,7.0,1.00,="4-25",.160,.240,0.080,0,2,0,2,31.0,3,.250,.490
Batting Ninth,7.1,1.09,="7-28",.250,.286,0.036,0,1,0,3,20.7,1,.276,.562

PLAYER,SPLIT,H-AB,AVG,SLG,ISO,HR,2B,3B,RBI,K%,BB,OBP,OPS
Jeremy Pena RHB,Batting First ​,="43-147",.293,.469,0.176,6,8,0,16,13.5,12,.356,.825
Yordan Alvarez LHB,Batting Second ​,="80-241",.332,.627,0.295,19,14,0,47,16.8,38,.432,1.059
Christian Walker RHB,Batting Third ​,="16-82",.195,.415,0.220,4,4,1,15,25.6,6,.267,.682
Isaac Paredes RHB,Batting Fourth ​,="16-66",.242,.485,0.243,4,4,0,12,20.9,12,.395,.880
Jose Altuve RHB,Batting Fifth ​,="13-57",.228,.491,0.263,4,3,0,9,27.4,4,.279,.770
Yainer Diaz RHB,Batting Sixth ​,="10-43",.233,.302,0.069,0,3,0,2,15.9,1,.250,.552
Cam Smith RHB,Batting Seventh ​,="18-66",.273,.439,0.166,2,5,0,9,26.4,6,.333,.772
Jake Meyers RHB,Batting Eighth ​,="7-28",.250,.286,0.036,0,1,0,5,16.1,2,.323,.609
Brice Matthews RHB,Batting Ninth ​,="6-33",.182,.455,0.273,2,3,0,5,36.1,3,.250,.705
