Matchup,WSH @ TEX
Pitcher,Cade Cavalli
Pitcher Team,WSH
Opposing Team,TEX

,STATS,STRIKES,STATCAST
SPLIT,IP,BF,BAA,WOBA,SLG,ISO,WHIP,HR,HR/9,BB%,WHIFF%,K%,PUTAWAY%,SWSTR%,K/9,1STPS%,MEATBALL%,BARREL%,HH%,FB%,HR/FB%,PULLAIR%
Season,136.2,578,0.248,0.304,0.374,0.127,1.24,15,0.99,7.1%,25.7%,26.1%,21.8%,12.2%,9.94,61.7%,8.5%,7.2%,40.6%,24.3%,14.3%,11.8%
vsLHB,78.2,341,0.261,0.323,0.407,0.147,1.30,10,1.14,6.5%,25.0%,25.2%,22.3%,11.7%,9.84,59.1%,9.5%,5.8%,39.0%,26.0%,17.2%,13.0%
vsRHB,57.0,237,0.229,0.278,0.327,0.098,1.19,5,0.79,8.0%,26.5%,27.4%,21.1%,12.7%,10.26,65.4%,7.2%,9.3%,43.0%,21.9%,9.1%,9.9%

,,,STATS,STATCAST
BATTER,SAVE,ODDS,ZONE,L5 PA/G,BBE,HR,NEAR HR,EV,AVGDIST,300+,350+,BARREL%,PULLBRL%,PULLAIR%,HH%,LA SS%,BAT SPD,FAST%,SQUP%,BLAST%,COMP%,AIR%,FB%,HR/FB%,LD%,GB%,PULL%,STRAIGHT%,OPPO%,1ST PITCH SWING%
Elias Diaz RHB,,+910,17,2.80,10,1,1,82.0,258.6,4,1,-,-,10.0%,20.0%,20.0%,74.9,53.8%,30.8%,-,92.9%,40.0%,40.0%,25.0%,-,30.0%,20.0%,40.0%,40.0%,12.5%
Jarred Kelenic LHB,—,N/A,15,1.60,10,1,1,87.3,331.6,5,2,20.0%,10.0%,20.0%,40.0%,40.0%,73.4,37.5%,37.5%,12.5%,88.9%,60.0%,40.0%,25.0%,20.0%,40.0%,50.0%,20.0%,30.0%,44.4%
Danny Jansen RHB,—,N/A,30,4.00,10,0,2,82.6,247.2,2,2,10.0%,-,30.0%,30.0%,20.0%,70.7,7.1%,35.7%,7.1%,100.0%,60.0%,40.0%,0.0%,20.0%,30.0%,60.0%,30.0%,10.0%,50.0%
Joc Pederson LHB,,+441,28,2.80,10,0,1,92.9,270.2,3,0,-,-,10.0%,50.0%,-,73.6,38.9%,33.3%,22.2%,94.7%,40.0%,40.0%,0.0%,-,50.0%,40.0%,20.0%,40.0%,20.0%
Brandon Nimmo LHB,,+560,24,4.00,10,0,0,90.1,272.6,1,0,-,-,20.0%,30.0%,10.0%,72.9,29.4%,35.3%,5.9%,89.5%,40.0%,30.0%,0.0%,10.0%,60.0%,60.0%,40.0%,-,57.1%
Corey Seager LHB,,+420,41,3.80,10,0,0,92.4,279.1,3,2,10.0%,-,10.0%,70.0%,50.0%,73.3,20.0%,40.0%,13.3%,83.3%,60.0%,30.0%,0.0%,30.0%,40.0%,30.0%,60.0%,10.0%,100.0%
Jake Burger RHB,,+551,19,4.00,10,0,0,92.0,200.7,0,0,10.0%,10.0%,20.0%,60.0%,40.0%,78.3,81.8%,54.5%,45.5%,100.0%,40.0%,10.0%,0.0%,30.0%,50.0%,50.0%,40.0%,10.0%,33.3%
Nicky Lopez LHB,,+2000,18,3.00,10,0,0,77.9,291.7,3,0,-,-,-,20.0%,20.0%,65.6,-,23.1%,-,86.7%,40.0%,20.0%,0.0%,20.0%,50.0%,30.0%,40.0%,30.0%,50.0%
Ezequiel Duran RHB,,+910,13,4.00,10,0,0,91.8,252.2,2,1,10.0%,-,10.0%,60.0%,30.0%,73.7,41.2%,29.4%,23.5%,100.0%,40.0%,30.0%,0.0%,10.0%,50.0%,50.0%,10.0%,40.0%,66.7%
Justin Foscue RHB,—,N/A,30,2.20,10,0,1,82.7,247.1,2,0,-,-,30.0%,30.0%,10.0%,71.1,-,55.6%,22.2%,81.8%,40.0%,30.0%,0.0%,10.0%,50.0%,60.0%,10.0%,30.0%,25.0%
Wyatt Langford RHB,,+569,24,4.40,10,0,0,87.5,177.9,0,0,-,-,10.0%,30.0%,10.0%,72.8,45.5%,54.5%,18.2%,100.0%,30.0%,20.0%,0.0%,10.0%,50.0%,50.0%,20.0%,30.0%,40.0%
Evan Carter LHB,,+910,30,3.80,10,0,2,86.3,249.1,4,1,10.0%,-,30.0%,20.0%,40.0%,71.3,8.3%,41.7%,8.3%,100.0%,70.0%,40.0%,0.0%,30.0%,-,30.0%,40.0%,30.0%,66.7%
Cody Freeman RHB,—,N/A,4,2.80,6,0,0,78.3,229.2,0,0,-,-,-,33.3%,16.7%,66.4,-,50.0%,12.5%,100.0%,33.4%,16.7%,0.0%,16.7%,66.7%,33.3%,50.0%,16.7%,20.0%
