Matchup,STL @ PHI
Pitcher,Quinn Mathews
Pitcher Team,STL
Opposing Team,PHI
Source,SyntheticGapFill

,STATS,STRIKES,STATCAST
SPLIT,IP,BF,BAA,WOBA,SLG,ISO,WHIP,HR,HR/9,BB%,WHIFF%,K%,PUTAWAY%,SWSTR%,K/9,1STPS%,MEATBALL%,BARREL%,HH%,FB%,HR/FB%,PULLAIR%
Season,5.0,24,0.300,0.335,0.350,0.050,1.80,0,-,12.5%,25.5%,12.5%,7.9%,12.4%,5.40,70.8%,2.1%,-,22.2%,33.3%,-,11.1%
vsLHB,0.2,3,0.333,0.293,0.333,-,1.50,0,-,-,42.9%,33.3%,25.0%,25.0%,13.50,33.3%,8.3%,-,-,-,-,-
vsRHB,4.1,21,0.294,0.341,0.353,0.059,1.85,0,-,14.3%,22.5%,9.5%,5.9%,10.6%,4.15,76.2%,1.2%,-,25.0%,37.5%,-,12.5%

,,,STATS,STATCAST
BATTER,SAVE,ODDS,ZONE,L5 PA/G,BBE,HR,NEAR HR,EV,AVGDIST,300+,350+,BARREL%,PULLBRL%,PULLAIR%,HH%,LA SS%,BAT SPD,FAST%,SQUP%,BLAST%,COMP%,AIR%,FB%,HR/FB%,LD%,GB%,PULL%,STRAIGHT%,OPPO%,1ST PITCH SWING%
Derek Hill RHB,,N/A,33,3.20,10,1,1,83.9,286.6,2,1,10.0%,-,10.0%,30.0%,50.0%,69.9,-,33.3%,16.7%,92.3%,60.0%,20.0%,50.0%,40.0%,40.0%,40.0%,40.0%,20.0%,28.6%
Bryce Harper LHB,,N/A,22,4.60,10,1,1,90.2,328.9,3,2,10.0%,10.0%,20.0%,30.0%,50.0%,75.7,75.0%,41.7%,25.0%,100.0%,40.0%,20.0%,50.0%,20.0%,60.0%,40.0%,40.0%,20.0%,75.0%
Bryson Stott LHB,,N/A,12,4.40,10,1,3,91.2,303.9,4,2,10.0%,-,20.0%,60.0%,50.0%,68.9,11.5%,30.8%,11.5%,92.9%,70.0%,30.0%,33.3%,40.0%,30.0%,30.0%,50.0%,20.0%,33.3%
Bryan De La Cruz RHB,—,N/A,1,2.80,7,1,1,81.5,328.2,1,1,14.3%,-,-,28.6%,28.6%,73.8,36.4%,27.3%,18.2%,100.0%,28.6%,14.3%,100.0%,14.3%,71.4%,42.9%,42.9%,14.3%,25.0%
Justin Crawford LHB,,N/A,7,2.80,10,0,0,70.2,268.0,1,0,-,-,-,10.0%,30.0%,68.7,-,55.6%,-,56.2%,30.0%,10.0%,0.0%,20.0%,50.0%,20.0%,30.0%,50.0%,44.4%
Luis Arraez LHB,,N/A,5,4.40,10,0,0,86.9,189.4,0,0,-,-,-,30.0%,30.0%,63.3,-,58.3%,8.3%,92.3%,40.0%,10.0%,0.0%,30.0%,50.0%,20.0%,70.0%,10.0%,20.0%
Edmundo Sosa RHB,,N/A,22,3.40,10,0,0,85.7,268.1,1,0,-,-,20.0%,40.0%,20.0%,73.9,43.5%,21.7%,8.7%,95.8%,30.0%,10.0%,0.0%,20.0%,70.0%,90.0%,-,10.0%,66.7%
J.T. Realmuto RHB,,N/A,15,4.20,10,0,0,93.3,269.6,3,1,-,-,30.0%,50.0%,60.0%,72.7,42.9%,57.1%,28.6%,100.0%,80.0%,30.0%,0.0%,50.0%,20.0%,50.0%,50.0%,-,22.2%
Trea Turner RHB,,N/A,23,4.60,10,0,0,89.0,265.1,3,1,-,-,10.0%,40.0%,50.0%,73.4,45.0%,25.0%,15.0%,95.2%,60.0%,20.0%,0.0%,40.0%,30.0%,30.0%,50.0%,20.0%,37.5%
Kyle Schwarber LHB,,N/A,25,4.80,10,0,1,89.9,259.6,2,1,10.0%,10.0%,20.0%,40.0%,30.0%,75.8,62.5%,31.2%,18.8%,94.1%,50.0%,30.0%,0.0%,20.0%,40.0%,60.0%,20.0%,20.0%,20.0%
Brandon Marsh LHB,,N/A,17,3.80,10,0,0,75.5,264.1,1,1,10.0%,-,10.0%,20.0%,30.0%,70.2,16.7%,50.0%,33.3%,54.5%,30.0%,-,-,30.0%,60.0%,40.0%,20.0%,40.0%,42.9%
Alec Bohm RHB,,N/A,26,4.40,10,0,0,95.4,268.2,0,0,-,-,10.0%,50.0%,50.0%,74.0,56.2%,50.0%,31.2%,100.0%,50.0%,-,-,50.0%,50.0%,30.0%,50.0%,20.0%,40.0%
Garrett Stubbs LHB,—,N/A,-,3.40,3,0,0,90.4,-,0,0,-,-,-,33.3%,-,68.7,-,50.0%,-,100.0%,-,-,-,-,100.0%,100.0%,-,-,50.0%
