Matchup,CHC @ NYM
Pitcher,Edward Cabrera
Pitcher Team,CHC
Opposing Team,NYM

,STATS,STRIKES,STATCAST
SPLIT,IP,BF,BAA,WOBA,SLG,ISO,WHIP,HR,HR/9,BB%,WHIFF%,K%,PUTAWAY%,SWSTR%,K/9,1STPS%,MEATBALL%,BARREL%,HH%,FB%,HR/FB%,PULLAIR%
Season,67.1,286,0.267,0.344,0.465,0.198,1.40,14,1.87,8.7%,27.0%,21.0%,18.9%,13.0%,8.02,59.0%,6.8%,12.6%,42.2%,23.1%,28.3%,23.1%
vsLHB,38.0,174,0.284,0.352,0.458,0.174,1.58,7,1.66,9.2%,22.5%,16.7%,16.4%,10.5%,6.87,60.0%,6.7%,11.7%,43.8%,21.1%,25.9%,22.7%
vsRHB,28.0,112,0.243,0.332,0.476,0.233,1.21,7,2.25,8.0%,33.0%,27.7%,22.0%,16.8%,9.96,57.5%,7.0%,14.1%,39.4%,26.8%,31.6%,23.9%

,,,STATS,STRIKES,STATCAST
BATTER,SAVE,ODDS,ZONE,PA,L5 PA/G,HR,NEAR HR,BA,OBP,SLG,ISO,WOBA,BB%,WHIFF%,K%,SWSTR%,EV,AVGDIST,300+,350+,BARREL%,PULLBRL%,PULLAIR%,HH%,LA SS%,BAT SPD,FAST%,SQUP%,BLAST%,COMP%,FB%,HR/FB%,LD%,GB%,PULL%,STRAIGHT%,OPPO%,1ST PITCH SWING%
Bo Bichette RHB,,+348,12,29,4.40,2,2,0.357,0.345,0.643,0.286,0.417,-,15.5%,17.2%,8.7%,89.9,282.6,5,1,4.3%,4.3%,17.4%,47.8%,47.8%,70.1,9.8%,27.5%,17.6%,89.5%,21.7%,40.0%,30.4%,47.8%,34.8%,26.1%,39.1%,30.0%
Carson Benge LHB,,+354,33,20,4.60,2,3,0.389,0.450,0.833,0.444,0.537,5.0%,15.8%,15.0%,8.1%,90.8,284.2,3,3,14.3%,7.1%,14.3%,35.7%,42.9%,70.6,16.7%,27.8%,11.1%,94.7%,57.1%,25.0%,28.6%,14.3%,21.4%,35.7%,42.9%,31.2%
Juan Soto LHB,,+250,27,20,4.40,2,3,0.471,0.550,0.941,0.471,0.612,15.0%,21.2%,15.0%,7.4%,89.7,247.2,3,3,7.7%,7.7%,23.1%,53.8%,30.8%,71.5,14.3%,32.1%,21.4%,90.3%,23.1%,66.7%,30.8%,23.1%,23.1%,61.5%,15.4%,11.1%
Marcus Semien RHB,,+328,15,24,4.20,1,1,0.136,0.208,0.273,0.136,0.216,8.3%,41.7%,50.0%,21.4%,85.9,218.7,2,2,10.0%,-,20.0%,50.0%,60.0%,69.8,7.7%,11.5%,5.8%,86.7%,20.0%,50.0%,40.0%,20.0%,30.0%,50.0%,20.0%,40.7%
Luis Torrens RHB,—,N/A,15,20,3.80,1,2,0.263,0.300,0.526,0.263,0.357,-,27.3%,25.0%,14.1%,86.6,257.5,2,2,14.3%,-,7.1%,28.6%,42.9%,70.3,12.2%,19.5%,9.8%,93.2%,14.3%,50.0%,35.7%,42.9%,21.4%,50.0%,28.6%,28.0%
Francisco Alvarez RHB,,+341,21,19,4.00,1,1,0.333,0.368,0.556,0.222,0.399,5.3%,32.1%,26.3%,17.9%,90.8,262.0,2,1,7.7%,7.7%,38.5%,53.8%,30.8%,74.4,48.1%,15.4%,13.5%,98.1%,23.1%,33.3%,23.1%,46.2%,53.8%,38.5%,7.7%,43.5%
Jared Young LHB,,+343,27,23,3.60,0,1,0.091,0.130,0.136,0.045,0.122,4.3%,16.2%,8.7%,7.8%,88.9,233.7,4,3,5.3%,-,15.8%,36.8%,15.8%,73.7,39.4%,27.3%,15.2%,94.3%,21.1%,0.0%,15.8%,42.1%,21.1%,57.9%,21.1%,33.3%
A.J. Ewing LHB,,+598,22,20,3.60,0,0,0.294,0.400,0.471,0.176,0.377,15.0%,13.5%,15.0%,6.8%,86.5,260.2,3,1,-,-,14.3%,28.6%,57.1%,70.9,13.9%,22.2%,5.6%,97.3%,14.3%,0.0%,50.0%,28.6%,21.4%,42.9%,35.7%,38.5%
Brett Baty LHB,,+550,15,17,3.00,0,1,0.125,0.176,0.125,-,0.147,-,24.1%,35.3%,11.1%,88.0,241.9,2,0,-,-,-,50.0%,10.0%,75.1,51.7%,24.1%,3.4%,100.0%,30.0%,0.0%,-,50.0%,20.0%,20.0%,60.0%,35.3%
Mark Vientos RHB,—,N/A,16,16,3.00,0,0,0.062,0.062,0.062,-,0.056,-,33.3%,43.8%,15.7%,82.4,205.6,0,0,-,-,11.1%,33.3%,11.1%,73.0,35.0%,15.0%,10.0%,83.3%,22.2%,0.0%,11.1%,44.4%,33.3%,66.7%,-,33.3%
Zack Short RHB,—,N/A,10,13,2.40,0,1,0.231,0.231,0.308,0.077,0.235,-,25.0%,38.5%,11.3%,90.9,250.9,1,1,12.5%,12.5%,25.0%,25.0%,25.0%,71.2,3.7%,22.2%,7.4%,96.4%,37.5%,0.0%,12.5%,37.5%,37.5%,37.5%,25.0%,23.1%
MJ Melendez LHB,,+368,20,13,2.00,0,0,0.182,0.308,0.273,0.091,0.266,15.4%,39.1%,46.2%,13.4%,100.2,253.2,2,0,-,-,40.0%,80.0%,40.0%,73.7,31.6%,26.3%,15.8%,82.6%,20.0%,0.0%,40.0%,20.0%,40.0%,40.0%,20.0%,27.3%
Eric Wagaman RHB,—,N/A,-,1,1.80,0,0,-,-,-,-,-,-,33.3%,100.0%,22.2%,-,-,0,0,-,-,-,-,-,69.7,-,-,-,83.3%,-,-,-,-,-,-,-,50.0%
