Batter,Bats,Team,Pitcher,Throws,Contact,Barrel,HR,HardHit,ZoneScore
Wade Meckler,LHB,LAA,Kade Anderson,L,52.6,,,24.6,11.4
Ozzie Albies,SHB,ATL,David Peterson,L,20.8,,7.5,27.5,11.2
Yohel Pozo,RHB,BAL,Jonah Tong,R,18.7,,,36.3,10.9
Luke Keaschall,RHB,MIN,Will Warren,R,40,5.7,6.4,11.6,10.8
Pavin Smith,LHB,ARI,Sandy Alcantara,R,15.5,9.1,,24,10.7
Dominic Smith,LHB,ATL,David Peterson,L,37.4,9.5,,14.1,10.6
Jakob Marsee,LHB,MIA,Corbin Burnes,R,37.9,,,26.9,10.5
Miguel Rojas,RHB,LAD,Nick Lodolo,L,19.4,,,33.4,10.3
Bryan Torres,LHB,STL,Landen Roupp,R,20.6,,7.6,23.3,10.2
Ke'Bryan Hayes,RHB,CIN,Tarik Skubal,L,18,,,33.7,10.2
Victor Scott II,LHB,STL,Landen Roupp,R,32.7,7.6,,17,10.2
Jordan Beck,RHB,COL,Casey Mize,R,31.1,6.1,,16.7,9.4
John Peck,RHB,DET,Jose Soriano,R,24.4,8,,15.8,9.2
Javier Baez,RHB,DET,Jose Soriano,R,43.5,,,19.6,9.2
Shay Whitcomb,RHB,SF,Quinn Mathews,L,19,8.1,8.1,8.1,9.2
Myles Straw,RHB,TOR,Troy Melton,R,20.2,,,25.6,8.4
Jose Trevino,RHB,CIN,Tarik Skubal,L,38.3,,,17.7,8.3
Austin Martin,RHB,MIN,Will Warren,R,32,,5.9,11.6,7.9
Josh Lowe,LHB,LAA,Kade Anderson,L,35.3,,,15.8,7.5
Edgar Quero,SHB,CWS,Gavin Williams,R,21,,,21.6,7.5
Steven Kwan,LHB,CLE,Sean Newcomb,L,49.5,,,9.6,7.4
Nick Morabito,RHB,NYM,Brandon Young,R,41.3,,,12.2,7.2
Turner Hill,LHB,SF,Quinn Mathews,L,42.7,,,11.7,7.2
Alex Call,RHB,LAD,Nick Lodolo,L,36,,,14.5,7.2
Ha-Seong Kim,RHB,ATL,David Peterson,L,26,,,18.2,7.2
Ethan Salas,LHB,SD,Tomoyuki Sugano,R,20.4,,,20.4,7.1
Austin Hedges,RHB,CLE,Sean Newcomb,L,19.8,3.4,,15.3,7
Ramon Urias,RHB,STL,Landen Roupp,R,23.4,,,18.4,6.9
Mike Yastrzemski,LHB,ATL,David Peterson,L,9.5,,,22.4,6.6
Geraldo Perdomo,SHB,ARI,Sandy Alcantara,R,22.5,,6.4,9.9,6.6
Brett Harris,RHB,SF,Quinn Mathews,L,19,,,19,6.6
Dustin Harris,LHB,SD,Tomoyuki Sugano,R,21.9,,,16.8,6.4
Alec Burleson,LHB,STL,Landen Roupp,R,9.3,7.1,3.2,7.8,6.3
Jose Fermin,RHB,STL,Landen Roupp,R,13.5,,,18.4,5.9
Will Smith,RHB,LAD,Nick Lodolo,L,19.2,,,15.9,5.9
Kyle Farmer,RHB,ATL,David Peterson,L,9.2,,,19.5,5.8
Adam Frazier,LHB,LAA,Kade Anderson,L,57.9,,,,5.8
Alex Freeland,SHB,LAD,Nick Lodolo,L,27.4,,,8,4.7
Drew Cavanaugh,LHB,SF,Quinn Mathews,L,18.4,,,7.8,3.8
Jhonny Pereda,RHB,SEA,Reid Detmers,L,5.8,,,12.3,3.7
Andrew Knizner,RHB,SF,Quinn Mathews,L,31.7,,,,3.2
Kyren Paris,RHB,LAA,Kade Anderson,L,8.6,,,8.6,3
Brian Navarreto,RHB,MIA,Corbin Burnes,R,28.6,,,,2.9
Petey Halpin,LHB,CLE,Sean Newcomb,L,6.3,,,8.9,2.9
Christopher Morel,RHB,NYM,Brandon Young,R,19.1,,,,1.9
Rece Hinds,RHB,BAL,Jonah Tong,R,17.6,,,,1.8
Grant McCray,LHB,SF,Quinn Mathews,L,11.7,,,,1.2
Sean Murphy,RHB,ATL,David Peterson,L,11.2,,,,1.1
Michael Arroyo,RHB,SEA,Reid Detmers,L,10.3,,,,1
Brock Rodden,SHB,SEA,Reid Detmers,L,8.8,,,,0.9
Scott Bandura,LHB,SF,Quinn Mathews,L,,,,,
Rudy Martin Jr.,LHB,TOR,Troy Melton,R,,,,,
Carlos Jorge,LHB,CIN,Tarik Skubal,L,,,,,
Lazaro Montes,LHB,SEA,Reid Detmers,L,,,,,
BJ Murray Jr.,SHB,CHC,Reynaldo Lopez,R,,,,,
Nate Furman,LHB,SF,Quinn Mathews,L,,,,,
Josue De Paula,LHB,LAD,Nick Lodolo,L,,,,,
Eliezer Alfonzo,SHB,LAD,Nick Lodolo,L,,,,,
Will Banfield,RHB,CIN,Tarik Skubal,L,,,,,
Vimael Machín,LHB,COL,Casey Mize,R,,,,,
DaShawn Keirsey Jr.,LHB,ATL,David Peterson,L,,,,,
Heston Kjerstad,LHB,BAL,Jonah Tong,R,,,,,
Cristian Pache,RHB,NYM,Brandon Young,R,,,,,
Deyvison De Los Santos,RHB,MIA,Corbin Burnes,R,,,,,
Emmanuel Rodriguez,LHB,MIN,Will Warren,R,,,,,
Jared Serna,RHB,MIA,Corbin Burnes,R,,,,,
Mason McCoy,RHB,SD,Tomoyuki Sugano,R,,,,,
Brewer Hicklen,RHB,ATL,David Peterson,L,,,,,
