Matchup,WSH @ BAL
Pitcher,Trevor Rogers
Pitcher Team,BAL
Opposing Team,WSH

,STATS,STRIKES,STATCAST
SPLIT,IP,BF,BAA,WOBA,SLG,ISO,WHIP,HR,HR/9,BB%,WHIFF%,K%,PUTAWAY%,SWSTR%,K/9,1STPS%,MEATBALL%,BARREL%,HH%,FB%,HR/FB%,PULLAIR%
Season,73.0,313,0.262,0.323,0.427,0.164,1.36,9,1.11,7.7%,22.4%,17.3%,13.3%,11.5%,6.66,67.2%,7.9%,6.8%,39.3%,25.6%,13.3%,18.8%
vsLHB,19.2,79,0.183,0.250,0.310,0.127,1.02,1,0.46,8.9%,26.8%,24.1%,19.0%,13.2%,8.69,69.6%,10.1%,3.8%,37.7%,22.6%,-,15.1%
vsRHB,53.0,234,0.288,0.347,0.465,0.177,1.49,8,1.36,7.3%,20.9%,15.0%,11.5%,10.9%,5.94,66.4%,7.1%,7.7%,39.8%,26.5%,16.7%,19.9%

,,,STATS,STRIKES,STATCAST
BATTER,SAVE,ODDS,ZONE,PA,L5 PA/G,HR,NEAR HR,BA,OBP,SLG,ISO,WOBA,BB%,WHIFF%,K%,SWSTR%,EV,AVGDIST,300+,350+,BARREL%,PULLBRL%,PULLAIR%,HH%,LA SS%,BAT SPD,FAST%,SQUP%,BLAST%,COMP%,FB%,HR/FB%,LD%,GB%,PULL%,STRAIGHT%,OPPO%,1ST PITCH SWING%
James Wood LHB,,N/A,23,15,4.80,1,1,0.267,0.267,0.600,0.333,0.369,-,42.9%,40.0%,20.0%,103.4,318.0,4,2,33.3%,-,11.1%,100.0%,33.3%,76.5,70.8%,33.3%,33.3%,85.7%,22.2%,50.0%,33.3%,33.3%,33.3%,55.6%,11.1%,33.3%
Dylan Crews RHB,,N/A,17,14,4.40,1,1,0.385,0.429,0.615,0.231,0.451,7.1%,25.0%,14.3%,13.5%,89.8,242.0,2,1,9.1%,9.1%,9.1%,36.4%,45.5%,72.5,19.2%,23.1%,7.7%,100.0%,36.4%,25.0%,18.2%,36.4%,27.3%,45.5%,27.3%,50.0%
Andres Chaparro RHB,,N/A,11,16,2.40,0,0,0.214,0.312,0.286,0.071,0.272,12.5%,25.9%,31.2%,11.1%,86.3,269.1,0,0,11.1%,11.1%,22.2%,22.2%,33.3%,73.9,40.0%,8.0%,4.0%,96.2%,11.1%,0.0%,22.2%,66.7%,66.7%,33.3%,-,50.0%
Jacob Young RHB,,N/A,7,15,3.60,0,0,0.200,0.200,0.333,0.133,0.227,-,16.7%,20.0%,8.0%,93.2,261.5,1,0,-,-,25.0%,50.0%,41.7%,69.9,5.0%,40.0%,15.0%,87.0%,25.0%,0.0%,50.0%,25.0%,41.7%,50.0%,8.3%,20.0%
Nasim Nuñez SHB,,N/A,14,14,3.80,0,0,0.333,0.429,0.500,0.167,0.401,14.3%,13.0%,14.3%,5.7%,81.4,240.6,0,0,-,-,30.0%,10.0%,40.0%,70.5,19.0%,19.0%,4.8%,91.3%,20.0%,0.0%,30.0%,50.0%,70.0%,10.0%,20.0%,33.3%
Keibert Ruiz SHB,,N/A,19,13,3.80,0,0,0.308,0.308,0.385,0.077,0.303,-,22.2%,23.1%,9.5%,74.3,236.9,0,0,-,-,10.0%,20.0%,20.0%,66.6,-,35.7%,7.1%,77.8%,10.0%,0.0%,20.0%,60.0%,60.0%,40.0%,-,33.3%
Daylen Lile LHB,,N/A,9,13,3.80,0,0,0.273,0.385,0.273,-,0.311,7.7%,20.7%,-,11.3%,78.7,206.9,2,0,-,-,9.1%,-,27.3%,69.2,3.6%,17.9%,-,100.0%,27.3%,0.0%,18.2%,36.4%,36.4%,18.2%,45.5%,37.5%
Jorbit Vivas LHB,,N/A,8,12,2.80,0,0,0.364,0.417,0.364,-,0.351,8.3%,26.1%,8.3%,14.0%,80.1,187.3,0,0,-,-,10.0%,20.0%,40.0%,68.5,9.5%,19.0%,4.8%,91.3%,10.0%,0.0%,30.0%,50.0%,30.0%,30.0%,40.0%,50.0%
Jose Tena LHB,—,N/A,1,11,3.40,0,0,0.222,0.364,0.444,0.222,0.353,9.1%,53.3%,36.4%,21.1%,82.3,256.9,0,0,-,-,-,20.0%,60.0%,72.9,45.5%,9.1%,9.1%,84.6%,-,-,60.0%,40.0%,20.0%,40.0%,40.0%,9.1%
Curtis Mead RHB,,N/A,15,10,4.00,0,0,0.100,0.100,0.200,0.100,0.127,-,11.8%,30.0%,5.0%,85.6,258.5,2,0,-,-,14.3%,42.9%,57.1%,72.5,33.3%,26.7%,6.7%,93.8%,28.6%,0.0%,57.1%,14.3%,28.6%,57.1%,14.3%,25.0%
CJ Abrams LHB,—,N/A,32,8,4.00,0,0,0.286,0.375,0.429,0.143,0.351,12.5%,12.5%,12.5%,7.0%,87.1,283.8,1,1,16.7%,-,16.7%,33.3%,16.7%,72.8,26.3%,10.5%,5.3%,82.6%,16.7%,0.0%,16.7%,50.0%,50.0%,33.3%,16.7%,50.0%
Luis Garcia Jr. LHB,—,N/A,13,8,3.20,0,0,0.375,0.375,0.375,-,0.334,-,11.8%,25.0%,7.7%,89.4,121.1,0,0,-,-,-,50.0%,33.3%,74.0,33.3%,20.0%,20.0%,88.2%,-,-,33.3%,66.7%,16.7%,66.7%,16.7%,75.0%
Drew Millas SHB,—,N/A,-,7,3.60,0,0,0.167,0.286,0.167,-,0.220,14.3%,41.7%,42.9%,16.1%,71.2,227.9,0,0,-,-,-,33.3%,33.3%,67.0,-,28.6%,-,77.8%,-,-,33.3%,33.3%,33.3%,66.7%,-,25.0%
