Split,vsLHB
Range,L10
Dates,="7/23/2026"
Games,20

,STATS,STATCAST
TIME,PITCHER,VS,IP,BF,FIP,AVG,WOBA,WHIP,ISO,SLG,HR,HR/9,TB,WHIFF%,K%,PUTAWAY%,SWSTR%,K/9,BB,BB%,1STPS%,MEATBALL%,BBE,HH%,BARRELS,BARREL%,FB%,HR/FB%,PULLAIR%
12:15 PM,Griffin Canning,@,23.0,113,6.71,0.333,0.417,2.00,0.219,0.552,6,2.35,53,19.0%,17.7%,16.4%,8.8%,7.83,14,12.4%,53.1%,7.7%,78,51.3%,10,12.8%,23.1%,16.7%,24.4%
3:07 PM,Ian Seymour,@,11.2,56,9.70,0.300,0.471,1.54,0.480,0.780,7,5.40,39,30.5%,28.6%,22.2%,14.6%,12.34,3,5.4%,62.5%,10.0%,34,50.0%,5,14.7%,47.1%,43.8%,35.3%
5:15 PM,Brandon Pfaadt,@,16.1,71,4.32,0.299,0.349,1.35,0.194,0.493,3,1.65,33,23.1%,19.7%,23.7%,11.1%,7.71,2,2.8%,64.8%,7.1%,54,33.3%,4,7.4%,20.4%,27.3%,16.7%
5:15 PM,Michael McGreevy,vs,33.2,148,4.85,0.290,0.344,1.49,0.174,0.464,5,1.34,64,18.8%,12.2%,10.8%,8.3%,4.81,10,6.8%,56.8%,7.3%,120,43.3%,9,7.5%,23.3%,17.9%,10.8%
6:40 PM,Randy Dobnak,@,9.0,39,4.66,0.250,0.294,1.33,0.111,0.361,1,1.00,13,13.7%,10.3%,9.8%,6.6%,4.00,3,7.7%,48.7%,5.9%,32,31.2%,1,3.1%,18.8%,16.7%,21.9%
1:10 PM,Taj Bradley,@,31.2,139,5.53,0.231,0.339,1.42,0.231,0.463,8,2.27,56,29.1%,28.1%,21.3%,13.8%,11.08,17,12.2%,64.7%,9.0%,83,48.2%,13,15.7%,36.1%,26.7%,19.3%
12:15 PM,Chris Sale,vs,13.0,54,1.64,0.224,0.257,1.08,0.041,0.265,0,-,13,29.3%,31.5%,24.6%,13.4%,11.77,3,5.6%,66.7%,4.6%,32,18.8%,0,-,6.2%,-,3.1%
3:07 PM,Shane Bieber,vs,12.2,57,6.57,0.208,0.348,1.50,0.271,0.479,3,2.13,23,26.9%,19.3%,16.9%,11.4%,7.82,9,15.8%,54.4%,5.3%,37,51.4%,4,10.8%,32.4%,25.0%,18.9%
1:10 PM,Gavin Williams,vs,39.2,160,2.85,0.203,0.265,1.03,0.142,0.345,4,0.91,51,27.4%,30.6%,25.1%,13.5%,11.12,11,6.9%,60.9%,8.8%,99,47.5%,8,8.1%,27.3%,14.8%,16.2%
6:40 PM,Troy Melton,vs,30.1,122,5.57,0.151,0.273,0.96,0.217,0.368,6,1.78,39,23.3%,19.7%,21.6%,11.1%,7.12,13,10.7%,50.0%,7.4%,83,33.7%,5,6.0%,32.5%,14.8%,15.7%
