Matchup,WSH @ MIA
Pitcher,Jake Irvin
Pitcher Team,WSH
Opposing Team,MIA

,STATS,STRIKES,STATCAST
SPLIT,IP,BF,BAA,WOBA,SLG,ISO,WHIP,HR,HR/9,BB%,WHIFF%,K%,PUTAWAY%,SWSTR%,K/9,1STPS%,MEATBALL%,BARREL%,HH%,FB%,HR/FB%,PULLAIR%
Season,71.1,313,0.244,0.332,0.424,0.181,1.36,12,1.51,9.9%,24.0%,23.0%,17.0%,11.2%,9.08,63.3%,8.1%,12.3%,43.8%,31.0%,19.0%,21.2%
vsLHB,45.1,198,0.219,0.318,0.396,0.178,1.32,7,1.39,11.6%,25.3%,23.2%,18.8%,12.1%,9.13,64.6%,8.8%,14.4%,49.6%,34.4%,16.3%,21.6%
vsRHB,25.0,115,0.284,0.356,0.471,0.186,1.48,5,1.80,7.0%,21.7%,22.6%,14.5%,9.8%,9.36,60.9%,7.0%,9.0%,34.6%,25.6%,25.0%,20.5%

,,,STATS,STATCAST
BATTER,SAVE,ODDS,ZONE,L5 PA/G,BBE,HR,NEAR HR,EV,AVGDIST,300+,350+,BARREL%,PULLBRL%,PULLAIR%,HH%,LA SS%,BAT SPD,FAST%,SQUP%,BLAST%,COMP%,AIR%,FB%,HR/FB%,LD%,GB%,PULL%,STRAIGHT%,OPPO%,1ST PITCH SWING%
Griffin Conine LHB,,+380,35,3.40,10,2,3,99.9,262.5,3,3,30.0%,-,10.0%,70.0%,40.0%,73.9,33.3%,53.3%,46.7%,100.0%,60.0%,20.0%,50.0%,40.0%,20.0%,30.0%,60.0%,10.0%,33.3%
Javier Sanoja RHB,,+1140,16,4.00,10,2,2,84.8,298.6,3,3,10.0%,10.0%,30.0%,50.0%,40.0%,68.8,11.8%,41.2%,17.6%,100.0%,40.0%,30.0%,33.3%,10.0%,50.0%,30.0%,50.0%,20.0%,44.4%
Jakob Marsee LHB,,+810,11,4.00,10,1,1,95.6,262.3,4,2,10.0%,10.0%,40.0%,50.0%,40.0%,70.8,7.1%,57.1%,21.4%,100.0%,60.0%,40.0%,25.0%,20.0%,20.0%,60.0%,10.0%,30.0%,33.3%
Esteury Ruiz RHB,,+930,15,3.00,10,1,1,72.9,251.7,2,2,10.0%,10.0%,20.0%,10.0%,20.0%,69.4,20.0%,30.0%,10.0%,90.9%,20.0%,20.0%,50.0%,-,50.0%,60.0%,20.0%,20.0%,44.4%
Owen Caissie LHB,,+465,33,3.20,10,1,1,87.6,272.8,3,3,10.0%,-,10.0%,40.0%,40.0%,74.5,53.3%,33.3%,13.3%,93.8%,60.0%,30.0%,33.3%,30.0%,30.0%,30.0%,40.0%,30.0%,50.0%
Heriberto Hernandez RHB,,+434,23,4.40,10,1,1,87.8,244.8,2,1,20.0%,10.0%,30.0%,40.0%,40.0%,74.4,50.0%,33.3%,33.3%,92.3%,40.0%,10.0%,100.0%,30.0%,50.0%,80.0%,20.0%,-,55.6%
Joe Mack LHB,,+566,31,3.80,10,0,0,93.8,237.7,2,1,-,-,40.0%,40.0%,20.0%,76.2,75.0%,66.7%,25.0%,92.3%,40.0%,30.0%,0.0%,10.0%,50.0%,90.0%,-,10.0%,20.0%
Xavier Edwards SHB,,+1060,18,4.40,10,0,0,87.8,237.6,1,0,-,-,10.0%,30.0%,50.0%,67.1,-,50.0%,16.7%,75.0%,70.0%,20.0%,0.0%,50.0%,30.0%,40.0%,30.0%,30.0%,16.7%
Otto Lopez RHB,,+900,15,4.40,10,0,0,84.2,262.6,3,0,-,-,10.0%,10.0%,20.0%,69.8,13.3%,33.3%,6.7%,93.8%,50.0%,30.0%,0.0%,20.0%,50.0%,30.0%,40.0%,30.0%,44.4%
Leo Jimenez RHB,—,N/A,19,2.40,10,0,0,90.3,307.9,4,0,-,-,10.0%,50.0%,30.0%,71.5,8.3%,66.7%,25.0%,85.7%,50.0%,20.0%,0.0%,30.0%,50.0%,40.0%,30.0%,30.0%,12.5%
Agustin Ramirez RHB,—,N/A,11,3.80,10,0,0,89.9,254.1,1,0,-,-,-,40.0%,20.0%,75.5,42.9%,35.7%,21.4%,100.0%,30.0%,10.0%,0.0%,20.0%,60.0%,50.0%,20.0%,30.0%,33.3%
Brian Navarreto RHB,—,N/A,2,3.40,4,0,0,58.8,133.0,0,0,-,-,-,-,-,73.8,33.3%,33.3%,-,75.0%,-,-,-,-,50.0%,50.0%,25.0%,25.0%,50.0%
