Matchup,SF @ SD
Pitcher,Michael King
Pitcher Team,SD
Opposing Team,SF

,STATS,STRIKES,STATCAST
SPLIT,IP,BF,BAA,WOBA,SLG,ISO,WHIP,HR,HR/9,BB%,WHIFF%,K%,PUTAWAY%,SWSTR%,K/9,1STPS%,MEATBALL%,BARREL%,HH%,FB%,HR/FB%,PULLAIR%
Season,125.1,514,0.214,0.286,0.335,0.121,1.17,13,0.93,9.7%,25.9%,21.0%,18.5%,11.9%,7.76,61.9%,6.0%,8.7%,33.2%,26.0%,13.3%,13.0%
vsLHB,76.0,313,0.209,0.278,0.321,0.112,1.20,8,0.95,10.5%,23.9%,19.5%,17.3%,10.9%,7.22,57.8%,4.8%,9.7%,31.9%,26.4%,14.0%,13.4%
vsRHB,48.0,201,0.220,0.298,0.356,0.136,1.17,5,0.94,8.5%,28.9%,23.4%,20.3%,13.5%,8.81,68.3%,7.8%,6.9%,35.4%,25.4%,12.1%,12.3%

,,,STATS,STATCAST
BATTER,SAVE,ODDS,ZONE,L5 PA/G,BBE,HR,NEAR HR,EV,AVGDIST,300+,350+,BARREL%,PULLBRL%,PULLAIR%,HH%,LA SS%,BAT SPD,FAST%,SQUP%,BLAST%,COMP%,AIR%,FB%,HR/FB%,LD%,GB%,PULL%,STRAIGHT%,OPPO%,1ST PITCH SWING%
Bryce Eldridge LHB,,+249,32,4.40,10,2,2,90.7,310.5,3,3,20.0%,10.0%,10.0%,40.0%,40.0%,74.4,38.9%,33.3%,11.1%,100.0%,60.0%,50.0%,40.0%,10.0%,40.0%,50.0%,30.0%,20.0%,40.0%
Rafael Devers LHB,,+227,27,4.20,10,1,2,91.7,314.3,4,1,10.0%,-,10.0%,60.0%,40.0%,71.7,15.0%,30.0%,15.0%,95.2%,70.0%,40.0%,25.0%,30.0%,30.0%,40.0%,10.0%,50.0%,11.1%
Jung Hoo Lee LHB,,+619,16,4.40,10,1,1,84.3,265.7,1,1,10.0%,10.0%,10.0%,30.0%,30.0%,70.0,10.0%,40.0%,20.0%,100.0%,40.0%,30.0%,33.3%,10.0%,60.0%,40.0%,50.0%,10.0%,20.0%
Grant McCray LHB,,+518,13,3.20,9,1,1,83.5,244.7,1,1,11.1%,-,33.3%,22.2%,22.2%,68.6,50.0%,50.0%,20.0%,90.9%,44.4%,22.2%,50.0%,22.2%,22.2%,33.3%,44.4%,22.2%,16.7%
Luis Arraez LHB,—,N/A,6,4.20,10,0,0,89.4,263.4,1,1,10.0%,-,-,30.0%,40.0%,63.3,-,40.0%,-,93.8%,70.0%,40.0%,0.0%,30.0%,30.0%,10.0%,60.0%,30.0%,0.0%
Drew Cavanaugh LHB,—,N/A,15,2.60,10,0,0,80.7,274.6,2,1,-,-,-,20.0%,30.0%,69.7,7.7%,23.1%,15.4%,81.2%,50.0%,20.0%,0.0%,30.0%,50.0%,10.0%,70.0%,20.0%,40.0%
Drew Gilbert LHB,,N/A,7,2.40,10,0,0,85.9,222.5,1,0,-,-,40.0%,40.0%,60.0%,68.8,-,42.9%,21.4%,93.3%,50.0%,-,-,50.0%,40.0%,70.0%,20.0%,10.0%,0.0%
Daniel Susac RHB,,N/A,17,3.40,10,0,0,84.0,261.6,3,2,-,-,30.0%,30.0%,50.0%,67.7,5.0%,25.0%,5.0%,90.9%,70.0%,30.0%,0.0%,40.0%,30.0%,50.0%,50.0%,-,20.0%
Heliot Ramos RHB,,+326,17,4.40,10,0,0,89.2,231.3,1,0,-,-,-,30.0%,10.0%,72.8,20.0%,46.7%,6.7%,100.0%,20.0%,20.0%,0.0%,-,70.0%,30.0%,40.0%,30.0%,22.2%
Willy Adames RHB,,+307,19,4.00,10,0,0,78.4,193.3,1,0,-,-,10.0%,30.0%,10.0%,72.0,31.2%,18.8%,12.5%,94.1%,30.0%,30.0%,0.0%,-,40.0%,50.0%,40.0%,10.0%,50.0%
Christian Koss RHB,,+714,8,3.60,10,0,0,79.5,220.0,1,1,10.0%,-,-,20.0%,20.0%,71.8,18.2%,27.3%,18.2%,100.0%,30.0%,10.0%,0.0%,20.0%,50.0%,40.0%,50.0%,10.0%,28.6%
Osleivis Basabe RHB,—,N/A,-,1.00,1,0,0,72.0,-,0,0,-,-,-,-,-,65.1,-,-,-,100.0%,-,-,-,-,100.0%,100.0%,-,-,0.0%
