Batter,Bats,Team,Pitcher,Throws,Contact,Barrel,HR,HardHit,ZoneScore
George Springer,RHB,TOR,Griffin Jax,R,21.5,26.2,23.1,28.9,25.5
Carson Benge,LHB,NYM,Logan Henderson,R,38.1,25.6,18.7,26.2,24.9
Kevin McGonigle,LHB,DET,Colin Rea,R,23.6,23.8,15.5,37.4,24.7
LaMonte Wade Jr.,LHB,HOU,Sandy Alcantara,R,37.8,19.1,19.1,34,24.7
Logan O'Hoppe,RHB,LAA,Hunter Dobbins,R,45.2,18.4,18.5,32.5,24.6
Austin Wells,LHB,NYY,Mitch Keller,R,62,6.8,24.1,34.8,24.5
Kerry Carpenter,LHB,DET,Colin Rea,R,30.7,21,15,37.8,24.4
Shea Langeliers,RHB,ATH,Merrill Kelly,R,49.4,16.8,13.6,37.7,24.3
Cody Bellinger,LHB,NYY,Mitch Keller,R,19.5,19.2,25.7,31.2,24.2
Jose Fermin,RHB,STL,Reid Detmers,L,18.9,9.8,28.2,41.8,24.2
Hunter Goodman,RHB,COL,Cade Cavalli,R,33.6,23.7,24,20.8,24.1
Christian Walker,RHB,HOU,Sandy Alcantara,R,30.1,24.6,21.2,23.9,24
Matt Olson,LHB,ATL,Michael King,R,26.6,23.4,15.5,33.9,24
Luke Raley,LHB,SEA,Brady Singer,R,22.5,19.9,17.5,38.3,24
Heriberto Hernandez,RHB,MIA,Peter Lambert,R,33.6,20.4,20.1,29.8,24
Jarren Duran,LHB,BOS,Dean Kremer,R,27.5,18,18.5,37.1,23.9
Junior Caminero,RHB,TB,Braydon Fisher,R,39.6,22.8,20.8,22.7,23.9
Jared Triolo,RHB,PIT,Gerrit Cole,R,65,14.3,12.6,33.6,23.7
Spencer Torkelson,RHB,DET,Colin Rea,R,37.5,21.9,17.4,28.4,23.7
Masataka Yoshida,LHB,BOS,Dean Kremer,R,17.4,20.4,18,37.1,23.6
Jose Altuve,RHB,HOU,Sandy Alcantara,R,36.2,20.2,26.1,19.8,23.5
Ryan Jeffers,RHB,MIN,Slade Cecconi,R,49.2,16.1,22.8,24.5,23.5
Jazz Chisholm Jr.,LHB,NYY,Mitch Keller,R,51.4,20.2,,44.2,23.3
Dansby Swanson,RHB,CHC,Keider Montero,R,47.6,18.8,13,32.2,23.3
Brett Baty,LHB,NYM,Logan Henderson,R,40.1,6.4,19.9,44.2,23.3
Joe Mack,LHB,MIA,Peter Lambert,R,57.5,9.9,15.7,36.9,23.2
Dillon Dingler,RHB,DET,Colin Rea,R,34.8,14.4,23.4,30.2,23.1
Brandon Nimmo,LHB,TEX,Anthony Kay,L,27.9,18.7,17.8,33.2,23
Ryan O'Hearn,LHB,PIT,Gerrit Cole,R,40.3,18.7,9.2,38.2,22.9
Austin Riley,RHB,ATL,Michael King,R,36.6,17.6,20.3,27.7,22.8
Edmundo Sosa,RHB,PHI,Eric Lauer,L,8.5,6.4,28.9,43.8,22.7
Jose Tena,LHB,WSH,Gabriel Hughes,R,38.6,21.4,11.2,32.1,22.7
Henry Davis,RHB,PIT,Gerrit Cole,R,56.1,14.8,21.6,21.5,22.6
Fernando Tatis Jr.,RHB,SD,Martin Perez,L,25.7,16.3,8,47.2,22.5
Cam Smith,RHB,HOU,Sandy Alcantara,R,46,9.9,16.2,38.2,22.5
Alex Bregman,RHB,CHC,Keider Montero,R,32.9,13.1,29.1,23.3,22.4
Jeff McNeil,LHB,ATH,Merrill Kelly,R,21.4,17.4,11.4,43.2,22.4
Pete Alonso,RHB,BAL,Jake Bennett,L,17.8,25.7,31.7,8.4,22.4
Ezequiel Tovar,RHB,COL,Cade Cavalli,R,27.9,22.2,17.3,26.7,22.4
Randal Grichuk,RHB,CWS,Tyler Alexander,L,24.3,24.4,20.1,21.1,22.3
Oswald Peraza,RHB,LAA,Hunter Dobbins,R,39.4,8.3,17.5,40.6,22.2
Nolan Arenado,RHB,ARI,Gage Jump,L,54.8,6.8,12.8,41.1,22
Teoscar Hernandez,RHB,LAD,Aaron Nola,R,33,24.5,11.7,26.5,22
Bryan Reynolds,SHB,PIT,Gerrit Cole,R,40.3,16.7,14.5,31.1,22
Alec Bohm,RHB,PHI,Eric Lauer,L,25.1,21.3,18.8,25.4,22
Corbin Carroll,LHB,ARI,Gage Jump,L,45.9,17.2,16.9,25.1,22
Jose Trevino,RHB,CIN,Emerson Hancock,R,36.7,11.3,20.1,32.9,21.9
Luis Torrens,RHB,NYM,Logan Henderson,R,56.5,,18,43.1,21.8
Elias Diaz,RHB,TEX,Anthony Kay,L,52.5,27.2,,27.2,21.6
Francisco Lindor,SHB,NYM,Logan Henderson,R,36.4,15.1,14.7,32.9,21.6
Luis Robert,RHB,NYM,Logan Henderson,R,46.7,10.3,10.3,41.1,21.6
Mike Yastrzemski,LHB,ATL,Michael King,R,35.4,15.8,16.6,28.9,21.3
Brandon Marsh,LHB,PHI,Eric Lauer,L,36.1,24.9,11,22.6,21.3
Colt Keith,LHB,DET,Colin Rea,R,52.6,8.4,9.3,41.3,21.3
Nick Gonzales,RHB,PIT,Gerrit Cole,R,37.5,11.8,16.8,33.6,21.3
Alec Burleson,LHB,STL,Reid Detmers,L,29.2,19.1,9.6,34.3,21.1
Riley Greene,LHB,DET,Colin Rea,R,25.5,19.2,9.3,35.9,21
Jacob Gonzalez,LHB,PIT,Gerrit Cole,R,30.9,8.3,23.5,31.1,20.8
Ke'Bryan Hayes,RHB,CIN,Emerson Hancock,R,39,12.6,15.4,31.5,20.8
Bryson Stott,LHB,PHI,Eric Lauer,L,47.4,21,11.6,20.7,20.7
Rhys Hoskins,RHB,CLE,Bailey Ober,R,43.2,11.8,12.2,33.4,20.5
Ryan McMahon,LHB,NYY,Mitch Keller,R,32,9.2,17.8,34.9,20.5
Pedro Ramirez,SHB,CHC,Keider Montero,R,42.5,7,,54.7,20.4
Ozzie Albies,SHB,ATL,Michael King,R,56,11.6,6.4,35.3,20.4
Brice Turang,LHB,MIL,Christian Scott,R,27,9.9,9.9,45.2,20.4
Daniel Schneemann,LHB,CLE,Bailey Ober,R,40,18.2,10.1,28.2,20.4
Daniel Susac,RHB,SF,Seth Lugo,R,34.6,24.2,,33.4,20.3
Esteury Ruiz,RHB,MIA,Peter Lambert,R,51.3,21.2,,30.4,20.2
Jeremy Pena,RHB,HOU,Sandy Alcantara,R,52.1,6.3,18.8,28.5,20.2
Josh Naylor,LHB,SEA,Brady Singer,R,37.5,9.1,5,46.3,20
Travis Bazzana,LHB,CLE,Bailey Ober,R,36.3,7.3,13.5,38.9,20
Julio Rodriguez,RHB,SEA,Brady Singer,R,30.4,12.7,11,37,20
Jac Caglianone,LHB,KC,Landen Roupp,R,27.3,21.8,7.4,28.9,19.8
Matt Vierling,RHB,DET,Colin Rea,R,32,21.1,18,14.7,19.7
Randy Arozarena,RHB,SEA,Brady Singer,R,32.3,9.9,12.8,36.8,19.7
Luis Rengifo,SHB,SD,Martin Perez,L,31,14,,46.2,19.6
Byron Buxton,RHB,MIN,Slade Cecconi,R,37.4,3.4,22.3,31.8,19.6
Starling Marte,RHB,KC,Landen Roupp,R,27,20,9.8,27,19.4
Nathan Church,LHB,STL,Reid Detmers,L,41.7,10.9,9.8,34,19.4
Hunter Feduccia,LHB,TB,Braydon Fisher,R,27.6,18.9,10,28.1,19.4
Victor Caratini,SHB,MIN,Slade Cecconi,R,38,10.4,15.4,29,19.3
Amed Rosario,RHB,NYY,Mitch Keller,R,31.6,8.9,10.4,39.7,19.3
Taylor Trammell,LHB,HOU,Sandy Alcantara,R,47.4,8.8,8.8,35.5,19.3
Griffin Conine,LHB,MIA,Peter Lambert,R,24.3,17,17,22.9,19.2
Jonny DeLuca,RHB,TB,Braydon Fisher,R,21.7,8.5,14.2,39,19.2
Joc Pederson,LHB,TEX,Anthony Kay,L,26.4,9.2,9.2,42.1,19.1
Cal Raleigh,SHB,SEA,Brady Singer,R,22.3,8.7,8.7,44.7,19.1
Patrick Bailey,SHB,CLE,Bailey Ober,R,36.1,10.1,4.8,42,19.1
Max Muncy,LHB,LAD,Aaron Nola,R,22.1,16.9,7.9,33.8,18.9
Kahlil Watson,LHB,CLE,Bailey Ober,R,31,12.4,,45.5,18.8
Jorbit Vivas,LHB,WSH,Gabriel Hughes,R,33.7,14.8,9.8,29.3,18.8
Petey Halpin,LHB,CLE,Bailey Ober,R,37.2,12.4,26.9,10.3,18.7
JP Crawford,LHB,SEA,Brady Singer,R,24.5,15.8,13.8,25.4,18.5
Ryan Vilade,RHB,TB,Braydon Fisher,R,28,11.7,11.7,32.2,18.5
Kyle Karros,RHB,COL,Cade Cavalli,R,46.2,8.7,6.9,35.1,18.5
Jeremiah Jackson,RHB,BAL,Jake Bennett,L,27,18.1,9.4,26.6,18.5
Kody Clemens,LHB,MIN,Slade Cecconi,R,19.1,19.1,5.1,33.4,18.5
Alex Jackson,RHB,MIN,Slade Cecconi,R,37.3,8.4,8.4,37.4,18.5
Kazuma Okamoto,RHB,TOR,Griffin Jax,R,23.6,19.1,9.6,25.8,18.4
Eli White,RHB,ATL,Michael King,R,15.2,23.3,11.6,20.8,18.4
Michael Massey,LHB,KC,Landen Roupp,R,20.9,16.1,17,22.5,18.4
Jorge Mateo,RHB,ATL,Michael King,R,36.1,13.7,13.7,23.3,18.3
Edouard Julien,LHB,COL,Cade Cavalli,R,25.5,10.5,12.6,33,18.3
Max Muncy,RHB,ATH,Merrill Kelly,R,33.7,4.3,19.7,29.7,18.2
Michael Harris II,LHB,ATL,Michael King,R,36.3,15.3,,36.3,18.1
Jasson Dominguez,SHB,NYY,Mitch Keller,R,37.3,9.2,20.2,20.2,18.1
Ty France,RHB,SD,Martin Perez,L,26.6,8,8,40.6,18
Graham Pauley,LHB,MIA,Peter Lambert,R,34.4,7.3,7.1,39.7,18
Nolan Schanuel,LHB,LAA,Hunter Dobbins,R,23.5,,13.7,46,18
Tim Tawa,RHB,ARI,Gage Jump,L,22.6,17.4,,38.5,18
Elly De La Cruz,SHB,CIN,Emerson Hancock,R,26.8,9.9,9.9,34.6,17.8
Shohei Ohtani,LHB,LAD,Aaron Nola,R,35.5,7.9,10.3,33.1,17.7
Jose Siri,RHB,LAA,Hunter Dobbins,R,39.6,18.5,8.9,18.5,17.7
Austin Hedges,RHB,CLE,Bailey Ober,R,42.9,5.5,13.2,29.2,17.5
Lane Thomas,RHB,KC,Landen Roupp,R,45.4,12.6,,33.9,17.4
Sean Keys,LHB,TOR,Griffin Jax,R,38.6,,8.7,43.5,17.3
Brayan Rocchio,SHB,CLE,Bailey Ober,R,38.6,5.8,12.6,30.5,17.3
Noelvi Marte,RHB,CIN,Emerson Hancock,R,44.6,9.5,9.5,26.3,17.2
Vladimir Guerrero Jr.,RHB,TOR,Griffin Jax,R,28.2,19.1,9.6,19.1,17.2
Samuel Basallo,LHB,BAL,Jake Bennett,L,45.7,11.8,11.8,19.5,17.1
Cedric Mullins,LHB,TB,Braydon Fisher,R,27.3,8.9,8.3,35.1,17.1
Alex Call,RHB,LAD,Aaron Nola,R,24.7,8,,47.2,17.1
Miguel Rojas,RHB,LAD,Aaron Nola,R,34.7,11.7,,38,17.1
Zach McKinstry,LHB,DET,Colin Rea,R,28.9,12.1,6.1,32,17
Mauricio Dubon,RHB,ATL,Michael King,R,18.3,16.6,20.3,11.6,16.6
Bo Bichette,RHB,NYM,Logan Henderson,R,54.5,,,44.5,16.6
Trea Turner,RHB,PHI,Eric Lauer,L,53.9,5.1,8.6,26.8,16.5
Ivan Herrera,RHB,STL,Reid Detmers,L,37.9,6.6,9.1,30.8,16.5
Troy Johnston,LHB,COL,Cade Cavalli,R,39.4,,,49.1,16.2
Zach Dezenzo,RHB,HOU,Sandy Alcantara,R,55.8,10.2,,28.4,16.2
Henry Bolte,RHB,ATH,Merrill Kelly,R,44.6,7.1,,36.7,16.1
Brandon Valenzuela,SHB,TOR,Griffin Jax,R,43.9,3.9,9,30.7,16.1
Josh Lowe,LHB,LAA,Hunter Dobbins,R,8.5,11,11,32.3,16.1
Wilyer Abreu,LHB,BOS,Dean Kremer,R,15.9,8.8,,45.5,16
Joey Bart,RHB,ATL,Michael King,R,34.8,8.6,17.3,17.3,16
Connor Wong,RHB,BOS,Dean Kremer,R,33.9,7,,40.3,15.9
Bryce Harper,LHB,PHI,Eric Lauer,L,52.3,11,11,14,15.9
Jake Rogers,RHB,DET,Colin Rea,R,44.9,12.2,7.4,19.7,15.9
Jakob Marsee,LHB,MIA,Peter Lambert,R,32.7,8,,38.7,15.7
Freddie Freeman,LHB,LAD,Aaron Nola,R,21.6,14.4,,34.1,15.7
Alika Williams,RHB,ATH,Merrill Kelly,R,41.7,,7.8,36.7,15.7
Mookie Betts,RHB,LAD,Aaron Nola,R,40.6,10.9,10.9,18,15.6
TJ Friedl,LHB,CIN,Emerson Hancock,R,33.5,8.2,7.6,28.2,15.6
Trent Grisham,LHB,NYY,Mitch Keller,R,27,12.6,11.4,20.2,15.6
Brett Sullivan,LHB,COL,Cade Cavalli,R,21.6,,9.5,41.9,15.5
Geraldo Perdomo,SHB,ARI,Gage Jump,L,23.9,6.3,,43.2,15.4
Eugenio Suarez,RHB,CIN,Emerson Hancock,R,42.4,,11.7,30.2,15.3
Javier Sanoja,RHB,MIA,Peter Lambert,R,20.2,7.7,13,26.6,15.3
Nico Hoerner,RHB,CHC,Keider Montero,R,34.9,,4.6,41.4,15.2
Taylor Ward,RHB,BAL,Jake Bennett,L,31.1,9.2,14.5,17.8,15.1
Alex Freeland,SHB,LAD,Aaron Nola,R,28.1,17,10.3,12.9,15.1
Anthony Volpe,RHB,NYY,Mitch Keller,R,47.7,,,41.3,15.1
Tyler Callihan,LHB,PIT,Gerrit Cole,R,27.4,10.1,10.1,23,15.1
Luke Keaschall,RHB,MIN,Slade Cecconi,R,39.5,,12.7,29.5,15.1
Paul Goldschmidt,RHB,NYY,Mitch Keller,R,26.1,11.3,11.3,20.3,15
Nick Loftin,RHB,KC,Landen Roupp,R,35.1,9.8,,32.3,15
Isaac Collins,SHB,KC,Landen Roupp,R,35.4,4.2,,40,15
Christian Vazquez,RHB,HOU,Sandy Alcantara,R,47,,8.7,30.1,14.8
Yandy Diaz,RHB,TB,Braydon Fisher,R,15.1,11.6,12,22.2,14.7
Vinnie Pasquantino,LHB,KC,Landen Roupp,R,11.5,18.5,11.6,14.3,14.7
Carlos Cortes,LHB,ATH,Merrill Kelly,R,34,12.7,11.9,12.6,14.6
Chase Meidroth,RHB,CWS,Tyler Alexander,L,23.5,8.9,8.9,25.8,14.6
Otto Lopez,RHB,MIA,Peter Lambert,R,30.3,7.9,4.2,29.8,14.5
Ryan Kreidler,RHB,MIN,Slade Cecconi,R,14,11.9,16.3,16.3,14.5
Weston Wilson,RHB,SEA,Brady Singer,R,36.9,9.3,9.3,18.3,14.3
Lars Nootbaar,LHB,STL,Reid Detmers,L,26.3,10.9,10.9,18.4,14.3
Jacob Young,RHB,WSH,Gabriel Hughes,R,49.9,9.3,20.3,,14.3
Daulton Varsho,LHB,TOR,Griffin Jax,R,26.6,9,,33.5,14.2
Alejandro Kirk,RHB,TOR,Griffin Jax,R,14.8,4.5,9.2,33.7,14.2
Dane Myers,RHB,CIN,Emerson Hancock,R,28,9.5,,31.4,14
Rafael Marchan,SHB,PHI,Eric Lauer,L,25.3,8.5,8.5,23.4,13.9
Miguel Vargas,RHB,CWS,Tyler Alexander,L,23.6,8.9,12.9,16.9,13.6
Andrew Vaughn,RHB,MIL,Christian Scott,R,43.3,,6.8,28.9,13.6
Edwin Arroyo,SHB,CIN,Emerson Hancock,R,23.8,,,44.1,13.4
Andres Gimenez,LHB,TOR,Griffin Jax,R,22.7,4.4,7,29.9,13.4
Jim Jarvis,LHB,ATL,Michael King,R,27.6,,,42.1,13.3
Dominic Smith,LHB,ATL,Michael King,R,49.7,5.5,,25.8,13.3
Jacob Wilson,RHB,ATH,Merrill Kelly,R,26.1,6.3,8.1,24.3,13.3
James Outman,LHB,DET,Colin Rea,R,32.1,8.9,9.3,16.4,13.2
Wade Meckler,LHB,LAA,Hunter Dobbins,R,39,8.1,,25.6,13.1
James McCann,RHB,ARI,Gage Jump,L,36.2,11.7,,20.7,12.9
Carson Kelly,RHB,CHC,Keider Montero,R,49.1,6.1,,23.3,12.9
Nathan Lukes,LHB,TOR,Griffin Jax,R,11,,,46.7,12.8
Cooper Pratt,RHB,MIL,Christian Scott,R,26.3,8.6,,28.2,12.7
Ernie Clement,RHB,TOR,Griffin Jax,R,12.1,4.1,11.8,24.4,12.3
Jung Hoo Lee,LHB,SF,Seth Lugo,R,29.3,,,37.4,12.3
Carter Jensen,LHB,KC,Landen Roupp,R,15.1,8.1,19.5,8.1,12.2
Max Schuemann,RHB,NYY,Mitch Keller,R,39.6,9.1,,20.3,12.2
Tyler Freeman,RHB,COL,Cade Cavalli,R,18.5,,,41.4,12.2
Josh Jung,RHB,TEX,Anthony Kay,L,28.4,8.1,8.1,15.8,12.1
Taylor Walls,SHB,TB,Braydon Fisher,R,12.1,18.1,,18,12
Victor Robles,RHB,SEA,Brady Singer,R,52.7,3.8,,21.7,12
Blaze Jordan,RHB,STL,Reid Detmers,L,33.4,9.9,,20.5,11.9
Ryan Waldschmidt,RHB,ARI,Gage Jump,L,41.8,7.8,,20.1,11.9
Lawrence Butler,LHB,ATH,Merrill Kelly,R,23.9,4.6,,31,11.8
Kyle Tucker,LHB,LAD,Aaron Nola,R,37.5,,,32.2,11.8
Tommy Edman,SHB,LAD,Aaron Nola,R,11.9,10.3,,28,11.8
Drew Cavanaugh,LHB,SF,Seth Lugo,R,33.1,9.3,,20.5,11.7
Chadwick Tromp,RHB,BAL,Jake Bennett,L,29.4,,,35.1,11.7
Xavier Edwards,SHB,MIA,Peter Lambert,R,21.2,6.3,7.2,20.6,11.6
Anthony Seigler,SHB,BOS,Dean Kremer,R,26.8,,,35.6,11.6
Colton Cowser,LHB,BAL,Jake Bennett,L,28.3,,,34.6,11.5
Andruw Monasterio,RHB,BOS,Dean Kremer,R,26.3,9.2,9.2,11.1,11.4
J.T. Realmuto,RHB,PHI,Eric Lauer,L,25.3,,,35,11.3
Royce Lewis,RHB,MIN,Slade Cecconi,R,29.6,,5.7,26.7,11.3
Drew Gilbert,LHB,SF,Seth Lugo,R,36.2,8.7,,18,11.2
Tyler Heineman,SHB,LAA,Hunter Dobbins,R,41.7,,,28,11.2
Junior Perez,RHB,CWS,Tyler Alexander,L,20.6,8.9,8.9,12.9,11.1
Joey Ortiz,RHB,MIL,Christian Scott,R,29.9,,4.1,27.4,11.1
Tyler O'Neill,RHB,BAL,Jake Bennett,L,24.6,9.4,,20.5,10.9
Jose Caballero,RHB,NYY,Mitch Keller,R,13,,5.2,32,10.9
Gavin Sheets,LHB,SD,Martin Perez,L,28.7,,,31.4,10.7
Freddy Fermin,RHB,SD,Martin Perez,L,43.1,,8,15.8,10.7
JJ Bleday,LHB,CIN,Emerson Hancock,R,28.4,8.7,8.7,8.7,10.7
Ceddanne Rafaela,RHB,BOS,Dean Kremer,R,30.6,,5.8,23.6,10.7
Jase Bowen,RHB,SD,Martin Perez,L,21.8,14,,14,10.6
Nick Fortes,RHB,TB,Braydon Fisher,R,38.2,,,27,10.6
Caleb Durbin,RHB,BOS,Dean Kremer,R,19.7,,9.9,22.8,10.6
Sam Antonacci,LHB,CWS,Tyler Alexander,L,5.6,12.1,,23,10.5
Richie Palacios,LHB,TB,Braydon Fisher,R,21.5,16.7,,10.2,10.5
Masyn Winn,RHB,STL,Reid Detmers,L,37.8,5.9,,18.4,10.4
Tommy White,RHB,ATH,Merrill Kelly,R,,,,40.9,10.2
Luisangel Acuna,RHB,CWS,Tyler Alexander,L,23.4,,,31.1,10.1
Pedro Pages,RHB,STL,Reid Detmers,L,35.7,,,26.3,10.1
