Matchup,TB @ LAA
Pitcher,Ian Seymour
Pitcher Team,TB
Opposing Team,LAA

,STATS,STRIKES,STATCAST
SPLIT,IP,BF,BAA,WOBA,SLG,ISO,WHIP,HR,HR/9,BB%,WHIFF%,K%,PUTAWAY%,SWSTR%,K/9,1STPS%,MEATBALL%,BARREL%,HH%,FB%,HR/FB%,PULLAIR%
Season,35.0,148,0.219,0.293,0.406,0.188,1.26,5,1.29,10.8%,30.0%,25.7%,21.8%,14.1%,9.77,66.7%,7.6%,9.7%,36.6%,33.3%,16.1%,26.9%
vsLHB,15.1,62,0.228,0.306,0.474,0.246,1.04,3,1.76,4.8%,36.1%,33.9%,29.2%,19.7%,12.33,75.4%,9.4%,8.1%,29.7%,35.1%,23.1%,35.1%
vsRHB,19.2,86,0.211,0.283,0.352,0.141,1.42,2,0.92,15.1%,24.8%,19.8%,16.7%,10.5%,7.78,60.5%,6.4%,10.7%,41.1%,32.1%,11.1%,21.4%

,,,STATS,STRIKES,STATCAST
BATTER,SAVE,ODDS,ZONE,PA,L5 PA/G,HR,NEAR HR,BA,OBP,SLG,ISO,WOBA,BB%,WHIFF%,K%,SWSTR%,EV,AVGDIST,300+,350+,BARREL%,PULLBRL%,PULLAIR%,HH%,LA SS%,BAT SPD,FAST%,SQUP%,BLAST%,COMP%,FB%,HR/FB%,LD%,GB%,PULL%,STRAIGHT%,OPPO%,1ST PITCH SWING%
Mike Trout RHB,,N/A,16,18,5.00,1,1,0.286,0.444,0.500,0.214,0.409,22.2%,16.7%,16.7%,5.7%,91.9,301.4,7,3,27.3%,-,9.1%,45.5%,81.8%,76.5,68.2%,22.7%,13.6%,95.7%,54.5%,16.7%,45.5%,-,9.1%,72.7%,18.2%,25.0%
Zach Neto RHB,,N/A,27,16,5.00,1,1,0.308,0.438,0.538,0.231,0.420,18.8%,17.2%,12.5%,8.5%,87.0,302.0,3,1,9.1%,9.1%,36.4%,36.4%,27.3%,71.8,19.2%,23.1%,7.7%,89.7%,54.5%,16.7%,9.1%,36.4%,63.6%,27.3%,9.1%,22.2%
Oswald Peraza RHB,,N/A,11,12,3.80,1,1,0.333,0.333,0.667,0.333,0.429,-,17.4%,33.3%,10.0%,94.3,300.1,2,1,12.5%,12.5%,25.0%,50.0%,62.5%,73.8,41.2%,29.4%,23.5%,77.3%,12.5%,100.0%,37.5%,37.5%,37.5%,50.0%,12.5%,37.5%
Nolan Schanuel LHB,,N/A,16,15,2.80,0,0,0.154,0.267,0.231,0.077,0.231,13.3%,10.0%,13.3%,4.3%,83.8,236.2,3,0,-,-,-,36.4%,45.5%,67.6,21.1%,42.1%,-,100.0%,27.3%,0.0%,36.4%,18.2%,18.2%,63.6%,18.2%,40.0%
Logan O'Hoppe RHB,,N/A,11,13,3.20,0,0,0.154,0.154,0.154,-,0.137,-,28.6%,30.8%,15.1%,91.4,287.7,2,0,11.1%,-,-,55.6%,11.1%,73.6,40.0%,24.0%,12.0%,92.6%,44.4%,0.0%,-,55.6%,33.3%,44.4%,22.2%,50.0%
Jo Adell RHB,,N/A,33,12,4.80,0,1,0.273,0.333,0.273,-,0.277,8.3%,25.0%,25.0%,14.3%,92.3,270.6,1,1,-,-,25.0%,50.0%,25.0%,78.6,70.8%,16.7%,12.5%,100.0%,25.0%,0.0%,25.0%,50.0%,50.0%,12.5%,37.5%,42.9%
Jose Siri RHB,—,N/A,19,6,3.80,0,1,0.500,0.500,0.500,-,0.445,-,14.3%,16.7%,5.9%,94.2,218.6,1,1,-,-,40.0%,60.0%,20.0%,73.5,46.2%,15.4%,15.4%,100.0%,40.0%,0.0%,20.0%,20.0%,40.0%,20.0%,40.0%,27.3%
Nick Madrigal RHB,—,N/A,-,6,4.00,0,0,-,0.167,-,-,0.108,16.7%,0.0%,-,-,90.8,291.7,0,0,-,-,20.0%,40.0%,-,65.0,-,33.3%,8.3%,92.3%,40.0%,0.0%,-,60.0%,20.0%,60.0%,20.0%,20.0%
Donovan Walton LHB,,N/A,-,5,3.20,0,0,-,-,-,-,-,-,20.0%,20.0%,11.1%,69.6,197.9,0,0,-,-,-,25.0%,25.0%,66.5,-,33.3%,16.7%,60.0%,25.0%,0.0%,-,75.0%,-,50.0%,50.0%,25.0%
Wade Meckler LHB,,N/A,-,4,4.40,0,0,-,0.250,-,-,0.162,25.0%,40.0%,25.0%,22.2%,80.1,-,0,0,-,-,-,-,-,65.4,-,-,-,80.0%,-,-,-,100.0%,100.0%,-,-,50.0%
Denzer Guzman RHB,,N/A,-,3,4.67,0,0,-,-,-,-,-,-,0.0%,-,-,88.4,363.3,1,1,-,-,-,66.7%,-,76.6,66.7%,66.7%,33.3%,100.0%,33.3%,0.0%,-,66.7%,33.3%,66.7%,-,50.0%
Trey Mancini RHB,—,N/A,-,3,3.25,0,1,0.667,0.667,1.333,0.667,0.837,-,33.3%,33.3%,25.0%,102.7,359.1,1,1,50.0%,-,-,100.0%,50.0%,73.0,20.0%,40.0%,40.0%,83.3%,-,-,50.0%,50.0%,50.0%,-,50.0%,33.3%
