Matchup,STL @ ATL
Pitcher,Hurston Waldrep
Pitcher Team,ATL
Opposing Team,STL

,STATS,STRIKES,STATCAST
SPLIT,IP,BF,BAA,WOBA,SLG,ISO,WHIP,HR,HR/9,BB%,WHIFF%,K%,PUTAWAY%,SWSTR%,K/9,1STPS%,MEATBALL%,BARREL%,HH%,FB%,HR/FB%,PULLAIR%
Season,2.0,12,0.250,0.376,0.250,-,3.00,0,-,33.3%,30.0%,25.0%,23.1%,10.9%,13.50,50.0%,3.6%,-,40.0%,-,-,-
vsLHB,1.0,6,0.250,0.376,0.250,-,3.00,0,-,33.3%,30.0%,16.7%,25.0%,11.5%,9.00,50.0%,-,-,33.3%,-,-,-
vsRHB,1.0,6,0.250,0.376,0.250,-,3.00,0,-,33.3%,30.0%,33.3%,22.2%,10.3%,18.00,50.0%,6.9%,-,50.0%,-,-,-

,,,STATS,STRIKES,STATCAST
BATTER,SAVE,ODDS,ZONE,PA,L5 PA/G,HR,NEAR HR,BA,OBP,SLG,ISO,WOBA,BB%,WHIFF%,K%,SWSTR%,EV,AVGDIST,300+,350+,BARREL%,PULLBRL%,PULLAIR%,HH%,LA SS%,BAT SPD,FAST%,SQUP%,BLAST%,COMP%,AIR%,FB%,HR/FB%,LD%,GB%,PULL%,STRAIGHT%,OPPO%,1ST PITCH SWING%
JJ Wetherholt LHB,,+586,18,15,4.20,1,0,0.267,0.267,0.467,0.200,0.318,-,18.2%,13.3%,6.9%,86.7,297.6,4,0,-,-,8.3%,33.3%,50.0%,73.0,23.8%,38.1%,4.8%,100.0%,50.0%,25.0%,0.0%,25.0%,41.7%,33.3%,58.3%,8.3%,15.8%
Bryan Torres LHB,—,N/A,18,12,1.80,1,1,0.182,0.250,0.636,0.455,0.364,8.3%,27.8%,25.0%,9.3%,88.3,246.4,1,1,12.5%,12.5%,25.0%,25.0%,37.5%,67.8,5.9%,35.3%,11.8%,94.4%,37.5%,12.5%,100.0%,25.0%,50.0%,62.5%,12.5%,25.0%,8.3%
Nathan Church LHB,,+800,21,17,3.20,0,1,0.267,0.353,0.333,0.067,0.308,11.8%,25.9%,5.9%,16.3%,83.2,226.6,3,1,7.1%,7.1%,7.1%,21.4%,50.0%,72.2,20.8%,29.2%,8.3%,88.9%,64.3%,21.4%,0.0%,42.9%,21.4%,14.3%,50.0%,35.7%,50.0%
Alec Burleson LHB,,+437,16,16,3.20,0,0,0.083,0.312,0.250,0.167,0.268,18.8%,3.4%,-,1.9%,91.7,297.1,2,1,16.7%,-,-,66.7%,33.3%,75.0,44.8%,31.0%,24.1%,100.0%,41.7%,25.0%,0.0%,16.7%,58.3%,25.0%,50.0%,25.0%,62.5%
Lars Nootbaar LHB,,+560,28,14,3.60,0,0,0.385,0.429,0.385,-,0.364,7.1%,40.0%,35.7%,13.7%,89.3,200.8,0,0,-,-,-,62.5%,37.5%,73.0,40.0%,30.0%,20.0%,83.3%,50.0%,12.5%,0.0%,37.5%,37.5%,25.0%,37.5%,37.5%,18.2%
Jimmy Crooks LHB,,+800,16,11,2.60,0,1,-,0.182,-,-,0.124,9.1%,30.0%,9.1%,15.4%,89.9,358.8,4,3,-,-,-,42.9%,28.6%,73.4,44.4%,27.8%,11.1%,90.0%,57.1%,57.1%,0.0%,-,42.9%,14.3%,85.7%,-,33.3%
Masyn Winn RHB,,+1060,15,11,3.40,0,0,0.455,0.455,0.455,-,0.405,-,0.0%,9.1%,-,94.9,305.2,1,0,-,-,-,60.0%,20.0%,72.1,7.7%,69.2%,30.8%,92.9%,20.0%,10.0%,0.0%,10.0%,80.0%,20.0%,30.0%,50.0%,66.7%
Jose Fermin RHB,—,N/A,16,9,3.00,0,0,0.444,0.444,0.444,-,0.396,-,5.9%,-,3.0%,86.8,227.9,0,0,-,-,11.1%,33.3%,22.2%,66.3,-,41.2%,11.8%,100.0%,44.4%,11.1%,0.0%,33.3%,55.6%,55.6%,22.2%,22.2%,22.2%
Blaze Jordan RHB,,+830,15,8,3.40,0,0,-,0.250,-,-,0.162,25.0%,5.9%,-,3.3%,89.1,334.6,1,1,16.7%,-,-,33.3%,16.7%,73.9,50.0%,21.4%,14.3%,93.3%,33.3%,33.3%,0.0%,-,66.7%,16.7%,66.7%,16.7%,50.0%
Ivan Herrera RHB,,+660,21,8,4.00,0,0,0.500,0.625,0.500,-,0.505,12.5%,0.0%,-,-,84.6,260.8,0,0,-,-,-,33.3%,-,75.9,50.0%,10.0%,10.0%,100.0%,16.7%,16.7%,0.0%,-,83.3%,33.3%,50.0%,16.7%,50.0%
Jordan Walker RHB,,+416,24,6,3.60,0,0,0.167,0.167,0.333,0.167,0.212,-,30.0%,16.7%,11.1%,78.8,162.9,0,0,-,-,20.0%,40.0%,20.0%,79.8,88.9%,22.2%,22.2%,90.0%,20.0%,-,-,20.0%,60.0%,20.0%,60.0%,20.0%,22.2%
Pedro Pages RHB,—,N/A,20,5,2.40,0,0,0.333,0.400,0.333,-,0.308,20.0%,16.7%,-,6.9%,77.3,280.0,0,0,-,-,-,50.0%,50.0%,72.8,18.2%,18.2%,18.2%,91.7%,25.0%,-,-,25.0%,50.0%,-,50.0%,50.0%,30.0%
Nelson Velazquez RHB,—,N/A,-,2,2.00,0,0,0.500,0.500,0.500,-,0.445,-,40.0%,-,28.6%,99.6,247.8,1,0,-,-,-,100.0%,100.0%,74.0,33.3%,33.3%,-,75.0%,100.0%,-,-,100.0%,-,-,50.0%,50.0%,50.0%
