Matchup,COL @ ATH
Pitcher,Kyle Freeland
Pitcher Team,COL
Opposing Team,ATH

,STATS,STRIKES,STATCAST
SPLIT,IP,BF,BAA,WOBA,SLG,ISO,WHIP,HR,HR/9,BB%,WHIFF%,K%,PUTAWAY%,SWSTR%,K/9,1STPS%,MEATBALL%,BARREL%,HH%,FB%,HR/FB%,PULLAIR%
Season,53.0,252,0.323,0.400,0.563,0.240,1.70,13,2.21,6.3%,22.5%,17.9%,16.3%,11.4%,7.64,63.2%,6.8%,9.7%,44.1%,30.1%,21.4%,17.7%
vsLHB,11.1,50,0.295,0.344,0.432,0.136,1.24,1,0.79,2.0%,27.2%,18.0%,13.6%,14.8%,7.15,58.0%,7.9%,2.7%,37.8%,32.4%,8.3%,16.2%
vsRHB,41.2,202,0.330,0.414,0.595,0.265,1.82,12,2.59,7.4%,21.3%,17.8%,17.1%,10.6%,7.78,64.5%,6.5%,11.4%,45.6%,29.5%,25.0%,18.1%

,,,STATS,STRIKES,STATCAST
BATTER,SAVE,ODDS,ZONE,PA,L5 PA/G,HR,NEAR HR,BA,OBP,SLG,ISO,WOBA,BB%,WHIFF%,K%,SWSTR%,EV,AVGDIST,300+,350+,BARREL%,PULLBRL%,PULLAIR%,HH%,LA SS%,BAT SPD,FAST%,SQUP%,BLAST%,COMP%,FB%,HR/FB%,LD%,GB%,PULL%,STRAIGHT%,OPPO%,1ST PITCH SWING%
Nick Kurtz LHB,,+168,34,14,5.00,4,3,0.417,0.500,1.417,1.000,0.756,14.3%,37.5%,28.6%,17.0%,101.5,362.7,5,4,37.5%,12.5%,25.0%,75.0%,37.5%,78.2,85.7%,28.6%,21.4%,100.0%,75.0%,66.7%,12.5%,12.5%,37.5%,50.0%,12.5%,36.4%
Shea Langeliers RHB,,+154,18,16,5.20,2,2,0.200,0.250,0.600,0.400,0.359,6.2%,33.3%,18.8%,17.9%,93.4,309.8,5,2,25.0%,16.7%,41.7%,50.0%,33.3%,76.9,66.7%,23.8%,9.5%,95.5%,41.7%,20.0%,25.0%,33.3%,50.0%,33.3%,16.7%,64.3%
Tyler Soderstrom LHB,,+235,36,13,4.20,2,2,0.167,0.231,0.667,0.500,0.373,7.7%,21.7%,38.5%,10.0%,89.5,265.4,2,2,14.3%,-,-,42.9%,28.6%,73.1,20.0%,20.0%,13.3%,88.2%,28.6%,100.0%,-,42.9%,-,71.4%,28.6%,23.1%
Jonah Heim SHB,—,N/A,26,9,2.20,2,1,0.333,0.333,1.000,0.667,0.566,-,21.7%,33.3%,12.5%,77.0,306.3,2,2,16.7%,-,-,16.7%,50.0%,69.6,12.5%,-,-,84.2%,16.7%,100.0%,33.3%,33.3%,16.7%,50.0%,33.3%,62.5%
Zack Gelof RHB,,+310,18,19,4.40,1,1,0.263,0.263,0.474,0.211,0.318,-,37.1%,31.6%,19.4%,92.1,271.1,4,3,23.1%,15.4%,15.4%,53.8%,30.8%,74.5,44.4%,22.2%,14.8%,100.0%,30.8%,25.0%,23.1%,30.8%,23.1%,46.2%,30.8%,36.8%
Brent Rooker RHB,,+193,19,13,3.80,1,1,0.167,0.231,0.417,0.250,0.280,7.7%,34.8%,38.5%,22.2%,93.0,302.3,2,2,28.6%,14.3%,57.1%,42.9%,71.4%,74.2,43.8%,18.8%,12.5%,88.9%,28.6%,0.0%,57.1%,14.3%,71.4%,28.6%,-,71.4%
Henry Bolte RHB,,+425,21,12,3.80,1,1,0.455,0.500,0.727,0.273,0.526,8.3%,40.0%,41.7%,20.0%,104.9,336.9,2,1,33.3%,-,-,100.0%,50.0%,78.5,94.1%,17.6%,17.6%,94.4%,16.7%,100.0%,33.3%,50.0%,50.0%,33.3%,16.7%,50.0%
Colby Thomas RHB,,+270,17,12,2.20,1,1,0.200,0.333,0.600,0.400,0.389,16.7%,28.6%,25.0%,15.2%,95.4,336.1,5,4,28.6%,14.3%,14.3%,57.1%,42.9%,76.8,68.2%,22.7%,13.6%,95.7%,71.4%,20.0%,28.6%,-,14.3%,85.7%,-,40.0%
Max Muncy RHB,,+360,21,14,4.00,0,0,0.083,0.214,0.083,-,0.156,14.3%,27.3%,35.7%,14.1%,96.3,272.4,2,2,-,-,14.3%,57.1%,14.3%,75.2,65.2%,8.7%,8.7%,95.8%,14.3%,0.0%,14.3%,42.9%,14.3%,57.1%,28.6%,33.3%
Jeff McNeil LHB,,+600,9,11,3.00,0,0,0.200,0.273,0.200,-,0.221,9.1%,26.3%,18.2%,15.6%,82.0,229.4,1,0,-,-,12.5%,25.0%,25.0%,67.7,-,31.2%,-,84.2%,-,-,25.0%,62.5%,37.5%,50.0%,12.5%,30.0%
Alika Williams RHB,,+590,5,10,4.20,0,1,0.100,0.100,0.200,0.100,0.127,-,37.5%,20.0%,20.0%,86.1,275.7,3,1,-,-,-,12.5%,12.5%,66.5,-,37.5%,-,88.9%,50.0%,0.0%,-,37.5%,-,62.5%,37.5%,66.7%
Lawrence Butler LHB,—,N/A,5,8,2.60,0,0,0.286,0.375,0.429,0.143,0.351,12.5%,21.1%,25.0%,10.0%,88.0,235.2,1,0,-,-,20.0%,40.0%,40.0%,71.9,20.0%,20.0%,6.7%,100.0%,-,-,40.0%,60.0%,40.0%,40.0%,20.0%,12.5%
Carlos Cortes LHB,,+360,-,6,3.40,0,0,0.500,0.500,0.667,0.167,0.508,-,44.4%,33.3%,26.7%,85.6,186.3,0,0,-,-,-,25.0%,50.0%,68.9,-,12.5%,-,88.9%,-,-,50.0%,25.0%,25.0%,-,75.0%,0.0%
