Matchup,CHC @ PIT
Pitcher,Jameson Taillon
Pitcher Team,CHC
Opposing Team,PIT

SPLIT,IP,WHIP,H-AB,AVG,SLG,ISO,HR,2B,3B,RBI,K%,BB,OBP,OPS
Batting First,9.2,1.14,="7-36",.194,.278,0.084,1,0,0,1,20.0,4,.275,.553
Batting Second,8.0,2.13,="11-34",.324,.941,0.617,7,0,0,13,15.0,6,.425,1.366
Batting Third,9.2,1.03,="9-37",.243,.459,0.216,2,2,0,6,21.1,1,.263,.722
Batting Fourth,8.1,1.44,="11-35",.314,.600,0.286,3,1,0,5,19.4,1,.333,.933
Batting Fifth,9.0,1.00,="8-34",.235,.412,0.177,2,0,0,3,25.7,1,.257,.669
Batting Sixth,6.2,1.95,="11-31",.355,.774,0.419,3,4,0,3,12.1,2,.394,1.168
Batting Seventh,7.0,1.29,="4-26",.154,.385,0.231,2,0,0,4,25.8,5,.290,.675
Batting Eighth,6.2,1.05,="4-23",.174,.304,0.130,1,0,0,5,21.4,3,.321,.625
Batting Ninth,6.2,1.05,="5-24",.208,.417,0.209,1,2,0,2,34.6,2,.269,.686

PLAYER,SPLIT,H-AB,AVG,SLG,ISO,HR,2B,3B,RBI,K%,BB,OBP,OPS
Jake Mangum SHB,Batting First ​,="26-86",.302,.395,0.093,1,3,1,6,18.7,3,.341,.736
Brandon Lowe LHB,Batting Second ​,="84-336",.250,.500,0.250,21,19,1,63,26.5,37,.323,.823
Bryan Reynolds SHB,Batting Third ​,="102-377",.271,.456,0.185,14,24,2,57,23.9,64,.386,.842
Marcell Ozuna RHB,Batting Fourth ​,="14-90",.156,.278,0.122,3,2,0,9,32.0,9,.240,.518
Ryan O'Hearn LHB,Batting Fourth ​,="53-187",.283,.444,0.161,8,6,0,35,26.2,13,.332,.776
Esmerlyn Valdez RHB,Batting Fourth ​,="19-73",.260,.616,0.356,7,3,1,22,40.7,12,.360,.976
Shawn Ross RHB,Batting Sixth ​,="0-1",.000,.000,0.000,0,0,0,0,0.0,0,.000,.000
Nick Gonzales RHB,Batting Sixth ​,="41-110",.373,.518,0.145,3,7,0,15,15.8,9,.425,.943
Tyler Callihan LHB,Batting Seventh ​,="15-51",.294,.569,0.275,3,3,1,12,23.2,4,.339,.908
Jared Triolo RHB,Batting Eighth ​,="26-87",.299,.379,0.080,1,4,0,10,22.1,5,.351,.730
Henry Davis RHB,Batting Ninth ​,="28-163",.172,.350,0.178,8,5,0,25,21.3,17,.273,.623
Jacob Gonzalez LHB,Batting Ninth ​,="10-29",.345,.517,0.172,1,2,0,8,15.2,3,.406,.923
Billy Cook RHB,Batting Ninth ​,="6-26",.231,.308,0.077,0,0,1,2,46.2,0,.231,.539
